,,s,s
Time Step,Wall Time,Step Size,Simulation Time
      1,2021-11-07T20:11:07.892+02:00,   0.235E-01,   0.02353
      2,2021-11-07T20:11:08.358+02:00,   0.259E-01,   0.04941
      3,2021-11-07T20:11:08.762+02:00,   0.285E-01,   0.07789
      4,2021-11-07T20:11:09.311+02:00,   0.285E-01,   0.10636
      5,2021-11-07T20:11:09.677+02:00,   0.285E-01,   0.13483
      6,2021-11-07T20:11:10.052+02:00,   0.313E-01,   0.16615
      7,2021-11-07T20:11:10.505+02:00,   0.313E-01,   0.19747
      8,2021-11-07T20:11:10.868+02:00,   0.313E-01,   0.22879
      9,2021-11-07T20:11:11.230+02:00,   0.313E-01,   0.26011
     10,2021-11-07T20:11:11.697+02:00,   0.313E-01,   0.29142
     20,2021-11-07T20:11:14.783+02:00,   0.313E-01,   0.60461
     30,2021-11-07T20:11:17.900+02:00,   0.313E-01,   0.91780
     40,2021-11-07T20:11:21.213+02:00,   0.276E-01,   1.20097
     50,2021-11-07T20:11:24.289+02:00,   0.276E-01,   1.47662
     60,2021-11-07T20:11:27.507+02:00,   0.247E-01,   1.72612
     70,2021-11-07T20:11:30.728+02:00,   0.247E-01,   1.97272
     80,2021-11-07T20:11:33.881+02:00,   0.247E-01,   2.21931
     90,2021-11-07T20:11:37.015+02:00,   0.247E-01,   2.46591
    100,2021-11-07T20:11:40.320+02:00,   0.211E-01,   2.67708
    200,2021-11-07T20:12:12.870+02:00,   0.225E-01,   4.70614
    300,2021-11-07T20:12:47.552+02:00,   0.233E-01,   6.90946
    400,2021-11-07T20:13:21.766+02:00,   0.238E-01,   9.01254
    500,2021-11-07T20:13:54.751+02:00,   0.107E-01,  10.55329
    600,2021-11-07T20:14:27.421+02:00,   0.116E-01,  11.85849
    700,2021-11-07T20:15:00.079+02:00,   0.169E-01,  13.31653
    800,2021-11-07T20:15:32.657+02:00,   0.226E-01,  15.24853
    900,2021-11-07T20:16:05.271+02:00,   0.216E-01,  17.41682
   1000,2021-11-07T20:16:42.070+02:00,   0.132E-01,  19.07531
   1100,2021-11-07T20:17:15.167+02:00,   0.185E-01,  20.95997
   1200,2021-11-07T20:17:47.745+02:00,   0.167E-01,  22.81036
   1300,2021-11-07T20:18:21.565+02:00,   0.194E-01,  24.58862
   1400,2021-11-07T20:18:58.158+02:00,   0.148E-01,  26.04620
   1500,2021-11-07T20:19:35.273+02:00,   0.145E-01,  27.96309
   1600,2021-11-07T20:20:10.385+02:00,   0.164E-01,  29.63176
   1700,2021-11-07T20:20:44.637+02:00,   0.168E-01,  31.42740
   1800,2021-11-07T20:21:18.860+02:00,   0.241E-01,  33.63451
   1900,2021-11-07T20:21:53.993+02:00,   0.173E-01,  35.46254
   2000,2021-11-07T20:22:27.830+02:00,   0.212E-01,  37.02214
   2100,2021-11-07T20:23:02.254+02:00,   0.165E-01,  38.84711
   2200,2021-11-07T20:23:36.347+02:00,   0.197E-01,  40.50378
   2300,2021-11-07T20:24:10.003+02:00,   0.158E-01,  42.37245
   2400,2021-11-07T20:24:44.429+02:00,   0.105E-01,  43.80989
   2500,2021-11-07T20:25:18.305+02:00,   0.228E-01,  45.16419
   2600,2021-11-07T20:25:52.402+02:00,   0.122E-01,  47.22634
   2700,2021-11-07T20:26:26.483+02:00,   0.110E-01,  48.63193
   2800,2021-11-07T20:26:59.932+02:00,   0.154E-01,  49.90905
   2900,2021-11-07T20:27:33.794+02:00,   0.225E-01,  51.82981
   3000,2021-11-07T20:28:06.844+02:00,   0.235E-01,  54.10410
   3100,2021-11-07T20:28:40.310+02:00,   0.166E-01,  56.30643
   3200,2021-11-07T20:29:14.075+02:00,   0.238E-01,  58.58392
   3300,2021-11-07T20:29:47.818+02:00,   0.238E-01,  60.96303
   3400,2021-11-07T20:30:20.611+02:00,   0.207E-01,  63.28478
   3500,2021-11-07T20:30:53.555+02:00,   0.228E-01,  65.55646
   3600,2021-11-07T20:31:26.922+02:00,   0.228E-01,  67.83228
   3700,2021-11-07T20:32:01.054+02:00,   0.141E-01,  69.91325
   3800,2021-11-07T20:32:34.275+02:00,   0.241E-01,  71.49331
   3900,2021-11-07T20:33:07.749+02:00,   0.140E-01,  73.28012
   4000,2021-11-07T20:33:40.918+02:00,   0.128E-01,  75.11848
   4100,2021-11-07T20:34:15.281+02:00,   0.226E-01,  76.81122
   4200,2021-11-07T20:34:48.524+02:00,   0.172E-01,  79.01866
   4300,2021-11-07T20:35:22.324+02:00,   0.174E-01,  80.75502
   4400,2021-11-07T20:35:55.831+02:00,   0.226E-01,  82.87815
   4500,2021-11-07T20:36:29.406+02:00,   0.226E-01,  85.13819
   4600,2021-11-07T20:37:02.265+02:00,   0.197E-01,  87.28177
   4700,2021-11-07T20:37:34.435+02:00,   0.150E-01,  89.06288
   4800,2021-11-07T20:38:08.337+02:00,   0.157E-01,  90.75689
   4900,2021-11-07T20:38:41.908+02:00,   0.184E-01,  92.92323
   5000,2021-11-07T20:39:16.227+02:00,   0.160E-01,  94.79103
   5100,2021-11-07T20:39:49.781+02:00,   0.119E-01,  96.20072
   5200,2021-11-07T20:40:23.479+02:00,   0.157E-01,  97.92887
   5300,2021-11-07T20:40:58.177+02:00,   0.229E-01, 100.20954
   5400,2021-11-07T20:41:30.016+02:00,   0.229E-01, 102.50198
   5500,2021-11-07T20:42:03.054+02:00,   0.237E-01, 104.50357
   5600,2021-11-07T20:42:36.786+02:00,   0.232E-01, 106.47846
   5700,2021-11-07T20:43:10.269+02:00,   0.128E-01, 107.96035
   5800,2021-11-07T20:43:43.925+02:00,   0.224E-01, 109.80684
   5900,2021-11-07T20:44:18.048+02:00,   0.233E-01, 111.98333
   6000,2021-11-07T20:44:51.212+02:00,   0.110E-01, 113.68172
   6100,2021-11-07T20:45:24.274+02:00,   0.132E-01, 115.19842
   6200,2021-11-07T20:45:57.620+02:00,   0.216E-01, 116.68881
   6300,2021-11-07T20:46:31.083+02:00,   0.214E-01, 118.49868
   6400,2021-11-07T20:47:03.906+02:00,   0.235E-01, 120.83867
   6500,2021-11-07T20:47:36.789+02:00,   0.192E-01, 122.93855
   6600,2021-11-07T20:48:10.708+02:00,   0.210E-01, 124.76470
   6700,2021-11-07T20:48:43.488+02:00,   0.172E-01, 126.68027
   6800,2021-11-07T20:49:16.331+02:00,   0.177E-01, 128.21255
   6900,2021-11-07T20:49:48.400+02:00,   0.232E-01, 130.23488
   7000,2021-11-07T20:50:21.575+02:00,   0.213E-01, 132.17854
   7100,2021-11-07T20:50:54.894+02:00,   0.147E-01, 134.01721
   7200,2021-11-07T20:51:27.827+02:00,   0.115E-01, 135.41034
   7300,2021-11-07T20:52:01.499+02:00,   0.225E-01, 137.11117
   7400,2021-11-07T20:52:33.879+02:00,   0.229E-01, 139.29968
   7500,2021-11-07T20:53:05.938+02:00,   0.186E-01, 141.38129
   7600,2021-11-07T20:53:38.751+02:00,   0.231E-01, 143.36527
   7700,2021-11-07T20:54:10.932+02:00,   0.224E-01, 145.45928
   7800,2021-11-07T20:54:43.113+02:00,   0.118E-01, 146.99134
   7900,2021-11-07T20:55:15.996+02:00,   0.133E-01, 148.96634
   8000,2021-11-07T20:55:49.038+02:00,   0.225E-01, 150.94818
   8100,2021-11-07T20:56:21.404+02:00,   0.210E-01, 153.25042
   8200,2021-11-07T20:56:54.056+02:00,   0.208E-01, 155.11199
   8300,2021-11-07T20:57:27.169+02:00,   0.211E-01, 156.87920
   8400,2021-11-07T20:57:59.455+02:00,   0.227E-01, 158.71086
   8500,2021-11-07T20:58:31.984+02:00,   0.221E-01, 160.75511
   8600,2021-11-07T20:59:05.554+02:00,   0.181E-01, 162.63463
   8700,2021-11-07T20:59:39.274+02:00,   0.181E-01, 164.49684
   8800,2021-11-07T21:00:12.115+02:00,   0.104E-01, 165.98219
   8900,2021-11-07T21:00:45.654+02:00,   0.176E-01, 167.42160
   9000,2021-11-07T21:01:18.996+02:00,   0.111E-01, 169.05117
   9100,2021-11-07T21:01:51.731+02:00,   0.143E-01, 170.56095
   9200,2021-11-07T21:02:24.247+02:00,   0.131E-01, 171.99445
   9300,2021-11-07T21:02:56.545+02:00,   0.140E-01, 173.86556
   9400,2021-11-07T21:03:28.709+02:00,   0.223E-01, 175.99482
   9500,2021-11-07T21:04:01.824+02:00,   0.235E-01, 178.27537
   9600,2021-11-07T21:04:37.461+02:00,   0.153E-01, 179.89375
   9700,2021-11-07T21:05:10.312+02:00,   0.232E-01, 181.84370
   9800,2021-11-07T21:05:42.706+02:00,   0.243E-01, 184.08771
