Rank,MAIN,DIVG,MASS,VELO,PRES,WALL,DUMP,PART,RADI,FIRE,COMM,EVAC,HVAC,GEOM,Total T_USED (s)
    0, 2.126E+02, 2.625E+03, 1.070E+03, 1.477E+03, 3.510E+02, 6.406E+02, 2.698E+02, 0.000E+00, 2.958E+03, 6.336E+01, 1.446E+00, 0.000E+00, 0.000E+00, 0.000E+00, 9.669E+03
