,,s,s
Time Step,Wall Time,Step Size,Simulation Time
      1,2021-10-11T22:11:27.480+03:00,   0.286E-01,   0.02864
      2,2021-10-11T22:11:27.792+03:00,   0.315E-01,   0.06014
      3,2021-10-11T22:11:28.096+03:00,   0.347E-01,   0.09479
      4,2021-10-11T22:11:28.466+03:00,   0.347E-01,   0.12945
      5,2021-10-11T22:11:28.764+03:00,   0.347E-01,   0.16410
      6,2021-10-11T22:11:29.069+03:00,   0.347E-01,   0.19875
      7,2021-10-11T22:11:29.487+03:00,   0.347E-01,   0.23341
      8,2021-10-11T22:11:29.934+03:00,   0.307E-01,   0.26413
      9,2021-10-11T22:11:30.227+03:00,   0.307E-01,   0.29486
     10,2021-10-11T22:11:30.588+03:00,   0.307E-01,   0.32558
     20,2021-10-11T22:11:33.004+03:00,   0.307E-01,   0.63284
     30,2021-10-11T22:11:35.420+03:00,   0.307E-01,   0.94010
     40,2021-10-11T22:11:38.085+03:00,   0.236E-01,   1.19012
     50,2021-10-11T22:11:40.808+03:00,   0.207E-01,   1.39686
     60,2021-10-11T22:11:43.547+03:00,   0.204E-01,   1.59035
     70,2021-10-11T22:11:46.237+03:00,   0.204E-01,   1.79405
     80,2021-10-11T22:11:49.000+03:00,   0.177E-01,   1.99246
     90,2021-10-11T22:11:51.634+03:00,   0.158E-01,   2.16580
    100,2021-10-11T22:11:54.291+03:00,   0.174E-01,   2.32832
    200,2021-10-11T22:12:19.948+03:00,   0.261E-01,   4.37649
    300,2021-10-11T22:12:45.405+03:00,   0.231E-01,   6.67494
    400,2021-10-11T22:13:19.532+03:00,   0.119E-01,   8.60854
    500,2021-10-11T22:13:53.389+03:00,   0.245E-01,  10.72812
    600,2021-10-11T22:14:27.104+03:00,   0.132E-01,  12.51412
    700,2021-10-11T22:15:00.138+03:00,   0.233E-01,  14.34991
    800,2021-10-11T22:15:32.300+03:00,   0.213E-01,  16.59937
    900,2021-10-11T22:16:06.433+03:00,   0.230E-01,  18.75235
   1000,2021-10-11T22:16:40.585+03:00,   0.187E-01,  21.00691
   1100,2021-10-11T22:17:13.012+03:00,   0.229E-01,  23.14515
   1200,2021-10-11T22:17:46.439+03:00,   0.151E-01,  25.06691
   1300,2021-10-11T22:18:20.576+03:00,   0.209E-01,  27.15333
   1400,2021-10-11T22:18:55.160+03:00,   0.235E-01,  29.41832
   1500,2021-10-11T22:19:31.160+03:00,   0.211E-01,  31.57163
   1600,2021-10-11T22:20:10.197+03:00,   0.203E-01,  33.85470
   1700,2021-10-11T22:20:47.425+03:00,   0.177E-01,  35.97744
   1800,2021-10-11T22:21:23.354+03:00,   0.263E-01,  38.17751
   1900,2021-10-11T22:21:59.334+03:00,   0.240E-01,  40.37314
   2000,2021-10-11T22:22:35.990+03:00,   0.242E-01,  42.47233
   2100,2021-10-11T22:23:10.932+03:00,   0.231E-01,  44.73128
   2200,2021-10-11T22:23:45.984+03:00,   0.221E-01,  46.82399
   2300,2021-10-11T22:24:21.297+03:00,   0.174E-01,  48.94658
   2400,2021-10-11T22:24:56.513+03:00,   0.165E-01,  50.73027
   2500,2021-10-11T22:25:31.860+03:00,   0.213E-01,  52.72175
   2600,2021-10-11T22:26:06.687+03:00,   0.222E-01,  54.94375
   2700,2021-10-11T22:26:41.866+03:00,   0.241E-01,  57.19510
   2800,2021-10-11T22:27:15.190+03:00,   0.182E-01,  59.07032
   2900,2021-10-11T22:27:47.670+03:00,   0.256E-01,  60.88154
   3000,2021-10-11T22:28:21.695+03:00,   0.182E-01,  63.08112
   3100,2021-10-11T22:28:56.934+03:00,   0.245E-01,  65.28440
   3200,2021-10-11T22:29:32.114+03:00,   0.209E-01,  67.47560
   3300,2021-10-11T22:30:07.614+03:00,   0.197E-01,  69.58892
   3400,2021-10-11T22:30:42.508+03:00,   0.262E-01,  71.92362
   3500,2021-10-11T22:31:18.048+03:00,   0.224E-01,  74.20989
   3600,2021-10-11T22:31:52.888+03:00,   0.175E-01,  76.45196
   3700,2021-10-11T22:32:28.306+03:00,   0.137E-01,  78.61680
   3800,2021-10-11T22:33:03.131+03:00,   0.259E-01,  80.76617
   3900,2021-10-11T22:33:37.830+03:00,   0.245E-01,  83.13327
   4000,2021-10-11T22:34:12.551+03:00,   0.246E-01,  85.50763
   4100,2021-10-11T22:34:49.052+03:00,   0.243E-01,  87.85806
   4200,2021-10-11T22:35:25.731+03:00,   0.189E-01,  90.04437
   4300,2021-10-11T22:36:03.034+03:00,   0.195E-01,  92.06817
   4400,2021-10-11T22:36:42.923+03:00,   0.125E-01,  93.90236
   4500,2021-10-11T22:37:19.329+03:00,   0.221E-01,  96.03592
   4600,2021-10-11T22:37:54.444+03:00,   0.224E-01,  98.44820
   4700,2021-10-11T22:38:29.264+03:00,   0.170E-01, 100.68519
   4800,2021-10-11T22:39:03.567+03:00,   0.246E-01, 102.91798
   4900,2021-10-11T22:39:38.398+03:00,   0.250E-01, 105.06130
   5000,2021-10-11T22:40:13.025+03:00,   0.197E-01, 107.40870
   5100,2021-10-11T22:40:47.912+03:00,   0.250E-01, 109.03810
   5200,2021-10-11T22:41:22.512+03:00,   0.243E-01, 111.23782
   5300,2021-10-11T22:41:56.993+03:00,   0.230E-01, 113.63648
   5400,2021-10-11T22:42:31.494+03:00,   0.255E-01, 115.98790
   5500,2021-10-11T22:43:06.267+03:00,   0.253E-01, 118.25385
   5600,2021-10-11T22:43:41.464+03:00,   0.211E-01, 120.48861
   5700,2021-10-11T22:44:16.223+03:00,   0.251E-01, 122.59025
   5800,2021-10-11T22:44:51.584+03:00,   0.220E-01, 125.05872
   5900,2021-10-11T22:45:26.856+03:00,   0.251E-01, 127.38291
   6000,2021-10-11T22:46:00.911+03:00,   0.209E-01, 129.84586
   6100,2021-10-11T22:46:36.666+03:00,   0.247E-01, 132.17691
   6200,2021-10-11T22:47:12.050+03:00,   0.195E-01, 134.08278
   6300,2021-10-11T22:47:47.965+03:00,   0.274E-01, 136.03953
   6400,2021-10-11T22:48:25.076+03:00,   0.211E-01, 138.23523
   6500,2021-10-11T22:49:01.910+03:00,   0.248E-01, 140.46267
   6600,2021-10-11T22:49:38.722+03:00,   0.250E-01, 142.29030
   6700,2021-10-11T22:50:15.527+03:00,   0.255E-01, 144.82609
   6800,2021-10-11T22:50:52.677+03:00,   0.154E-01, 146.86573
   6900,2021-10-11T22:51:29.215+03:00,   0.253E-01, 149.23416
   7000,2021-10-11T22:52:06.350+03:00,   0.114E-01, 151.29824
   7100,2021-10-11T22:52:41.444+03:00,   0.259E-01, 153.38317
   7200,2021-10-11T22:53:15.854+03:00,   0.240E-01, 155.78068
   7300,2021-10-11T22:53:50.499+03:00,   0.222E-01, 158.06997
   7400,2021-10-11T22:54:25.201+03:00,   0.166E-01, 160.00990
   7500,2021-10-11T22:54:59.322+03:00,   0.176E-01, 161.44456
   7600,2021-10-11T22:55:33.914+03:00,   0.190E-01, 163.59602
   7700,2021-10-11T22:56:08.665+03:00,   0.123E-01, 165.36358
   7800,2021-10-11T22:56:43.456+03:00,   0.202E-01, 167.66746
   7900,2021-10-11T22:57:18.133+03:00,   0.229E-01, 169.84426
   8000,2021-10-11T22:57:53.720+03:00,   0.199E-01, 172.16867
   8100,2021-10-11T22:58:25.097+03:00,   0.265E-01, 174.63110
   8200,2021-10-11T22:58:57.003+03:00,   0.228E-01, 176.78881
   8300,2021-10-11T22:59:28.958+03:00,   0.191E-01, 178.97473
   8400,2021-10-11T23:00:00.980+03:00,   0.260E-01, 181.14117
   8500,2021-10-11T23:00:33.062+03:00,   0.229E-01, 183.31177
   8600,2021-10-11T23:01:04.816+03:00,   0.242E-01, 185.84102
   8700,2021-10-11T23:01:36.913+03:00,   0.241E-01, 188.08898
   8800,2021-10-11T23:02:09.918+03:00,   0.223E-01, 190.36967
   8900,2021-10-11T23:02:46.120+03:00,   0.209E-01, 192.64192
   9000,2021-10-11T23:03:22.645+03:00,   0.228E-01, 195.05497
   9100,2021-10-11T23:03:59.407+03:00,   0.258E-01, 197.20350
   9200,2021-10-11T23:04:36.055+03:00,   0.238E-01, 199.53342
   9300,2021-10-11T23:05:12.964+03:00,   0.207E-01, 201.72786
   9400,2021-10-11T23:05:50.027+03:00,   0.264E-01, 203.81714
   9500,2021-10-11T23:06:27.033+03:00,   0.199E-01, 205.91666
   9600,2021-10-11T23:07:03.651+03:00,   0.259E-01, 208.13608
   9700,2021-10-11T23:07:40.830+03:00,   0.233E-01, 210.53122
   9800,2021-10-11T23:08:17.588+03:00,   0.237E-01, 212.93373
   9900,2021-10-11T23:08:54.858+03:00,   0.164E-01, 215.35664
  10000,2021-10-11T23:09:32.002+03:00,   0.195E-01, 217.66459
  10100,2021-10-11T23:10:09.067+03:00,   0.158E-01, 219.57958
  10200,2021-10-11T23:10:45.530+03:00,   0.213E-01, 221.72215
  10300,2021-10-11T23:11:24.304+03:00,   0.145E-01, 223.25027
  10400,2021-10-11T23:12:03.159+03:00,   0.217E-01, 224.64945
  10500,2021-10-11T23:12:39.510+03:00,   0.265E-01, 227.13583
  10600,2021-10-11T23:13:16.837+03:00,   0.169E-01, 229.40720
  10700,2021-10-11T23:13:51.352+03:00,   0.272E-01, 231.56335
  10800,2021-10-11T23:14:26.152+03:00,   0.263E-01, 233.97233
  10900,2021-10-11T23:15:00.510+03:00,   0.250E-01, 236.39395
  11000,2021-10-11T23:15:37.316+03:00,   0.197E-01, 238.63153
  11100,2021-10-11T23:16:14.078+03:00,   0.251E-01, 240.97476
  11200,2021-10-11T23:16:50.957+03:00,   0.191E-01, 243.09363
  11300,2021-10-11T23:17:27.495+03:00,   0.244E-01, 244.95396
  11400,2021-10-11T23:18:03.967+03:00,   0.256E-01, 247.20364
  11500,2021-10-11T23:18:41.040+03:00,   0.258E-01, 249.59620
  11600,2021-10-11T23:19:18.266+03:00,   0.228E-01, 251.97894
  11700,2021-10-11T23:19:57.278+03:00,   0.262E-01, 254.45095
  11800,2021-10-11T23:20:34.167+03:00,   0.224E-01, 256.78456
  11900,2021-10-11T23:21:11.707+03:00,   0.214E-01, 258.78898
  12000,2021-10-11T23:21:48.272+03:00,   0.218E-01, 260.94274
  12100,2021-10-11T23:22:24.570+03:00,   0.253E-01, 263.43399
  12200,2021-10-11T23:23:00.644+03:00,   0.242E-01, 265.85658
  12300,2021-10-11T23:23:37.033+03:00,   0.144E-01, 267.65371
  12400,2021-10-11T23:24:13.344+03:00,   0.241E-01, 269.65084
  12500,2021-10-11T23:24:50.516+03:00,   0.158E-01, 271.66783
  12600,2021-10-11T23:25:26.961+03:00,   0.204E-01, 273.96938
  12700,2021-10-11T23:26:03.743+03:00,   0.247E-01, 276.24849
  12800,2021-10-11T23:26:38.595+03:00,   0.202E-01, 278.45295
  12900,2021-10-11T23:27:12.936+03:00,   0.213E-01, 280.62727
  13000,2021-10-11T23:27:47.254+03:00,   0.233E-01, 282.99638
  13100,2021-10-11T23:28:21.197+03:00,   0.174E-01, 285.05433
  13200,2021-10-11T23:28:54.722+03:00,   0.255E-01, 287.39937
  13300,2021-10-11T23:29:29.246+03:00,   0.216E-01, 289.78160
  13400,2021-10-11T23:30:03.396+03:00,   0.244E-01, 292.19147
  13500,2021-10-11T23:30:38.199+03:00,   0.235E-01, 294.36766
  13600,2021-10-11T23:31:12.505+03:00,   0.229E-01, 296.72893
  13700,2021-10-11T23:31:46.563+03:00,   0.241E-01, 299.04479
  13800,2021-10-11T23:32:19.361+03:00,   0.258E-01, 301.46345
  13900,2021-10-11T23:32:51.002+03:00,   0.224E-01, 303.87795
  14000,2021-10-11T23:33:25.304+03:00,   0.194E-01, 306.11485
  14100,2021-10-11T23:34:03.482+03:00,   0.224E-01, 308.35083
  14200,2021-10-11T23:34:37.787+03:00,   0.157E-01, 310.38714
  14300,2021-10-11T23:35:11.957+03:00,   0.206E-01, 312.51697
  14400,2021-10-11T23:35:46.026+03:00,   0.151E-01, 314.50812
  14500,2021-10-11T23:36:20.327+03:00,   0.245E-01, 316.86288
  14600,2021-10-11T23:36:54.325+03:00,   0.227E-01, 319.09628
  14700,2021-10-11T23:37:30.402+03:00,   0.217E-01, 321.29349
  14800,2021-10-11T23:38:05.317+03:00,   0.112E-01, 323.18009
  14900,2021-10-11T23:38:37.535+03:00,   0.252E-01, 325.13139
  15000,2021-10-11T23:39:09.791+03:00,   0.234E-01, 327.34203
  15100,2021-10-11T23:39:42.303+03:00,   0.191E-01, 329.55821
  15200,2021-10-11T23:40:14.748+03:00,   0.206E-01, 331.78304
  15300,2021-10-11T23:40:48.217+03:00,   0.268E-01, 334.07314
  15400,2021-10-11T23:41:20.571+03:00,   0.229E-01, 336.37612
  15500,2021-10-11T23:41:52.334+03:00,   0.227E-01, 338.79198
