,,s,s
Time Step,Wall Time,Step Size,Simulation Time
      1,2020-11-04T08:19:21.390+02:00,   0.372E-01,   0.03723
      2,2020-11-04T08:19:21.718+02:00,   0.410E-01,   0.07818
      3,2020-11-04T08:19:21.999+02:00,   0.410E-01,   0.11913
      4,2020-11-04T08:19:22.343+02:00,   0.410E-01,   0.16009
      5,2020-11-04T08:19:22.624+02:00,   0.410E-01,   0.20104
      6,2020-11-04T08:19:22.890+02:00,   0.410E-01,   0.24199
      7,2020-11-04T08:19:23.234+02:00,   0.410E-01,   0.28294
      8,2020-11-04T08:19:23.546+02:00,   0.410E-01,   0.32390
      9,2020-11-04T08:19:23.827+02:00,   0.410E-01,   0.36485
     10,2020-11-04T08:19:24.187+02:00,   0.410E-01,   0.40580
     20,2020-11-04T08:19:26.624+02:00,   0.328E-01,   0.76058
     30,2020-11-04T08:19:28.999+02:00,   0.293E-01,   1.06092
     40,2020-11-04T08:19:31.436+02:00,   0.262E-01,   1.32588
     50,2020-11-04T08:19:33.795+02:00,   0.234E-01,   1.56838
     60,2020-11-04T08:19:36.264+02:00,   0.208E-01,   1.79475
     70,2020-11-04T08:19:38.670+02:00,   0.208E-01,   2.00279
     80,2020-11-04T08:19:40.982+02:00,   0.208E-01,   2.21082
     90,2020-11-04T08:19:43.278+02:00,   0.208E-01,   2.41886
    100,2020-11-04T08:19:45.684+02:00,   0.208E-01,   2.62689
    200,2020-11-04T08:20:09.897+02:00,   0.187E-01,   4.55428
    300,2020-11-04T08:20:34.097+02:00,   0.187E-01,   6.42508
    400,2020-11-04T08:20:58.997+02:00,   0.178E-01,   8.18372
    500,2020-11-04T08:21:27.292+02:00,   0.178E-01,   9.96034
    600,2020-11-04T08:21:58.232+02:00,   0.178E-01,  11.73696
    700,2020-11-04T08:22:29.026+02:00,   0.178E-01,  13.51358
    800,2020-11-04T08:22:59.851+02:00,   0.178E-01,  15.29019
    900,2020-11-04T08:23:30.816+02:00,   0.178E-01,  17.06681
   1000,2020-11-04T08:24:01.828+02:00,   0.178E-01,  18.84343
   1100,2020-11-04T08:24:32.747+02:00,   0.178E-01,  20.62005
   1200,2020-11-04T08:25:04.337+02:00,   0.178E-01,  22.39666
   1300,2020-11-04T08:25:35.897+02:00,   0.178E-01,  24.17328
   1400,2020-11-04T08:26:07.425+02:00,   0.174E-01,  25.88939
   1500,2020-11-04T08:26:38.749+02:00,   0.174E-01,  27.63001
   1600,2020-11-04T08:27:09.949+02:00,   0.174E-01,  29.37063
   1700,2020-11-04T08:27:41.211+02:00,   0.170E-01,  31.03696
   1800,2020-11-04T08:28:12.208+02:00,   0.170E-01,  32.74026
   1900,2020-11-04T08:28:43.750+02:00,   0.170E-01,  34.44355
   2000,2020-11-04T08:29:14.466+02:00,   0.170E-01,  36.14684
   2100,2020-11-04T08:29:45.572+02:00,   0.181E-01,  37.50099
   2200,2020-11-04T08:30:16.490+02:00,   0.159E-01,  39.25245
   2300,2020-11-04T08:30:47.081+02:00,   0.175E-01,  41.00597
   2400,2020-11-04T08:31:17.953+02:00,   0.125E-01,  42.68404
   2500,2020-11-04T08:31:49.287+02:00,   0.179E-01,  44.20495
   2600,2020-11-04T08:32:20.815+02:00,   0.134E-01,  45.89403
   2700,2020-11-04T08:32:52.062+02:00,   0.178E-01,  47.60909
   2800,2020-11-04T08:33:23.668+02:00,   0.179E-01,  49.26276
   2900,2020-11-04T08:33:54.946+02:00,   0.179E-01,  51.05062
   3000,2020-11-04T08:34:26.411+02:00,   0.171E-01,  52.74863
   3100,2020-11-04T08:34:57.768+02:00,   0.171E-01,  54.45519
   3200,2020-11-04T08:35:29.358+02:00,   0.121E-01,  56.00754
   3300,2020-11-04T08:36:00.527+02:00,   0.178E-01,  57.73215
   3400,2020-11-04T08:36:31.914+02:00,   0.169E-01,  59.41705
   3500,2020-11-04T08:37:03.192+02:00,   0.169E-01,  61.10768
   3600,2020-11-04T08:37:36.454+02:00,   0.169E-01,  62.79831
   3700,2020-11-04T08:38:10.372+02:00,   0.169E-01,  64.48894
   3800,2020-11-04T08:38:44.212+02:00,   0.169E-01,  66.17957
   3900,2020-11-04T08:39:18.021+02:00,   0.169E-01,  67.87019
   4000,2020-11-04T08:39:52.033+02:00,   0.169E-01,  69.56082
   4100,2020-11-04T08:40:25.827+02:00,   0.169E-01,  71.25145
   4200,2020-11-04T08:40:59.620+02:00,   0.169E-01,  72.94208
   4300,2020-11-04T08:41:33.487+02:00,   0.169E-01,  74.63271
   4400,2020-11-04T08:42:06.155+02:00,   0.169E-01,  76.32334
   4500,2020-11-04T08:42:36.933+02:00,   0.169E-01,  78.01396
   4600,2020-11-04T08:43:07.914+02:00,   0.182E-01,  79.78244
   4700,2020-11-04T08:43:38.661+02:00,   0.182E-01,  81.60354
   4800,2020-11-04T08:44:09.517+02:00,   0.144E-01,  83.39632
   4900,2020-11-04T08:44:40.404+02:00,   0.170E-01,  84.82944
   5000,2020-11-04T08:45:11.339+02:00,   0.161E-01,  86.52751
   5100,2020-11-04T08:45:42.117+02:00,   0.169E-01,  88.20872
   5200,2020-11-04T08:46:12.926+02:00,   0.169E-01,  89.90274
