,,s,s
Time Step,Wall Time,Step Size,Simulation Time
      1,2020-10-30T22:40:48.510+02:00,   0.368E-01,   0.03677
      2,2020-10-30T22:40:48.885+02:00,   0.368E-01,   0.07354
      3,2020-10-30T22:40:49.385+02:00,   0.328E-01,   0.10632
      4,2020-10-30T22:40:49.869+02:00,   0.328E-01,   0.13911
      5,2020-10-30T22:40:50.229+02:00,   0.328E-01,   0.17189
      6,2020-10-30T22:40:50.588+02:00,   0.328E-01,   0.20467
      7,2020-10-30T22:40:51.182+02:00,   0.294E-01,   0.23406
      8,2020-10-30T22:40:51.557+02:00,   0.294E-01,   0.26345
      9,2020-10-30T22:40:51.916+02:00,   0.294E-01,   0.29283
     10,2020-10-30T22:40:52.385+02:00,   0.294E-01,   0.32222
     20,2020-10-30T22:40:55.556+02:00,   0.263E-01,   0.59759
     30,2020-10-30T22:40:58.728+02:00,   0.237E-01,   0.83677
     40,2020-10-30T22:41:01.931+02:00,   0.237E-01,   1.07329
     50,2020-10-30T22:41:05.071+02:00,   0.237E-01,   1.30981
     60,2020-10-30T22:41:08.180+02:00,   0.237E-01,   1.54633
     70,2020-10-30T22:41:11.414+02:00,   0.237E-01,   1.78285
     80,2020-10-30T22:41:14.523+02:00,   0.237E-01,   2.01937
     90,2020-10-30T22:41:17.663+02:00,   0.237E-01,   2.25589
    100,2020-10-30T22:41:20.866+02:00,   0.260E-01,   2.51133
    200,2020-10-30T22:41:52.955+02:00,   0.239E-01,   5.19695
    300,2020-10-30T22:42:24.997+02:00,   0.189E-01,   7.76552
    400,2020-10-30T22:42:56.930+02:00,   0.262E-01,  10.14873
    500,2020-10-30T22:43:28.722+02:00,   0.259E-01,  12.74118
    600,2020-10-30T22:44:00.904+02:00,   0.238E-01,  15.21900
    700,2020-10-30T22:44:32.931+02:00,   0.270E-01,  17.89517
    800,2020-10-30T22:45:04.645+02:00,   0.270E-01,  20.59647
    900,2020-10-30T22:45:37.797+02:00,   0.272E-01,  23.05719
   1000,2020-10-30T22:46:11.307+02:00,   0.231E-01,  25.26552
   1100,2020-10-30T22:46:45.005+02:00,   0.232E-01,  27.58250
   1200,2020-10-30T22:47:18.467+02:00,   0.273E-01,  30.23540
   1300,2020-10-30T22:47:52.196+02:00,   0.246E-01,  32.87096
   1400,2020-10-30T22:48:25.943+02:00,   0.260E-01,  35.51411
   1500,2020-10-30T22:49:00.001+02:00,   0.253E-01,  37.78031
   1600,2020-10-30T22:49:34.232+02:00,   0.162E-01,  40.03376
   1700,2020-10-30T22:50:07.650+02:00,   0.258E-01,  41.94847
   1800,2020-10-30T22:50:41.532+02:00,   0.231E-01,  44.43528
   1900,2020-10-30T22:51:15.122+02:00,   0.144E-01,  46.37740
   2000,2020-10-30T22:51:48.009+02:00,   0.255E-01,  47.91806
   2100,2020-10-30T22:52:21.068+02:00,   0.269E-01,  50.66280
   2200,2020-10-30T22:52:54.502+02:00,   0.205E-01,  53.29828
   2300,2020-10-30T22:53:27.655+02:00,   0.264E-01,  55.70023
   2400,2020-10-30T22:54:00.604+02:00,   0.264E-01,  58.34224
   2500,2020-10-30T22:54:33.913+02:00,   0.164E-01,  60.79598
   2600,2020-10-30T22:55:07.035+02:00,   0.110E-01,  62.29673
   2700,2020-10-30T22:55:39.953+02:00,   0.281E-01,  63.65545
   2800,2020-10-30T22:56:13.731+02:00,   0.269E-01,  66.05298
   2900,2020-10-30T22:56:48.789+02:00,   0.257E-01,  68.54040
   3000,2020-10-30T22:57:22.286+02:00,   0.275E-01,  71.19280
   3100,2020-10-30T22:57:55.517+02:00,   0.267E-01,  73.87686
   3200,2020-10-30T22:58:28.638+02:00,   0.264E-01,  76.57595
   3300,2020-10-30T22:59:01.947+02:00,   0.245E-01,  79.30252
   3400,2020-10-30T22:59:34.709+02:00,   0.270E-01,  81.98348
   3500,2020-10-30T23:00:07.487+02:00,   0.271E-01,  84.56686
   3600,2020-10-30T23:00:40.259+02:00,   0.280E-01,  87.21666
   3700,2020-10-30T23:01:12.224+02:00,   0.275E-01,  89.93808
   3800,2020-10-30T23:01:44.643+02:00,   0.258E-01,  92.31879
   3900,2020-10-30T23:02:17.452+02:00,   0.264E-01,  94.91717
   4000,2020-10-30T23:02:49.761+02:00,   0.260E-01,  97.54789
   4100,2020-10-30T23:03:22.288+02:00,   0.264E-01, 100.23320
   4200,2020-10-30T23:03:54.613+02:00,   0.214E-01, 102.72540
   4300,2020-10-30T23:04:26.938+02:00,   0.197E-01, 105.01689
   4400,2020-10-30T23:05:00.090+02:00,   0.147E-01, 106.80114
   4500,2020-10-30T23:05:32.415+02:00,   0.270E-01, 109.22663
   4600,2020-10-30T23:06:04.896+02:00,   0.241E-01, 111.90211
   4700,2020-10-30T23:06:37.111+02:00,   0.260E-01, 114.49928
   4800,2020-10-30T23:07:10.139+02:00,   0.240E-01, 116.90231
   4900,2020-10-30T23:07:41.901+02:00,   0.245E-01, 119.50422
   5000,2020-10-30T23:08:13.649+02:00,   0.186E-01, 122.05816
   5100,2020-10-30T23:08:46.441+02:00,   0.146E-01, 124.28179
   5200,2020-10-30T23:09:19.201+02:00,   0.146E-01, 125.74099
   5300,2020-10-30T23:09:51.758+02:00,   0.259E-01, 127.42228
   5400,2020-10-30T23:10:24.160+02:00,   0.274E-01, 129.95344
   5500,2020-10-30T23:10:56.821+02:00,   0.283E-01, 132.47036
   5600,2020-10-30T23:11:29.487+02:00,   0.226E-01, 134.86915
