,,s,s
Time Step,Wall Time,Step Size,Simulation Time
      1,2020-11-14T05:34:31.413+02:00,   0.281E-01,   0.02805
      2,2020-11-14T05:34:31.796+02:00,   0.309E-01,   0.05891
      3,2020-11-14T05:34:32.160+02:00,   0.309E-01,   0.08977
      4,2020-11-14T05:34:32.634+02:00,   0.309E-01,   0.12063
      5,2020-11-14T05:34:33.015+02:00,   0.309E-01,   0.15149
      6,2020-11-14T05:34:33.410+02:00,   0.309E-01,   0.18235
      7,2020-11-14T05:34:33.893+02:00,   0.309E-01,   0.21321
      8,2020-11-14T05:34:34.267+02:00,   0.309E-01,   0.24407
      9,2020-11-14T05:34:34.620+02:00,   0.309E-01,   0.27493
     10,2020-11-14T05:34:35.265+02:00,   0.255E-01,   0.30045
     20,2020-11-14T05:34:38.591+02:00,   0.229E-01,   0.54273
     30,2020-11-14T05:34:41.850+02:00,   0.229E-01,   0.77207
     40,2020-11-14T05:34:45.238+02:00,   0.229E-01,   1.00142
     50,2020-11-14T05:34:48.627+02:00,   0.200E-01,   1.22487
     60,2020-11-14T05:34:51.792+02:00,   0.197E-01,   1.41155
     70,2020-11-14T05:34:55.204+02:00,   0.172E-01,   1.60793
     80,2020-11-14T05:34:58.311+02:00,   0.209E-01,   1.79467
     90,2020-11-14T05:35:01.533+02:00,   0.200E-01,   1.98659
    100,2020-11-14T05:35:04.726+02:00,   0.220E-01,   2.20299
    200,2020-11-14T05:35:36.767+02:00,   0.200E-01,   4.41977
    300,2020-11-14T05:36:09.027+02:00,   0.276E-01,   6.52690
    400,2020-11-14T05:36:41.265+02:00,   0.263E-01,   9.03315
    500,2020-11-14T05:37:13.452+02:00,   0.247E-01,  11.48841
    600,2020-11-14T05:37:45.496+02:00,   0.210E-01,  13.97380
    700,2020-11-14T05:38:19.018+02:00,   0.259E-01,  16.53504
    800,2020-11-14T05:38:53.204+02:00,   0.291E-01,  19.24562
    900,2020-11-14T05:39:26.539+02:00,   0.314E-01,  21.76962
   1000,2020-11-14T05:39:59.814+02:00,   0.200E-01,  24.28048
   1100,2020-11-14T05:40:32.756+02:00,   0.272E-01,  27.00251
   1200,2020-11-14T05:41:05.138+02:00,   0.270E-01,  29.69138
   1300,2020-11-14T05:41:38.418+02:00,   0.284E-01,  32.35998
   1400,2020-11-14T05:42:10.201+02:00,   0.295E-01,  35.12469
   1500,2020-11-14T05:42:42.117+02:00,   0.231E-01,  38.03608
   1600,2020-11-14T05:43:14.072+02:00,   0.304E-01,  40.79476
   1700,2020-11-14T05:43:46.168+02:00,   0.275E-01,  43.50755
   1800,2020-11-14T05:44:18.470+02:00,   0.199E-01,  46.30300
   1900,2020-11-14T05:44:50.254+02:00,   0.313E-01,  48.75861
   2000,2020-11-14T05:45:22.418+02:00,   0.241E-01,  51.57753
   2100,2020-11-14T05:45:54.503+02:00,   0.313E-01,  54.18684
   2200,2020-11-14T05:46:26.958+02:00,   0.279E-01,  56.94855
   2300,2020-11-14T05:46:58.844+02:00,   0.258E-01,  59.58005
   2400,2020-11-14T05:47:30.938+02:00,   0.240E-01,  62.24678
   2500,2020-11-14T05:48:03.511+02:00,   0.255E-01,  64.81574
   2600,2020-11-14T05:48:35.664+02:00,   0.298E-01,  67.66342
   2700,2020-11-14T05:49:07.985+02:00,   0.262E-01,  70.54785
   2800,2020-11-14T05:49:40.014+02:00,   0.285E-01,  73.37729
   2900,2020-11-14T05:50:11.949+02:00,   0.317E-01,  76.17781
   3000,2020-11-14T05:50:43.693+02:00,   0.275E-01,  79.01665
   3100,2020-11-14T05:51:15.824+02:00,   0.275E-01,  81.63970
   3200,2020-11-14T05:51:47.646+02:00,   0.210E-01,  84.04983
   3300,2020-11-14T05:52:19.442+02:00,   0.296E-01,  86.50765
   3400,2020-11-14T05:52:51.177+02:00,   0.279E-01,  89.47199
   3500,2020-11-14T05:53:23.487+02:00,   0.276E-01,  92.13565
   3600,2020-11-14T05:53:55.237+02:00,   0.290E-01,  94.83015
   3700,2020-11-14T05:54:28.775+02:00,   0.316E-01,  97.56346
   3800,2020-11-14T05:55:00.804+02:00,   0.271E-01, 100.35386
   3900,2020-11-14T05:55:32.707+02:00,   0.266E-01, 103.04226
   4000,2020-11-14T05:56:04.251+02:00,   0.273E-01, 105.82494
   4100,2020-11-14T05:56:35.942+02:00,   0.274E-01, 108.64946
   4200,2020-11-14T05:57:07.864+02:00,   0.299E-01, 111.33463
   4300,2020-11-14T05:57:39.729+02:00,   0.249E-01, 114.15352
   4400,2020-11-14T05:58:11.431+02:00,   0.235E-01, 116.83829
   4500,2020-11-14T05:58:43.191+02:00,   0.309E-01, 119.45904
   4600,2020-11-14T05:59:15.329+02:00,   0.246E-01, 122.14449
   4700,2020-11-14T05:59:47.066+02:00,   0.300E-01, 124.98557
   4800,2020-11-14T06:00:18.864+02:00,   0.297E-01, 127.54596
   4900,2020-11-14T06:00:50.563+02:00,   0.233E-01, 130.20185
   5000,2020-11-14T06:01:22.037+02:00,   0.273E-01, 132.93928
   5100,2020-11-14T06:01:53.700+02:00,   0.284E-01, 135.81869
   5200,2020-11-14T06:02:25.718+02:00,   0.270E-01, 138.63972
   5300,2020-11-14T06:02:57.336+02:00,   0.286E-01, 141.32798
   5400,2020-11-14T06:03:28.976+02:00,   0.234E-01, 144.02170
   5500,2020-11-14T06:04:01.217+02:00,   0.273E-01, 146.82369
   5600,2020-11-14T06:04:32.911+02:00,   0.219E-01, 149.60989
   5700,2020-11-14T06:05:05.045+02:00,   0.278E-01, 152.31858
   5800,2020-11-14T06:05:37.133+02:00,   0.228E-01, 154.81164
   5900,2020-11-14T06:06:08.852+02:00,   0.220E-01, 157.26084
   6000,2020-11-14T06:06:40.687+02:00,   0.281E-01, 160.07029
   6100,2020-11-14T06:07:12.379+02:00,   0.241E-01, 162.66094
   6200,2020-11-14T06:07:43.863+02:00,   0.273E-01, 165.34419
   6300,2020-11-14T06:08:15.620+02:00,   0.289E-01, 168.20733
   6400,2020-11-14T06:08:47.551+02:00,   0.278E-01, 170.86685
   6500,2020-11-14T06:09:19.267+02:00,   0.234E-01, 173.71231
   6600,2020-11-14T06:09:51.140+02:00,   0.229E-01, 176.39078
   6700,2020-11-14T06:10:22.846+02:00,   0.295E-01, 178.98593
   6800,2020-11-14T06:10:54.645+02:00,   0.272E-01, 181.71642
