Rank,MAIN,DIVG,MASS,VELO,PRES,WALL,DUMP,PART,RADI,FIRE,COMM,EVAC,HVAC,GEOM,Total T_USED (s)
    0, 9.398E+02, 8.482E+03, 3.577E+03, 6.737E+03, 4.163E+03, 2.405E+03, 8.801E+02, 0.000E+00, 3.940E+03, 3.454E+02, 9.615E+00, 0.000E+00, 0.000E+00, 0.000E+00, 3.148E+04
