s,kW,kW,kW,kW,kW,kW,kW,kW,kW,kg/s,kg/s
Time,HRR,Q_RADI,Q_CONV,Q_COND,Q_DIFF,Q_PRES,Q_PART,Q_ENTH,Q_TOTAL,MLR_FUEL,MLR_TOTAL
 0.0000000E+000, 0.0000000E+000,-7.2187338E-001, 4.7245521E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-7.1714883E-001, 0.0000000E+000, 0.0000000E+000
 2.1000000E+003, 3.2544415E+002,-5.9831468E+001,-3.2717287E+002,-1.8631143E+001,-3.7023121E-002, 0.0000000E+000, 0.0000000E+000,-2.2831961E-001,-8.0228355E+001, 1.9844303E-002, 1.9844303E-002
