Rank,MAIN,DIVG,MASS,VELO,PRES,WALL,DUMP,PART,RADI,FIRE,COMM,EVAC,HVAC,GEOM,Total T_USED (s)
    0, 7.148E+01, 7.970E+02, 3.552E+02, 4.777E+02, 1.094E+02, 2.324E+02, 1.049E+02, 0.000E+00, 3.510E+02, 2.372E+01, 5.874E-01, 0.000E+00, 0.000E+00, 0.000E+00, 2.523E+03
