,,s,s
Time Step,Wall Time,Step Size,Simulation Time
      1,2020-11-07T22:47:53.956+02:00,   0.286E-01,   0.02864
      2,2020-11-07T22:47:54.347+02:00,   0.315E-01,   0.06014
      3,2020-11-07T22:47:54.737+02:00,   0.347E-01,   0.09479
      4,2020-11-07T22:47:55.253+02:00,   0.347E-01,   0.12945
      5,2020-11-07T22:47:55.644+02:00,   0.347E-01,   0.16410
      6,2020-11-07T22:47:56.034+02:00,   0.347E-01,   0.19875
      7,2020-11-07T22:47:56.503+02:00,   0.347E-01,   0.23341
      8,2020-11-07T22:47:57.018+02:00,   0.307E-01,   0.26413
      9,2020-11-07T22:47:57.378+02:00,   0.307E-01,   0.29486
     10,2020-11-07T22:47:57.862+02:00,   0.307E-01,   0.32558
     20,2020-11-07T22:48:01.174+02:00,   0.307E-01,   0.63284
     30,2020-11-07T22:48:04.486+02:00,   0.307E-01,   0.94010
     40,2020-11-07T22:48:08.205+02:00,   0.236E-01,   1.19012
     50,2020-11-07T22:48:11.694+02:00,   0.207E-01,   1.39685
     60,2020-11-07T22:48:15.240+02:00,   0.204E-01,   1.59035
     70,2020-11-07T22:48:18.818+02:00,   0.204E-01,   1.79404
     80,2020-11-07T22:48:22.240+02:00,   0.182E-01,   1.99125
     90,2020-11-07T22:48:25.724+02:00,   0.158E-01,   2.16850
    100,2020-11-07T22:48:29.286+02:00,   0.174E-01,   2.32808
    200,2020-11-07T22:49:05.261+02:00,   0.265E-01,   4.60896
    300,2020-11-07T22:49:40.413+02:00,   0.212E-01,   7.06547
    400,2020-11-07T22:50:15.544+02:00,   0.237E-01,   9.37174
    500,2020-11-07T22:50:49.090+02:00,   0.253E-01,  11.38611
    600,2020-11-07T22:51:23.423+02:00,   0.256E-01,  13.62883
    700,2020-11-07T22:51:58.728+02:00,   0.216E-01,  15.69440
    800,2020-11-07T22:52:34.995+02:00,   0.218E-01,  17.85849
    900,2020-11-07T22:53:11.136+02:00,   0.226E-01,  20.01011
   1000,2020-11-07T22:53:47.140+02:00,   0.191E-01,  22.25735
   1100,2020-11-07T22:54:21.078+02:00,   0.203E-01,  24.17435
   1200,2020-11-07T22:54:54.747+02:00,   0.238E-01,  26.34711
   1300,2020-11-07T22:55:27.556+02:00,   0.191E-01,  28.59621
   1400,2020-11-07T22:56:00.173+02:00,   0.208E-01,  30.91450
   1500,2020-11-07T22:56:33.176+02:00,   0.127E-01,  32.71721
   1600,2020-11-07T22:57:06.021+02:00,   0.213E-01,  34.82123
   1700,2020-11-07T22:57:37.990+02:00,   0.234E-01,  37.04797
   1800,2020-11-07T22:58:11.218+02:00,   0.256E-01,  39.28100
   1900,2020-11-07T22:58:44.538+02:00,   0.225E-01,  41.59386
   2000,2020-11-07T22:59:17.247+02:00,   0.252E-01,  43.78770
   2100,2020-11-07T22:59:50.478+02:00,   0.208E-01,  45.77599
   2200,2020-11-07T23:00:23.375+02:00,   0.248E-01,  47.81129
   2300,2020-11-07T23:00:56.122+02:00,   0.206E-01,  49.94900
   2400,2020-11-07T23:01:30.774+02:00,   0.234E-01,  52.16763
   2500,2020-11-07T23:02:07.114+02:00,   0.222E-01,  54.07326
   2600,2020-11-07T23:02:42.985+02:00,   0.202E-01,  56.10410
   2700,2020-11-07T23:03:18.497+02:00,   0.249E-01,  58.25069
   2800,2020-11-07T23:03:54.993+02:00,   0.226E-01,  60.31216
   2900,2020-11-07T23:04:30.802+02:00,   0.221E-01,  62.29702
   3000,2020-11-07T23:05:14.007+02:00,   0.222E-01,  64.44008
   3100,2020-11-07T23:05:50.950+02:00,   0.242E-01,  66.53510
   3200,2020-11-07T23:06:25.375+02:00,   0.185E-01,  68.70882
   3300,2020-11-07T23:07:11.017+02:00,   0.195E-01,  70.70347
   3400,2020-11-07T23:07:43.875+02:00,   0.204E-01,  72.65783
   3500,2020-11-07T23:08:16.118+02:00,   0.212E-01,  74.82579
   3600,2020-11-07T23:08:48.684+02:00,   0.245E-01,  76.75412
   3700,2020-11-07T23:09:21.130+02:00,   0.239E-01,  78.87471
   3800,2020-11-07T23:09:53.544+02:00,   0.197E-01,  80.89859
   3900,2020-11-07T23:10:26.136+02:00,   0.211E-01,  83.03380
   4000,2020-11-07T23:10:58.628+02:00,   0.203E-01,  85.04282
   4100,2020-11-07T23:11:31.349+02:00,   0.203E-01,  87.12557
   4200,2020-11-07T23:12:03.513+02:00,   0.256E-01,  89.38339
   4300,2020-11-07T23:12:36.072+02:00,   0.202E-01,  91.49335
   4400,2020-11-07T23:13:07.877+02:00,   0.248E-01,  93.77690
   4500,2020-11-07T23:13:40.266+02:00,   0.229E-01,  95.93626
   4600,2020-11-07T23:14:14.310+02:00,   0.148E-01,  98.04817
   4700,2020-11-07T23:14:46.275+02:00,   0.243E-01, 100.15071
   4800,2020-11-07T23:15:18.330+02:00,   0.200E-01, 102.33376
   4900,2020-11-07T23:15:50.467+02:00,   0.239E-01, 104.49245
   5000,2020-11-07T23:16:22.491+02:00,   0.236E-01, 106.50259
   5100,2020-11-07T23:16:54.535+02:00,   0.240E-01, 108.68500
   5200,2020-11-07T23:17:26.558+02:00,   0.194E-01, 111.04339
   5300,2020-11-07T23:17:58.758+02:00,   0.224E-01, 113.16677
   5400,2020-11-07T23:18:31.063+02:00,   0.188E-01, 115.34096
   5500,2020-11-07T23:19:03.425+02:00,   0.210E-01, 117.42558
   5600,2020-11-07T23:19:35.594+02:00,   0.148E-01, 119.62489
   5700,2020-11-07T23:20:07.774+02:00,   0.195E-01, 121.58621
   5800,2020-11-07T23:20:39.833+02:00,   0.184E-01, 123.81696
   5900,2020-11-07T23:21:11.950+02:00,   0.189E-01, 125.91758
   6000,2020-11-07T23:21:44.025+02:00,   0.184E-01, 128.05021
   6100,2020-11-07T23:22:15.908+02:00,   0.246E-01, 130.25117
   6200,2020-11-07T23:22:47.748+02:00,   0.231E-01, 132.55999
   6300,2020-11-07T23:23:19.522+02:00,   0.196E-01, 134.88105
   6400,2020-11-07T23:23:51.253+02:00,   0.215E-01, 137.11981
   6500,2020-11-07T23:24:23.214+02:00,   0.188E-01, 139.26106
   6600,2020-11-07T23:24:55.320+02:00,   0.189E-01, 141.56207
   6700,2020-11-07T23:25:27.671+02:00,   0.231E-01, 143.67686
   6800,2020-11-07T23:26:00.348+02:00,   0.218E-01, 145.83786
   6900,2020-11-07T23:26:32.618+02:00,   0.199E-01, 148.11920
   7000,2020-11-07T23:27:04.562+02:00,   0.227E-01, 150.20411
   7100,2020-11-07T23:27:36.338+02:00,   0.233E-01, 152.34490
   7200,2020-11-07T23:28:08.533+02:00,   0.196E-01, 154.57952
   7300,2020-11-07T23:28:41.070+02:00,   0.192E-01, 156.65943
