,,s,s
Time Step,Wall Time,Step Size,Simulation Time
      1,2020-11-15T10:19:07.430+02:00,   0.354E-01,   0.03544
      2,2020-11-15T10:19:07.789+02:00,   0.390E-01,   0.07442
      3,2020-11-15T10:19:08.273+02:00,   0.329E-01,   0.10732
      4,2020-11-15T10:19:08.711+02:00,   0.329E-01,   0.14023
      5,2020-11-15T10:19:09.070+02:00,   0.329E-01,   0.17313
      6,2020-11-15T10:19:09.430+02:00,   0.329E-01,   0.20604
      7,2020-11-15T10:19:10.008+02:00,   0.277E-01,   0.23372
      8,2020-11-15T10:19:10.367+02:00,   0.277E-01,   0.26141
      9,2020-11-15T10:19:10.711+02:00,   0.277E-01,   0.28909
     10,2020-11-15T10:19:11.164+02:00,   0.277E-01,   0.31678
     20,2020-11-15T10:19:14.382+02:00,   0.220E-01,   0.54673
     30,2020-11-15T10:19:17.468+02:00,   0.220E-01,   0.76644
     40,2020-11-15T10:19:20.577+02:00,   0.220E-01,   0.98614
     50,2020-11-15T10:19:23.644+02:00,   0.220E-01,   1.20585
     60,2020-11-15T10:19:26.709+02:00,   0.220E-01,   1.42556
     70,2020-11-15T10:19:29.870+02:00,   0.242E-01,   1.65405
     80,2020-11-15T10:19:32.952+02:00,   0.242E-01,   1.89573
     90,2020-11-15T10:19:36.014+02:00,   0.242E-01,   2.13740
    100,2020-11-15T10:19:39.165+02:00,   0.292E-01,   2.41122
    200,2020-11-15T10:20:10.473+02:00,   0.253E-01,   4.84062
    300,2020-11-15T10:20:41.755+02:00,   0.253E-01,   7.36845
    400,2020-11-15T10:21:14.613+02:00,   0.244E-01,   9.79253
    500,2020-11-15T10:21:47.392+02:00,   0.242E-01,  11.85698
    600,2020-11-15T10:22:18.346+02:00,   0.248E-01,  14.34913
    700,2020-11-15T10:22:49.977+02:00,   0.141E-01,  16.43450
    800,2020-11-15T10:23:21.269+02:00,   0.141E-01,  17.93709
    900,2020-11-15T10:23:52.379+02:00,   0.218E-01,  20.33162
   1000,2020-11-15T10:24:25.053+02:00,   0.203E-01,  22.44309
   1100,2020-11-15T10:24:57.966+02:00,   0.157E-01,  24.24744
   1200,2020-11-15T10:25:30.854+02:00,   0.191E-01,  25.80387
   1300,2020-11-15T10:26:03.536+02:00,   0.225E-01,  27.89935
   1400,2020-11-15T10:26:36.579+02:00,   0.170E-01,  29.86387
   1500,2020-11-15T10:27:09.003+02:00,   0.198E-01,  31.64067
   1600,2020-11-15T10:27:41.330+02:00,   0.234E-01,  33.86609
   1700,2020-11-15T10:28:14.083+02:00,   0.180E-01,  36.12003
   1800,2020-11-15T10:28:46.643+02:00,   0.220E-01,  38.27370
   1900,2020-11-15T10:29:19.390+02:00,   0.226E-01,  40.58768
   2000,2020-11-15T10:29:51.927+02:00,   0.202E-01,  42.67950
   2100,2020-11-15T10:30:24.325+02:00,   0.162E-01,  44.49393
   2200,2020-11-15T10:30:56.733+02:00,   0.246E-01,  46.67345
   2300,2020-11-15T10:31:29.311+02:00,   0.196E-01,  49.07282
   2400,2020-11-15T10:32:02.349+02:00,   0.203E-01,  51.13385
   2500,2020-11-15T10:32:35.042+02:00,   0.166E-01,  52.87804
   2600,2020-11-15T10:33:08.092+02:00,   0.163E-01,  54.93895
   2700,2020-11-15T10:33:40.435+02:00,   0.194E-01,  56.91964
   2800,2020-11-15T10:34:13.230+02:00,   0.199E-01,  58.89919
   2900,2020-11-15T10:34:46.357+02:00,   0.147E-01,  60.54948
   3000,2020-11-15T10:35:18.958+02:00,   0.161E-01,  62.33759
   3100,2020-11-15T10:35:51.339+02:00,   0.210E-01,  64.06975
   3200,2020-11-15T10:36:24.365+02:00,   0.207E-01,  66.31839
   3300,2020-11-15T10:36:57.367+02:00,   0.167E-01,  68.10480
   3400,2020-11-15T10:37:30.257+02:00,   0.162E-01,  69.99350
   3500,2020-11-15T10:38:02.823+02:00,   0.234E-01,  72.50691
   3600,2020-11-15T10:38:35.088+02:00,   0.260E-01,  74.75466
