,,s,s
Time Step,Wall Time,Step Size,Simulation Time
      1,2020-10-31T17:38:34.753+02:00,   0.233E-01,   0.02326
      2,2020-10-31T17:38:35.128+02:00,   0.256E-01,   0.04884
      3,2020-10-31T17:38:35.503+02:00,   0.281E-01,   0.07698
      4,2020-10-31T17:38:36.003+02:00,   0.310E-01,   0.10794
      5,2020-10-31T17:38:36.362+02:00,   0.310E-01,   0.13890
      6,2020-10-31T17:38:36.737+02:00,   0.310E-01,   0.16985
      7,2020-10-31T17:38:37.221+02:00,   0.310E-01,   0.20081
      8,2020-10-31T17:38:37.596+02:00,   0.310E-01,   0.23176
      9,2020-10-31T17:38:37.971+02:00,   0.310E-01,   0.26272
     10,2020-10-31T17:38:38.502+02:00,   0.310E-01,   0.29368
     20,2020-10-31T17:38:41.893+02:00,   0.310E-01,   0.60324
     30,2020-10-31T17:38:45.236+02:00,   0.276E-01,   0.90603
     40,2020-10-31T17:38:48.720+02:00,   0.247E-01,   1.16432
     50,2020-10-31T17:38:52.079+02:00,   0.221E-01,   1.40584
     60,2020-10-31T17:38:55.375+02:00,   0.221E-01,   1.62664
     70,2020-10-31T17:38:58.828+02:00,   0.243E-01,   1.85848
     80,2020-10-31T17:39:02.328+02:00,   0.225E-01,   2.07832
     90,2020-10-31T17:39:05.687+02:00,   0.225E-01,   2.30287
    100,2020-10-31T17:39:09.155+02:00,   0.225E-01,   2.52742
    200,2020-10-31T17:39:41.995+02:00,   0.221E-01,   4.73921
    300,2020-10-31T17:40:16.351+02:00,   0.215E-01,   6.88110
    400,2020-10-31T17:40:51.363+02:00,   0.202E-01,   8.87988
    500,2020-10-31T17:41:23.938+02:00,   0.221E-01,  10.80922
    600,2020-10-31T17:41:55.059+02:00,   0.195E-01,  12.99793
    700,2020-10-31T17:42:26.447+02:00,   0.186E-01,  14.73197
    800,2020-10-31T17:42:58.006+02:00,   0.211E-01,  16.63006
    900,2020-10-31T17:43:29.080+02:00,   0.190E-01,  18.71856
   1000,2020-10-31T17:44:00.483+02:00,   0.179E-01,  20.48334
   1100,2020-10-31T17:44:31.855+02:00,   0.216E-01,  22.50219
   1200,2020-10-31T17:45:03.773+02:00,   0.230E-01,  24.59422
   1300,2020-10-31T17:45:36.176+02:00,   0.202E-01,  26.79769
   1400,2020-10-31T17:46:08.454+02:00,   0.140E-01,  28.69779
   1500,2020-10-31T17:46:41.388+02:00,   0.202E-01,  30.55577
   1600,2020-10-31T17:47:14.604+02:00,   0.172E-01,  32.56113
   1700,2020-10-31T17:47:48.190+02:00,   0.211E-01,  34.52546
   1800,2020-10-31T17:48:21.138+02:00,   0.184E-01,  36.51262
   1900,2020-10-31T17:48:54.539+02:00,   0.155E-01,  38.52145
   2000,2020-10-31T17:49:27.362+02:00,   0.206E-01,  40.41299
   2100,2020-10-31T17:50:00.169+02:00,   0.209E-01,  42.39844
   2200,2020-10-31T17:50:33.274+02:00,   0.167E-01,  44.24472
   2300,2020-10-31T17:51:05.926+02:00,   0.213E-01,  46.28202
   2400,2020-10-31T17:51:38.796+02:00,   0.201E-01,  48.22022
   2500,2020-10-31T17:52:11.711+02:00,   0.193E-01,  50.23475
   2600,2020-10-31T17:52:43.940+02:00,   0.193E-01,  52.15978
   2700,2020-10-31T17:53:16.482+02:00,   0.170E-01,  54.07345
   2800,2020-10-31T17:53:49.321+02:00,   0.200E-01,  56.02545
   2900,2020-10-31T17:54:22.707+02:00,   0.184E-01,  58.04234
   3000,2020-10-31T17:54:55.452+02:00,   0.137E-01,  60.07275
   3100,2020-10-31T17:55:27.932+02:00,   0.221E-01,  62.23516
   3200,2020-10-31T17:56:01.115+02:00,   0.165E-01,  64.09143
   3300,2020-10-31T17:56:33.890+02:00,   0.219E-01,  66.26900
   3400,2020-10-31T17:57:06.552+02:00,   0.212E-01,  68.41732
   3500,2020-10-31T17:57:39.000+02:00,   0.227E-01,  70.45546
   3600,2020-10-31T17:58:11.637+02:00,   0.219E-01,  72.56432
   3700,2020-10-31T17:58:43.618+02:00,   0.215E-01,  74.60842
   3800,2020-10-31T17:59:16.099+02:00,   0.215E-01,  76.75804
   3900,2020-10-31T17:59:48.283+02:00,   0.211E-01,  78.76869
   4000,2020-10-31T18:00:21.029+02:00,   0.149E-01,  80.78530
   4100,2020-10-31T18:00:53.026+02:00,   0.188E-01,  82.76036
   4200,2020-10-31T18:01:25.632+02:00,   0.207E-01,  84.81879
