,,s,s
Time Step,Wall Time,Step Size,Simulation Time
      1,2020-11-03T07:31:42.233+02:00,   0.251E-01,   0.02510
      2,2020-11-03T07:31:42.623+02:00,   0.276E-01,   0.05271
      3,2020-11-03T07:31:42.998+02:00,   0.304E-01,   0.08309
      4,2020-11-03T07:31:43.514+02:00,   0.304E-01,   0.11346
      5,2020-11-03T07:31:43.857+02:00,   0.304E-01,   0.14383
      6,2020-11-03T07:31:44.264+02:00,   0.304E-01,   0.17420
      7,2020-11-03T07:31:44.779+02:00,   0.304E-01,   0.20458
      8,2020-11-03T07:31:45.170+02:00,   0.304E-01,   0.23495
      9,2020-11-03T07:31:45.529+02:00,   0.304E-01,   0.26532
     10,2020-11-03T07:31:46.039+02:00,   0.304E-01,   0.29569
     20,2020-11-03T07:31:49.353+02:00,   0.304E-01,   0.59942
     30,2020-11-03T07:31:52.827+02:00,   0.223E-01,   0.84662
     40,2020-11-03T07:31:56.326+02:00,   0.238E-01,   1.09593
     50,2020-11-03T07:31:59.997+02:00,   0.198E-01,   1.32818
     60,2020-11-03T07:32:03.118+02:00,   0.218E-01,   1.52863
     70,2020-11-03T07:32:06.388+02:00,   0.218E-01,   1.74693
     80,2020-11-03T07:32:09.680+02:00,   0.218E-01,   1.96524
     90,2020-11-03T07:32:12.914+02:00,   0.218E-01,   2.18355
    100,2020-11-03T07:32:16.174+02:00,   0.218E-01,   2.40185
    200,2020-11-03T07:32:47.988+02:00,   0.191E-01,   4.35160
    300,2020-11-03T07:33:19.430+02:00,   0.191E-01,   6.26649
    400,2020-11-03T07:33:50.729+02:00,   0.191E-01,   8.18138
    500,2020-11-03T07:34:21.930+02:00,   0.191E-01,  10.09626
    600,2020-11-03T07:34:53.078+02:00,   0.191E-01,  12.01115
    700,2020-11-03T07:35:24.227+02:00,   0.191E-01,  13.92604
    800,2020-11-03T07:35:55.224+02:00,   0.191E-01,  15.84092
    900,2020-11-03T07:36:26.373+02:00,   0.191E-01,  17.75581
   1000,2020-11-03T07:36:57.448+02:00,   0.191E-01,  19.67070
   1100,2020-11-03T07:37:28.983+02:00,   0.186E-01,  21.44432
   1200,2020-11-03T07:38:00.772+02:00,   0.186E-01,  23.29999
   1300,2020-11-03T07:38:32.300+02:00,   0.188E-01,  25.08644
   1400,2020-11-03T07:39:04.105+02:00,   0.184E-01,  26.80812
   1500,2020-11-03T07:39:35.649+02:00,   0.184E-01,  28.64663
   1600,2020-11-03T07:40:07.105+02:00,   0.184E-01,  30.48514
   1700,2020-11-03T07:40:38.581+02:00,   0.184E-01,  32.32364
   1800,2020-11-03T07:41:10.089+02:00,   0.184E-01,  34.16215
   1900,2020-11-03T07:41:41.768+02:00,   0.181E-01,  35.98675
   2000,2020-11-03T07:42:13.273+02:00,   0.181E-01,  37.80165
   2100,2020-11-03T07:42:44.686+02:00,   0.181E-01,  39.61654
   2200,2020-11-03T07:43:16.409+02:00,   0.200E-01,  41.51129
   2300,2020-11-03T07:43:47.245+02:00,   0.200E-01,  43.50768
   2400,2020-11-03T07:44:17.629+02:00,   0.200E-01,  45.50406
   2500,2020-11-03T07:44:47.750+02:00,   0.200E-01,  47.50045
   2600,2020-11-03T07:45:17.727+02:00,   0.200E-01,  49.49684
   2700,2020-11-03T07:45:47.724+02:00,   0.195E-01,  51.43859
   2800,2020-11-03T07:46:18.102+02:00,   0.186E-01,  53.27429
   2900,2020-11-03T07:46:48.500+02:00,   0.183E-01,  55.07821
   3000,2020-11-03T07:47:18.763+02:00,   0.183E-01,  56.90610
   3100,2020-11-03T07:47:50.092+02:00,   0.183E-01,  58.73399
   3200,2020-11-03T07:48:21.387+02:00,   0.183E-01,  60.56188
   3300,2020-11-03T07:48:53.229+02:00,   0.183E-01,  62.38977
   3400,2020-11-03T07:49:24.383+02:00,   0.183E-01,  64.21766
   3500,2020-11-03T07:49:55.399+02:00,   0.183E-01,  66.04556
   3600,2020-11-03T07:50:26.319+02:00,   0.183E-01,  67.87345
   3700,2020-11-03T07:50:57.415+02:00,   0.201E-01,  69.70500
   3800,2020-11-03T07:51:28.373+02:00,   0.201E-01,  71.71568
   3900,2020-11-03T07:51:59.525+02:00,   0.201E-01,  73.72636
   4000,2020-11-03T07:52:30.887+02:00,   0.113E-01,  75.47226
   4100,2020-11-03T07:53:01.745+02:00,   0.183E-01,  77.23053
   4200,2020-11-03T07:53:32.574+02:00,   0.183E-01,  79.05826
   4300,2020-11-03T07:54:03.510+02:00,   0.183E-01,  80.88598
   4400,2020-11-03T07:54:34.385+02:00,   0.183E-01,  82.71371
   4500,2020-11-03T07:55:05.250+02:00,   0.183E-01,  84.54144
