,,s,s
Time Step,Wall Time,Step Size,Simulation Time
      1,2021-10-10T06:15:05.859+03:00,   0.286E-01,   0.02864
      2,2021-10-10T06:15:06.031+03:00,   0.315E-01,   0.06014
      3,2021-10-10T06:15:06.204+03:00,   0.347E-01,   0.09479
      4,2021-10-10T06:15:06.408+03:00,   0.347E-01,   0.12945
      5,2021-10-10T06:15:06.581+03:00,   0.347E-01,   0.16410
      6,2021-10-10T06:15:06.754+03:00,   0.347E-01,   0.19875
      7,2021-10-10T06:15:06.974+03:00,   0.347E-01,   0.23341
      8,2021-10-10T06:15:07.241+03:00,   0.307E-01,   0.26413
      9,2021-10-10T06:15:07.414+03:00,   0.307E-01,   0.29486
     10,2021-10-10T06:15:07.635+03:00,   0.307E-01,   0.32558
     20,2021-10-10T06:15:09.128+03:00,   0.307E-01,   0.63284
     30,2021-10-10T06:15:10.815+03:00,   0.307E-01,   0.94010
     40,2021-10-10T06:15:12.644+03:00,   0.236E-01,   1.19012
     50,2021-10-10T06:15:14.652+03:00,   0.207E-01,   1.39684
     60,2021-10-10T06:15:16.700+03:00,   0.204E-01,   1.59033
     70,2021-10-10T06:15:18.929+03:00,   0.204E-01,   1.79403
     80,2021-10-10T06:15:21.147+03:00,   0.177E-01,   1.99240
     90,2021-10-10T06:15:23.483+03:00,   0.155E-01,   2.16724
    100,2021-10-10T06:15:25.763+03:00,   0.188E-01,   2.33201
    200,2021-10-10T06:15:51.179+03:00,   0.246E-01,   4.46035
    300,2021-10-10T06:16:19.176+03:00,   0.260E-01,   6.85170
    400,2021-10-10T06:16:47.290+03:00,   0.185E-01,   9.12220
    500,2021-10-10T06:17:15.362+03:00,   0.199E-01,  11.19534
    600,2021-10-10T06:17:43.153+03:00,   0.248E-01,  13.19706
    700,2021-10-10T06:18:11.210+03:00,   0.245E-01,  15.47146
    800,2021-10-10T06:18:39.093+03:00,   0.256E-01,  17.77603
    900,2021-10-10T06:19:07.088+03:00,   0.172E-01,  20.12086
   1000,2021-10-10T06:19:35.486+03:00,   0.218E-01,  22.14889
   1100,2021-10-10T06:20:03.784+03:00,   0.209E-01,  24.37819
   1200,2021-10-10T06:20:32.224+03:00,   0.189E-01,  26.55936
   1300,2021-10-10T06:21:00.816+03:00,   0.215E-01,  28.75730
   1400,2021-10-10T06:21:29.662+03:00,   0.212E-01,  30.62001
   1500,2021-10-10T06:21:58.303+03:00,   0.228E-01,  32.81247
   1600,2021-10-10T06:22:27.015+03:00,   0.192E-01,  34.96371
   1700,2021-10-10T06:22:55.292+03:00,   0.222E-01,  37.16300
   1800,2021-10-10T06:23:23.950+03:00,   0.225E-01,  39.33827
   1900,2021-10-10T06:23:52.491+03:00,   0.205E-01,  41.43859
   2000,2021-10-10T06:24:21.220+03:00,   0.221E-01,  43.66100
