Rank,MAIN,DIVG,MASS,VELO,PRES,WALL,DUMP,PART,RADI,FIRE,COMM,EVAC,HVAC,GEOM,Total T_USED (s)
    0, 2.106E+02, 2.893E+03, 1.021E+03, 1.734E+03, 4.373E+02, 4.593E+02, 2.157E+02, 0.000E+00, 1.083E+04, 5.043E+01, 9.999E-01, 0.000E+00, 0.000E+00, 0.000E+00, 1.785E+04
