,,s,s
Time Step,Wall Time,Step Size,Simulation Time
      1,2020-11-01T21:29:35.301+02:00,   0.325E-01,   0.03246
      2,2020-11-01T21:29:35.661+02:00,   0.357E-01,   0.06818
      3,2020-11-01T21:29:36.004+02:00,   0.393E-01,   0.10746
      4,2020-11-01T21:29:36.473+02:00,   0.393E-01,   0.14674
      5,2020-11-01T21:29:36.801+02:00,   0.393E-01,   0.18602
      6,2020-11-01T21:29:37.145+02:00,   0.393E-01,   0.22530
      7,2020-11-01T21:29:37.582+02:00,   0.393E-01,   0.26459
      8,2020-11-01T21:29:37.926+02:00,   0.393E-01,   0.30387
      9,2020-11-01T21:29:38.270+02:00,   0.393E-01,   0.34315
     10,2020-11-01T21:29:38.723+02:00,   0.393E-01,   0.38243
     20,2020-11-01T21:29:42.129+02:00,   0.268E-01,   0.70105
     30,2020-11-01T21:29:45.113+02:00,   0.268E-01,   0.96921
     40,2020-11-01T21:29:48.425+02:00,   0.241E-01,   1.20974
     50,2020-11-01T21:29:51.034+02:00,   0.241E-01,   1.45026
     60,2020-11-01T21:29:53.909+02:00,   0.241E-01,   1.69079
     70,2020-11-01T21:29:56.705+02:00,   0.216E-01,   1.91403
     80,2020-11-01T21:29:59.361+02:00,   0.216E-01,   2.12986
     90,2020-11-01T21:30:01.923+02:00,   0.216E-01,   2.34569
    100,2020-11-01T21:30:04.376+02:00,   0.216E-01,   2.56153
    200,2020-11-01T21:30:28.686+02:00,   0.194E-01,   4.50411
    300,2020-11-01T21:30:53.215+02:00,   0.194E-01,   6.44451
    400,2020-11-01T21:31:18.212+02:00,   0.194E-01,   8.38491
    500,2020-11-01T21:31:43.303+02:00,   0.194E-01,  10.32531
    600,2020-11-01T21:32:07.879+02:00,   0.194E-01,  12.26571
    700,2020-11-01T21:32:32.829+02:00,   0.171E-01,  14.04136
    800,2020-11-01T21:32:57.420+02:00,   0.171E-01,  15.75296
    900,2020-11-01T21:33:21.886+02:00,   0.171E-01,  17.46455
   1000,2020-11-01T21:33:46.571+02:00,   0.171E-01,  19.17615
   1100,2020-11-01T21:34:10.990+02:00,   0.171E-01,  20.88774
   1200,2020-11-01T21:34:35.457+02:00,   0.171E-01,  22.59933
   1300,2020-11-01T21:35:00.095+02:00,   0.171E-01,  24.31093
   1400,2020-11-01T21:35:24.717+02:00,   0.132E-01,  26.00208
   1500,2020-11-01T21:35:49.355+02:00,   0.173E-01,  27.67720
   1600,2020-11-01T21:36:14.587+02:00,   0.120E-01,  29.22826
   1700,2020-11-01T21:36:39.490+02:00,   0.175E-01,  30.87805
   1800,2020-11-01T21:37:04.847+02:00,   0.791E-02,  32.30637
   1900,2020-11-01T21:37:29.682+02:00,   0.182E-01,  33.88692
   2000,2020-11-01T21:37:54.523+02:00,   0.182E-01,  35.70308
   2100,2020-11-01T21:38:19.442+02:00,   0.173E-01,  37.43471
   2200,2020-11-01T21:38:44.252+02:00,   0.173E-01,  39.16765
   2300,2020-11-01T21:39:09.062+02:00,   0.180E-01,  40.77253
   2400,2020-11-01T21:39:33.622+02:00,   0.180E-01,  42.56968
   2500,2020-11-01T21:39:58.557+02:00,   0.184E-01,  44.30446
   2600,2020-11-01T21:40:23.632+02:00,   0.181E-01,  46.10768
   2700,2020-11-01T21:40:48.005+02:00,   0.181E-01,  47.91981
   2800,2020-11-01T21:41:12.705+02:00,   0.181E-01,  49.73194
   2900,2020-11-01T21:41:37.234+02:00,   0.158E-01,  51.53722
   3000,2020-11-01T21:42:01.744+02:00,   0.174E-01,  53.27481
   3100,2020-11-01T21:42:25.976+02:00,   0.174E-01,  55.01716
   3200,2020-11-01T21:42:50.442+02:00,   0.174E-01,  56.75950
   3300,2020-11-01T21:43:15.252+02:00,   0.142E-01,  58.36692
   3400,2020-11-01T21:43:40.031+02:00,   0.180E-01,  59.96384
   3500,2020-11-01T21:44:04.450+02:00,   0.180E-01,  61.76119
   3600,2020-11-01T21:44:29.181+02:00,   0.142E-01,  63.54545
   3700,2020-11-01T21:44:53.835+02:00,   0.173E-01,  64.86236
   3800,2020-11-01T21:45:18.489+02:00,   0.187E-01,  66.66723
   3900,2020-11-01T21:45:43.455+02:00,   0.181E-01,  68.51660
   4000,2020-11-01T21:46:08.030+02:00,   0.129E-01,  70.27761
   4100,2020-11-01T21:46:32.824+02:00,   0.186E-01,  71.98023
   4200,2020-11-01T21:46:57.572+02:00,   0.163E-01,  73.69236
   4300,2020-11-01T21:47:22.188+02:00,   0.173E-01,  75.39533
   4400,2020-11-01T21:47:47.389+02:00,   0.122E-01,  76.82777
   4500,2020-11-01T21:48:12.182+02:00,   0.171E-01,  78.19469
   4600,2020-11-01T21:48:36.819+02:00,   0.171E-01,  79.90930
   4700,2020-11-01T21:49:01.736+02:00,   0.101E-01,  81.54468
   4800,2020-11-01T21:49:26.421+02:00,   0.176E-01,  83.07292
   4900,2020-11-01T21:49:52.385+02:00,   0.174E-01,  84.81766
   5000,2020-11-01T21:50:17.083+02:00,   0.174E-01,  86.55654
   5100,2020-11-01T21:50:41.922+02:00,   0.176E-01,  88.24753
   5200,2020-11-01T21:51:06.557+02:00,   0.176E-01,  90.00517
   5300,2020-11-01T21:51:31.399+02:00,   0.173E-01,  91.72601
   5400,2020-11-01T21:51:56.035+02:00,   0.173E-01,  93.45471
   5500,2020-11-01T21:52:20.545+02:00,   0.173E-01,  95.18342
   5600,2020-11-01T21:52:45.134+02:00,   0.173E-01,  96.91212
   5700,2020-11-01T21:53:09.551+02:00,   0.173E-01,  98.64082
   5800,2020-11-01T21:53:34.375+02:00,   0.173E-01, 100.36953
   5900,2020-11-01T21:53:59.434+02:00,   0.863E-02, 101.80213
   6000,2020-11-01T21:54:24.305+02:00,   0.179E-01, 103.24857
   6100,2020-11-01T21:54:48.972+02:00,   0.177E-01, 105.00687
   6200,2020-11-01T21:55:13.437+02:00,   0.177E-01, 106.77534
   6300,2020-11-01T21:55:37.775+02:00,   0.177E-01, 108.54381
   6400,2020-11-01T21:56:02.101+02:00,   0.177E-01, 110.31228
   6500,2020-11-01T21:56:27.143+02:00,   0.126E-01, 111.83214
   6600,2020-11-01T21:56:51.638+02:00,   0.182E-01, 113.11237
   6700,2020-11-01T21:57:15.990+02:00,   0.182E-01, 114.93708
   6800,2020-11-01T21:57:40.485+02:00,   0.180E-01, 116.71045
   6900,2020-11-01T21:58:05.435+02:00,   0.160E-01, 118.38336
   7000,2020-11-01T21:58:30.214+02:00,   0.176E-01, 120.12590
   7100,2020-11-01T21:58:54.883+02:00,   0.176E-01, 121.88603
   7200,2020-11-01T21:59:19.381+02:00,   0.171E-01, 123.56575
   7300,2020-11-01T21:59:43.597+02:00,   0.171E-01, 125.27285
   7400,2020-11-01T22:00:07.969+02:00,   0.171E-01, 126.97996
   7500,2020-11-01T22:00:32.716+02:00,   0.173E-01, 128.64556
   7600,2020-11-01T22:00:57.714+02:00,   0.173E-01, 130.37371
   7700,2020-11-01T22:01:22.414+02:00,   0.174E-01, 132.05234
   7800,2020-11-01T22:01:49.911+02:00,   0.174E-01, 133.79326
   7900,2020-11-01T22:02:20.708+02:00,   0.174E-01, 135.53419
