,,s,s
Time Step,Wall Time,Step Size,Simulation Time
      1,2020-11-04T08:21:19.277+02:00,   0.325E-01,   0.03247
      2,2020-11-04T08:21:19.636+02:00,   0.357E-01,   0.06818
      3,2020-11-04T08:21:20.027+02:00,   0.393E-01,   0.10746
      4,2020-11-04T08:21:20.480+02:00,   0.393E-01,   0.14674
      5,2020-11-04T08:21:20.824+02:00,   0.393E-01,   0.18603
      6,2020-11-04T08:21:21.214+02:00,   0.393E-01,   0.22531
      7,2020-11-04T08:21:21.652+02:00,   0.393E-01,   0.26459
      8,2020-11-04T08:21:22.011+02:00,   0.393E-01,   0.30387
      9,2020-11-04T08:21:22.370+02:00,   0.393E-01,   0.34316
     10,2020-11-04T08:21:22.823+02:00,   0.393E-01,   0.38244
     20,2020-11-04T08:21:26.167+02:00,   0.268E-01,   0.70107
     30,2020-11-04T08:21:29.213+02:00,   0.268E-01,   0.96927
     40,2020-11-04T08:21:32.510+02:00,   0.240E-01,   1.20888
     50,2020-11-04T08:21:35.510+02:00,   0.240E-01,   1.44850
     60,2020-11-04T08:21:38.515+02:00,   0.240E-01,   1.68811
     70,2020-11-04T08:21:41.656+02:00,   0.215E-01,   1.91271
     80,2020-11-04T08:21:44.593+02:00,   0.215E-01,   2.12730
     90,2020-11-04T08:21:47.577+02:00,   0.215E-01,   2.34189
    100,2020-11-04T08:21:50.655+02:00,   0.215E-01,   2.55648
    200,2020-11-04T08:22:20.933+02:00,   0.193E-01,   4.49238
    300,2020-11-04T08:22:51.773+02:00,   0.173E-01,   6.27042
    400,2020-11-04T08:23:22.786+02:00,   0.173E-01,   7.99608
    500,2020-11-04T08:23:55.798+02:00,   0.173E-01,   9.72174
    600,2020-11-04T08:24:29.388+02:00,   0.173E-01,  11.44740
    700,2020-11-04T08:25:03.431+02:00,   0.173E-01,  13.17306
    800,2020-11-04T08:25:37.287+02:00,   0.173E-01,  14.89872
    900,2020-11-04T08:26:11.049+02:00,   0.173E-01,  16.62438
   1000,2020-11-04T08:26:44.983+02:00,   0.173E-01,  18.35003
   1100,2020-11-04T08:27:18.714+02:00,   0.172E-01,  19.86477
   1200,2020-11-04T08:27:52.054+02:00,   0.172E-01,  21.58676
   1300,2020-11-04T08:28:23.377+02:00,   0.172E-01,  23.30874
   1400,2020-11-04T08:28:54.890+02:00,   0.144E-01,  24.87745
   1500,2020-11-04T08:29:25.699+02:00,   0.173E-01,  26.50971
   1600,2020-11-04T08:29:56.321+02:00,   0.173E-01,  28.23618
   1700,2020-11-04T08:30:26.989+02:00,   0.155E-01,  29.91432
   1800,2020-11-04T08:30:57.548+02:00,   0.171E-01,  31.57535
   1900,2020-11-04T08:31:28.446+02:00,   0.171E-01,  33.28456
   2000,2020-11-04T08:31:59.302+02:00,   0.171E-01,  34.99376
   2100,2020-11-04T08:32:30.236+02:00,   0.183E-01,  36.69468
   2200,2020-11-04T08:33:01.014+02:00,   0.179E-01,  38.49765
   2300,2020-11-04T08:33:31.730+02:00,   0.172E-01,  40.26673
   2400,2020-11-04T08:34:02.352+02:00,   0.172E-01,  41.98761
   2500,2020-11-04T08:34:33.036+02:00,   0.172E-01,  43.70849
   2600,2020-11-04T08:35:03.611+02:00,   0.172E-01,  45.42937
   2700,2020-11-04T08:35:34.311+02:00,   0.172E-01,  47.15025
   2800,2020-11-04T08:36:05.339+02:00,   0.108E-01,  48.75457
   2900,2020-11-04T08:36:35.804+02:00,   0.173E-01,  50.39932
   3000,2020-11-04T08:37:06.551+02:00,   0.171E-01,  52.11660
