,,s,s
Time Step,Wall Time,Step Size,Simulation Time
      1,2021-10-10T20:05:22.009+03:00,   0.286E-01,   0.02864
      2,2021-10-10T20:05:22.289+03:00,   0.315E-01,   0.06014
      3,2021-10-10T20:05:22.570+03:00,   0.347E-01,   0.09479
      4,2021-10-10T20:05:22.894+03:00,   0.347E-01,   0.12945
      5,2021-10-10T20:05:23.167+03:00,   0.347E-01,   0.16410
      6,2021-10-10T20:05:23.438+03:00,   0.347E-01,   0.19875
      7,2021-10-10T20:05:23.762+03:00,   0.347E-01,   0.23341
      8,2021-10-10T20:05:24.131+03:00,   0.307E-01,   0.26413
      9,2021-10-10T20:05:24.393+03:00,   0.307E-01,   0.29486
     10,2021-10-10T20:05:24.734+03:00,   0.307E-01,   0.32558
     20,2021-10-10T20:05:26.972+03:00,   0.307E-01,   0.63284
     30,2021-10-10T20:05:29.100+03:00,   0.307E-01,   0.94010
     40,2021-10-10T20:05:31.674+03:00,   0.236E-01,   1.19012
     50,2021-10-10T20:05:34.174+03:00,   0.207E-01,   1.39684
     60,2021-10-10T20:05:36.407+03:00,   0.204E-01,   1.59033
     70,2021-10-10T20:05:38.755+03:00,   0.204E-01,   1.79403
     80,2021-10-10T20:05:41.227+03:00,   0.177E-01,   1.99239
     90,2021-10-10T20:05:43.716+03:00,   0.155E-01,   2.16724
    100,2021-10-10T20:05:46.139+03:00,   0.188E-01,   2.33200
    200,2021-10-10T20:06:09.992+03:00,   0.247E-01,   4.46074
    300,2021-10-10T20:06:33.609+03:00,   0.254E-01,   6.84328
    400,2021-10-10T20:06:57.471+03:00,   0.241E-01,   9.22577
    500,2021-10-10T20:07:21.302+03:00,   0.236E-01,  11.56893
    600,2021-10-10T20:07:45.869+03:00,   0.131E-01,  13.65158
    700,2021-10-10T20:08:10.176+03:00,   0.232E-01,  15.79272
    800,2021-10-10T20:08:34.467+03:00,   0.225E-01,  18.03911
    900,2021-10-10T20:08:58.372+03:00,   0.227E-01,  20.27739
   1000,2021-10-10T20:09:22.726+03:00,   0.258E-01,  22.49414
   1100,2021-10-10T20:09:47.438+03:00,   0.224E-01,  24.52771
   1200,2021-10-10T20:10:11.979+03:00,   0.205E-01,  26.51697
   1300,2021-10-10T20:10:36.005+03:00,   0.241E-01,  28.72748
   1400,2021-10-10T20:11:00.078+03:00,   0.242E-01,  30.91099
   1500,2021-10-10T20:11:24.033+03:00,   0.245E-01,  33.15282
   1600,2021-10-10T20:11:48.193+03:00,   0.163E-01,  35.37624
   1700,2021-10-10T20:12:12.333+03:00,   0.235E-01,  37.64967
   1800,2021-10-10T20:12:36.602+03:00,   0.174E-01,  39.65796
   1900,2021-10-10T20:13:00.739+03:00,   0.259E-01,  41.90829
   2000,2021-10-10T20:13:24.862+03:00,   0.219E-01,  44.18530
   2100,2021-10-10T20:13:48.652+03:00,   0.230E-01,  46.50106
   2200,2021-10-10T20:14:12.598+03:00,   0.232E-01,  48.71511
   2300,2021-10-10T20:14:37.018+03:00,   0.202E-01,  50.97789
   2400,2021-10-10T20:15:01.154+03:00,   0.243E-01,  53.10168
   2500,2021-10-10T20:15:25.239+03:00,   0.247E-01,  55.36952
   2600,2021-10-10T20:15:49.254+03:00,   0.214E-01,  57.67677
   2700,2021-10-10T20:16:13.305+03:00,   0.202E-01,  59.89640
   2800,2021-10-10T20:16:37.530+03:00,   0.247E-01,  62.06584
   2900,2021-10-10T20:17:02.447+03:00,   0.218E-01,  64.22041
   3000,2021-10-10T20:17:27.781+03:00,   0.233E-01,  66.39044
   3100,2021-10-10T20:17:51.844+03:00,   0.202E-01,  68.67166
   3200,2021-10-10T20:18:15.820+03:00,   0.248E-01,  70.94282
   3300,2021-10-10T20:18:39.760+03:00,   0.253E-01,  73.16418
   3400,2021-10-10T20:19:03.846+03:00,   0.241E-01,  75.49645
   3500,2021-10-10T20:19:27.811+03:00,   0.199E-01,  77.56872
   3600,2021-10-10T20:19:51.588+03:00,   0.229E-01,  79.83220
   3700,2021-10-10T20:20:15.969+03:00,   0.223E-01,  82.05703
   3800,2021-10-10T20:20:40.056+03:00,   0.231E-01,  84.15722
   3900,2021-10-10T20:21:05.147+03:00,   0.216E-01,  86.16315
   4000,2021-10-10T20:21:29.258+03:00,   0.240E-01,  88.40850
   4100,2021-10-10T20:21:53.402+03:00,   0.223E-01,  90.59176
   4200,2021-10-10T20:22:17.384+03:00,   0.200E-01,  92.93947
   4300,2021-10-10T20:22:41.945+03:00,   0.198E-01,  94.88295
   4400,2021-10-10T20:23:06.302+03:00,   0.220E-01,  96.86158
   4500,2021-10-10T20:23:30.925+03:00,   0.248E-01,  99.15702
   4600,2021-10-10T20:23:55.098+03:00,   0.241E-01, 101.51470
   4700,2021-10-10T20:24:19.481+03:00,   0.240E-01, 103.72446
   4800,2021-10-10T20:24:43.957+03:00,   0.177E-01, 105.93191
   4900,2021-10-10T20:25:08.282+03:00,   0.227E-01, 107.94707
   5000,2021-10-10T20:25:32.683+03:00,   0.155E-01, 110.11507
   5100,2021-10-10T20:25:56.592+03:00,   0.254E-01, 112.34473
   5200,2021-10-10T20:26:20.900+03:00,   0.230E-01, 114.53879
   5300,2021-10-10T20:26:45.300+03:00,   0.204E-01, 116.66279
   5400,2021-10-10T20:27:09.676+03:00,   0.239E-01, 118.78279
   5500,2021-10-10T20:27:33.606+03:00,   0.187E-01, 121.05421
   5600,2021-10-10T20:27:58.239+03:00,   0.210E-01, 122.94082
   5700,2021-10-10T20:28:22.530+03:00,   0.238E-01, 125.02458
   5800,2021-10-10T20:28:46.500+03:00,   0.246E-01, 127.37004
   5900,2021-10-10T20:29:10.397+03:00,   0.204E-01, 129.63889
   6000,2021-10-10T20:29:34.559+03:00,   0.258E-01, 132.06497
   6100,2021-10-10T20:29:58.769+03:00,   0.221E-01, 134.36692
   6200,2021-10-10T20:30:23.211+03:00,   0.244E-01, 136.65901
   6300,2021-10-10T20:30:47.334+03:00,   0.220E-01, 138.79984
   6400,2021-10-10T20:31:11.056+03:00,   0.204E-01, 141.07750
   6500,2021-10-10T20:31:34.925+03:00,   0.248E-01, 143.42120
   6600,2021-10-10T20:31:59.258+03:00,   0.258E-01, 145.81865
   6700,2021-10-10T20:32:23.418+03:00,   0.171E-01, 148.02751
   6800,2021-10-10T20:32:47.796+03:00,   0.220E-01, 150.06043
   6900,2021-10-10T20:33:12.169+03:00,   0.243E-01, 152.15172
   7000,2021-10-10T20:33:36.303+03:00,   0.188E-01, 154.41974
   7100,2021-10-10T20:34:00.548+03:00,   0.215E-01, 156.41946
   7200,2021-10-10T20:34:24.752+03:00,   0.216E-01, 158.80328
   7300,2021-10-10T20:34:48.802+03:00,   0.237E-01, 161.03284
   7400,2021-10-10T20:35:13.134+03:00,   0.180E-01, 163.16803
   7500,2021-10-10T20:35:37.388+03:00,   0.209E-01, 165.28773
   7600,2021-10-10T20:36:01.639+03:00,   0.187E-01, 167.42253
