s,kW,kW,kW,kW,kW,kW,kW,kW,kW,kg/s,kg/s
Time,HRR,Q_RADI,Q_CONV,Q_COND,Q_DIFF,Q_PRES,Q_PART,Q_ENTH,Q_TOTAL,MLR_FUEL,MLR_TOTAL
 0.0000000E+000, 0.0000000E+000,-1.0773400E+000, 4.6205637E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.0727195E+000, 0.0000000E+000, 0.0000000E+000
 2.4000000E+003, 3.2272617E+002,-6.5840870E+001,-3.1684624E+002,-1.4835980E+001,-1.2628199E-002, 0.0000000E+000, 0.0000000E+000,-1.2325677E-001,-7.4809544E+001, 1.9678940E-002, 1.9678940E-002
