Rank,MAIN,DIVG,MASS,VELO,PRES,WALL,DUMP,PART,RADI,FIRE,COMM,EVAC,HVAC,GEOM,Total T_USED (s)
    0, 1.137E+03, 9.852E+03, 4.315E+03, 8.025E+03, 4.913E+03, 2.832E+03, 1.045E+03, 0.000E+00, 4.440E+03, 4.726E+02, 1.062E+01, 0.000E+00, 0.000E+00, 0.000E+00, 3.704E+04
