,,s,s
Time Step,Wall Time,Step Size,Simulation Time
      1,2020-10-27T09:28:20.057+02:00,   0.368E-01,   0.03677
      2,2020-10-27T09:28:20.370+02:00,   0.368E-01,   0.07354
      3,2020-10-27T09:28:20.776+02:00,   0.328E-01,   0.10632
      4,2020-10-27T09:28:21.166+02:00,   0.328E-01,   0.13911
      5,2020-10-27T09:28:21.510+02:00,   0.328E-01,   0.17189
      6,2020-10-27T09:28:21.870+02:00,   0.328E-01,   0.20467
      7,2020-10-27T09:28:22.369+02:00,   0.294E-01,   0.23406
      8,2020-10-27T09:28:22.698+02:00,   0.294E-01,   0.26345
      9,2020-10-27T09:28:22.994+02:00,   0.294E-01,   0.29283
     10,2020-10-27T09:28:23.401+02:00,   0.294E-01,   0.32222
     20,2020-10-27T09:28:26.135+02:00,   0.263E-01,   0.59759
     30,2020-10-27T09:28:28.853+02:00,   0.237E-01,   0.83677
     40,2020-10-27T09:28:31.618+02:00,   0.237E-01,   1.07329
     50,2020-10-27T09:28:34.353+02:00,   0.237E-01,   1.30981
     60,2020-10-27T09:28:37.040+02:00,   0.237E-01,   1.54633
     70,2020-10-27T09:28:39.602+02:00,   0.237E-01,   1.78285
     80,2020-10-27T09:28:42.039+02:00,   0.237E-01,   2.01937
     90,2020-10-27T09:28:44.476+02:00,   0.237E-01,   2.25589
    100,2020-10-27T09:28:46.961+02:00,   0.260E-01,   2.51133
    200,2020-10-27T09:29:11.630+02:00,   0.245E-01,   5.14989
    300,2020-10-27T09:29:36.408+02:00,   0.205E-01,   7.78399
    400,2020-10-27T09:30:00.953+02:00,   0.267E-01,  10.33432
    500,2020-10-27T09:30:25.507+02:00,   0.264E-01,  12.94414
    600,2020-10-27T09:30:50.332+02:00,   0.268E-01,  15.53830
    700,2020-10-27T09:31:15.017+02:00,   0.260E-01,  18.17146
    800,2020-10-27T09:31:40.108+02:00,   0.220E-01,  20.78059
    900,2020-10-27T09:32:06.262+02:00,   0.204E-01,  23.16948
   1000,2020-10-27T09:32:32.477+02:00,   0.254E-01,  25.68293
   1100,2020-10-27T09:32:59.287+02:00,   0.270E-01,  28.14091
   1200,2020-10-27T09:33:25.456+02:00,   0.268E-01,  30.72046
   1300,2020-10-27T09:33:51.406+02:00,   0.273E-01,  33.42957
   1400,2020-10-27T09:34:17.607+02:00,   0.281E-01,  36.18558
   1500,2020-10-27T09:34:43.620+02:00,   0.271E-01,  38.87230
   1600,2020-10-27T09:35:09.445+02:00,   0.268E-01,  41.55259
   1700,2020-10-27T09:35:35.755+02:00,   0.248E-01,  44.27745
   1800,2020-10-27T09:36:02.014+02:00,   0.260E-01,  46.92265
   1900,2020-10-27T09:36:28.214+02:00,   0.268E-01,  49.44914
   2000,2020-10-27T09:36:54.040+02:00,   0.268E-01,  52.12696
   2100,2020-10-27T09:37:20.226+02:00,   0.198E-01,  54.69392
   2200,2020-10-27T09:37:46.502+02:00,   0.284E-01,  57.26158
   2300,2020-10-27T09:38:12.591+02:00,   0.232E-01,  59.84616
   2400,2020-10-27T09:38:38.695+02:00,   0.286E-01,  62.55693
   2500,2020-10-27T09:39:04.831+02:00,   0.270E-01,  65.24801
   2600,2020-10-27T09:39:31.421+02:00,   0.186E-01,  67.33505
   2700,2020-10-27T09:39:57.370+02:00,   0.285E-01,  69.42200
   2800,2020-10-27T09:40:23.892+02:00,   0.248E-01,  72.02385
   2900,2020-10-27T09:40:49.731+02:00,   0.273E-01,  74.67825
   3000,2020-10-27T09:41:15.195+02:00,   0.275E-01,  77.37836
   3100,2020-10-27T09:41:40.971+02:00,   0.277E-01,  80.04398
   3200,2020-10-27T09:42:06.874+02:00,   0.263E-01,  82.70130
   3300,2020-10-27T09:42:33.010+02:00,   0.144E-01,  84.87297
   3400,2020-10-27T09:42:58.802+02:00,   0.206E-01,  86.82092
   3500,2020-10-27T09:43:25.298+02:00,   0.216E-01,  89.00787
   3600,2020-10-27T09:43:51.761+02:00,   0.226E-01,  91.26169
   3700,2020-10-27T09:44:17.851+02:00,   0.243E-01,  93.64569
   3800,2020-10-27T09:44:44.019+02:00,   0.277E-01,  96.26511
   3900,2020-10-27T09:45:09.672+02:00,   0.274E-01,  98.98955
   4000,2020-10-27T09:45:36.449+02:00,   0.241E-01, 101.25871
   4100,2020-10-27T09:46:04.647+02:00,   0.257E-01, 103.84657
   4200,2020-10-27T09:46:30.626+02:00,   0.249E-01, 106.48108
   4300,2020-10-27T09:46:56.606+02:00,   0.283E-01, 109.17759
   4400,2020-10-27T09:47:22.618+02:00,   0.285E-01, 111.79656
   4500,2020-10-27T09:47:48.553+02:00,   0.292E-01, 114.43711
   4600,2020-10-27T09:48:14.425+02:00,   0.269E-01, 117.00200
   4700,2020-10-27T09:48:40.610+02:00,   0.269E-01, 119.68929
   4800,2020-10-27T09:49:06.623+02:00,   0.259E-01, 122.25186
