,,s,s
Time Step,Wall Time,Step Size,Simulation Time
      1,2021-11-10T07:22:12.874+02:00,   0.286E-01,   0.02864
      2,2021-11-10T07:22:13.061+02:00,   0.315E-01,   0.06015
      3,2021-11-10T07:22:13.250+02:00,   0.347E-01,   0.09481
      4,2021-11-10T07:22:13.500+02:00,   0.347E-01,   0.12947
      5,2021-11-10T07:22:13.689+02:00,   0.347E-01,   0.16412
      6,2021-11-10T07:22:13.893+02:00,   0.347E-01,   0.19878
      7,2021-11-10T07:22:14.114+02:00,   0.347E-01,   0.23344
      8,2021-11-10T07:22:14.381+02:00,   0.307E-01,   0.26417
      9,2021-11-10T07:22:14.586+02:00,   0.307E-01,   0.29490
     10,2021-11-10T07:22:14.826+02:00,   0.307E-01,   0.32563
     20,2021-11-10T07:22:16.482+02:00,   0.307E-01,   0.63292
     30,2021-11-10T07:22:18.172+02:00,   0.307E-01,   0.94022
     40,2021-11-10T07:22:20.542+02:00,   0.236E-01,   1.19024
     50,2021-11-10T07:22:22.722+02:00,   0.205E-01,   1.39541
     60,2021-11-10T07:22:25.161+02:00,   0.200E-01,   1.58865
     70,2021-11-10T07:22:27.402+02:00,   0.221E-01,   1.80315
     80,2021-11-10T07:22:29.685+02:00,   0.170E-01,   2.00421
     90,2021-11-10T07:22:32.725+02:00,   0.170E-01,   2.17414
    100,2021-11-10T07:22:35.620+02:00,   0.206E-01,   2.34934
    200,2021-11-10T07:23:07.918+02:00,   0.257E-01,   4.44748
    300,2021-11-10T07:23:41.220+02:00,   0.213E-01,   6.90182
    400,2021-11-10T07:24:14.675+02:00,   0.218E-01,   9.15839
    500,2021-11-10T07:24:48.862+02:00,   0.256E-01,  11.43469
    600,2021-11-10T07:25:24.531+02:00,   0.212E-01,  13.38928
    700,2021-11-10T07:26:00.448+02:00,   0.245E-01,  15.61049
    800,2021-11-10T07:26:36.130+02:00,   0.184E-01,  17.83796
    900,2021-11-10T07:27:11.377+02:00,   0.245E-01,  20.04825
   1000,2021-11-10T07:27:46.446+02:00,   0.186E-01,  21.85879
   1100,2021-11-10T07:28:20.773+02:00,   0.206E-01,  23.90406
   1200,2021-11-10T07:28:56.040+02:00,   0.217E-01,  25.98805
   1300,2021-11-10T07:29:31.334+02:00,   0.182E-01,  28.11711
   1400,2021-11-10T07:30:06.764+02:00,   0.238E-01,  30.25627
   1500,2021-11-10T07:30:42.539+02:00,   0.251E-01,  32.63021
   1600,2021-11-10T07:31:17.708+02:00,   0.238E-01,  34.98098
   1700,2021-11-10T07:31:52.169+02:00,   0.208E-01,  37.17762
   1800,2021-11-10T07:32:26.740+02:00,   0.218E-01,  39.31479
   1900,2021-11-10T07:33:01.523+02:00,   0.222E-01,  41.41331
   2000,2021-11-10T07:33:34.168+02:00,   0.223E-01,  43.74458
   2100,2021-11-10T07:34:13.147+02:00,   0.200E-01,  45.97929
   2200,2021-11-10T07:34:52.170+02:00,   0.165E-01,  47.97890
   2300,2021-11-10T07:35:28.954+02:00,   0.170E-01,  50.12842
   2400,2021-11-10T07:36:05.383+02:00,   0.198E-01,  52.34880
   2500,2021-11-10T07:36:41.701+02:00,   0.210E-01,  54.37782
   2600,2021-11-10T07:37:17.268+02:00,   0.247E-01,  56.53536
   2700,2021-11-10T07:37:53.518+02:00,   0.225E-01,  58.55544
   2800,2021-11-10T07:38:28.223+02:00,   0.247E-01,  60.81871
   2900,2021-11-10T07:39:03.171+02:00,   0.235E-01,  62.85190
   3000,2021-11-10T07:39:37.192+02:00,   0.259E-01,  65.08337
   3100,2021-11-10T07:40:11.873+02:00,   0.192E-01,  67.31287
   3200,2021-11-10T07:40:47.424+02:00,   0.240E-01,  69.57072
   3300,2021-11-10T07:41:23.823+02:00,   0.208E-01,  71.56294
   3400,2021-11-10T07:42:00.598+02:00,   0.215E-01,  73.80880
   3500,2021-11-10T07:42:36.992+02:00,   0.215E-01,  76.06486
   3600,2021-11-10T07:43:13.492+02:00,   0.249E-01,  78.15073
   3700,2021-11-10T07:43:50.526+02:00,   0.156E-01,  80.13765
   3800,2021-11-10T07:44:26.749+02:00,   0.196E-01,  82.32363
   3900,2021-11-10T07:45:02.893+02:00,   0.203E-01,  84.38868
   4000,2021-11-10T07:45:38.314+02:00,   0.221E-01,  86.59990
   4100,2021-11-10T07:46:14.029+02:00,   0.158E-01,  88.69392
   4200,2021-11-10T07:46:49.837+02:00,   0.216E-01,  90.84599
   4300,2021-11-10T07:47:25.605+02:00,   0.187E-01,  92.84757
   4400,2021-11-10T07:48:01.156+02:00,   0.242E-01,  95.19403
   4500,2021-11-10T07:48:35.532+02:00,   0.243E-01,  97.55437
   4600,2021-11-10T07:49:12.092+02:00,   0.172E-01,  99.78661
   4700,2021-11-10T07:49:48.370+02:00,   0.245E-01, 102.02535
   4800,2021-11-10T07:50:24.242+02:00,   0.261E-01, 104.35929
   4900,2021-11-10T07:51:00.137+02:00,   0.225E-01, 106.50040
   5000,2021-11-10T07:51:36.478+02:00,   0.222E-01, 108.82381
   5100,2021-11-10T07:52:11.366+02:00,   0.220E-01, 111.25093
   5200,2021-11-10T07:52:44.370+02:00,   0.248E-01, 113.63808
   5300,2021-11-10T07:53:18.057+02:00,   0.252E-01, 115.73657
   5400,2021-11-10T07:53:52.234+02:00,   0.208E-01, 118.07580
   5500,2021-11-10T07:54:27.211+02:00,   0.209E-01, 120.22703
   5600,2021-11-10T07:55:02.123+02:00,   0.165E-01, 122.27628
   5700,2021-11-10T07:55:36.543+02:00,   0.235E-01, 124.29197
   5800,2021-11-10T07:56:10.902+02:00,   0.231E-01, 126.62713
   5900,2021-11-10T07:56:45.467+02:00,   0.224E-01, 128.91011
   6000,2021-11-10T07:57:20.046+02:00,   0.219E-01, 131.02545
   6100,2021-11-10T07:57:55.059+02:00,   0.220E-01, 133.19985
   6200,2021-11-10T07:58:31.482+02:00,   0.215E-01, 135.38859
   6300,2021-11-10T07:59:07.889+02:00,   0.254E-01, 137.60502
   6400,2021-11-10T07:59:49.141+02:00,   0.250E-01, 139.90738
   6500,2021-11-10T08:00:25.686+02:00,   0.252E-01, 142.20055
   6600,2021-11-10T08:01:02.596+02:00,   0.169E-01, 144.33738
   6700,2021-11-10T08:01:40.224+02:00,   0.234E-01, 146.11086
   6800,2021-11-10T08:02:16.469+02:00,   0.246E-01, 148.39115
   6900,2021-11-10T08:02:52.668+02:00,   0.219E-01, 150.69015
   7000,2021-11-10T08:03:28.674+02:00,   0.266E-01, 152.99346
