,,s,s
Time Step,Wall Time,Step Size,Simulation Time
      1,2021-11-08T08:38:10.194+02:00,   0.235E-01,   0.02353
      2,2021-11-08T08:38:10.790+02:00,   0.259E-01,   0.04941
      3,2021-11-08T08:38:11.282+02:00,   0.285E-01,   0.07789
      4,2021-11-08T08:38:12.178+02:00,   0.285E-01,   0.10636
      5,2021-11-08T08:38:12.781+02:00,   0.285E-01,   0.13483
      6,2021-11-08T08:38:13.340+02:00,   0.313E-01,   0.16615
      7,2021-11-08T08:38:14.022+02:00,   0.313E-01,   0.19747
      8,2021-11-08T08:38:14.566+02:00,   0.313E-01,   0.22879
      9,2021-11-08T08:38:15.316+02:00,   0.313E-01,   0.26011
     10,2021-11-08T08:38:16.119+02:00,   0.313E-01,   0.29142
     20,2021-11-08T08:38:20.738+02:00,   0.313E-01,   0.60461
     30,2021-11-08T08:38:25.349+02:00,   0.313E-01,   0.91780
     40,2021-11-08T08:38:30.247+02:00,   0.276E-01,   1.20097
     50,2021-11-08T08:38:34.610+02:00,   0.276E-01,   1.47662
     60,2021-11-08T08:38:39.175+02:00,   0.247E-01,   1.72615
     70,2021-11-08T08:38:43.910+02:00,   0.247E-01,   1.97277
     80,2021-11-08T08:38:48.462+02:00,   0.247E-01,   2.21939
     90,2021-11-08T08:38:52.951+02:00,   0.247E-01,   2.46601
    100,2021-11-08T08:38:57.816+02:00,   0.211E-01,   2.67704
    200,2021-11-08T08:39:44.127+02:00,   0.224E-01,   4.70299
    300,2021-11-08T08:40:29.622+02:00,   0.232E-01,   6.87119
    400,2021-11-08T08:41:15.989+02:00,   0.157E-01,   9.09611
    500,2021-11-08T08:42:03.300+02:00,   0.141E-01,  10.77711
    600,2021-11-08T08:42:50.032+02:00,   0.985E-02,  12.15328
    700,2021-11-08T08:43:36.131+02:00,   0.139E-01,  13.78279
    800,2021-11-08T08:44:21.160+02:00,   0.224E-01,  15.91326
    900,2021-11-08T08:45:07.615+02:00,   0.194E-01,  17.96478
   1000,2021-11-08T08:45:54.445+02:00,   0.141E-01,  19.27531
   1100,2021-11-08T08:46:40.165+02:00,   0.225E-01,  21.25712
   1200,2021-11-08T08:47:26.513+02:00,   0.137E-01,  23.03545
   1300,2021-11-08T08:48:14.441+02:00,   0.175E-01,  24.99052
   1400,2021-11-08T08:49:03.490+02:00,   0.187E-01,  26.64653
   1500,2021-11-08T08:49:50.815+02:00,   0.112E-01,  28.29166
   1600,2021-11-08T08:50:43.673+02:00,   0.179E-01,  30.07073
   1700,2021-11-08T08:51:31.304+02:00,   0.224E-01,  31.74478
   1800,2021-11-08T08:52:25.040+02:00,   0.220E-01,  34.04333
   1900,2021-11-08T08:53:18.641+02:00,   0.240E-01,  36.34520
   2000,2021-11-08T08:54:06.523+02:00,   0.140E-01,  38.27309
   2100,2021-11-08T08:54:58.165+02:00,   0.225E-01,  40.48496
   2200,2021-11-08T08:55:56.166+02:00,   0.215E-01,  42.64229
   2300,2021-11-08T08:56:57.906+02:00,   0.230E-01,  44.96138
   2400,2021-11-08T08:57:47.748+02:00,   0.146E-01,  47.04540
   2500,2021-11-08T08:58:37.466+02:00,   0.191E-01,  48.82518
   2600,2021-11-08T08:59:30.676+02:00,   0.124E-01,  50.78429
   2700,2021-11-08T09:00:20.109+02:00,   0.110E-01,  52.46072
   2800,2021-11-08T09:01:08.597+02:00,   0.143E-01,  53.75602
   2900,2021-11-08T09:02:02.445+02:00,   0.239E-01,  56.01844
   3000,2021-11-08T09:02:52.014+02:00,   0.178E-01,  58.13483
   3100,2021-11-08T09:03:41.621+02:00,   0.123E-01,  59.50612
   3200,2021-11-08T09:04:32.019+02:00,   0.163E-01,  61.13082
   3300,2021-11-08T09:05:20.876+02:00,   0.204E-01,  63.06136
   3400,2021-11-08T09:05:57.106+02:00,   0.200E-01,  65.10451
   3500,2021-11-08T09:06:29.176+02:00,   0.173E-01,  67.09984
