Rank,MAIN,DIVG,MASS,VELO,PRES,WALL,DUMP,PART,RADI,FIRE,COMM,EVAC,HVAC,GEOM,Total T_USED (s)
    0, 1.040E+03, 8.966E+03, 3.970E+03, 7.384E+03, 4.521E+03, 2.590E+03, 9.556E+02, 0.000E+00, 4.031E+03, 3.835E+02, 9.675E+00, 0.000E+00, 0.000E+00, 0.000E+00, 3.385E+04
