,,s,s
Time Step,Wall Time,Step Size,Simulation Time
      1,2020-11-12T03:12:49.790+02:00,   0.323E-01,   0.03234
      2,2020-11-12T03:12:50.144+02:00,   0.356E-01,   0.06792
      3,2020-11-12T03:12:50.497+02:00,   0.356E-01,   0.10350
      4,2020-11-12T03:12:50.960+02:00,   0.356E-01,   0.13908
      5,2020-11-12T03:12:51.304+02:00,   0.356E-01,   0.17466
      6,2020-11-12T03:12:51.666+02:00,   0.356E-01,   0.21023
      7,2020-11-12T03:12:52.109+02:00,   0.356E-01,   0.24581
      8,2020-11-12T03:12:52.614+02:00,   0.316E-01,   0.27739
      9,2020-11-12T03:12:52.966+02:00,   0.316E-01,   0.30897
     10,2020-11-12T03:12:53.420+02:00,   0.316E-01,   0.34054
     20,2020-11-12T03:12:56.644+02:00,   0.250E-01,   0.61897
     30,2020-11-12T03:12:59.747+02:00,   0.250E-01,   0.86853
     40,2020-11-12T03:13:02.942+02:00,   0.250E-01,   1.11810
     50,2020-11-12T03:13:06.209+02:00,   0.198E-01,   1.35177
     60,2020-11-12T03:13:09.303+02:00,   0.218E-01,   1.55947
     70,2020-11-12T03:13:12.587+02:00,   0.225E-01,   1.79658
     80,2020-11-12T03:13:15.700+02:00,   0.248E-01,   2.03991
     90,2020-11-12T03:13:19.004+02:00,   0.219E-01,   2.26725
    100,2020-11-12T03:13:22.402+02:00,   0.206E-01,   2.49572
    200,2020-11-12T03:13:54.744+02:00,   0.127E-01,   4.17942
    300,2020-11-12T03:14:26.845+02:00,   0.218E-01,   5.90987
    400,2020-11-12T03:14:58.989+02:00,   0.182E-01,   8.23566
    500,2020-11-12T03:15:31.406+02:00,   0.221E-01,  10.38924
    600,2020-11-12T03:16:03.490+02:00,   0.264E-01,  12.52304
    700,2020-11-12T03:16:34.978+02:00,   0.283E-01,  15.14394
    800,2020-11-12T03:17:06.627+02:00,   0.277E-01,  17.78847
    900,2020-11-12T03:17:37.951+02:00,   0.277E-01,  20.55949
   1000,2020-11-12T03:18:09.864+02:00,   0.263E-01,  23.17323
   1100,2020-11-12T03:18:42.346+02:00,   0.238E-01,  25.77947
   1200,2020-11-12T03:19:14.791+02:00,   0.275E-01,  28.41799
   1300,2020-11-12T03:19:47.146+02:00,   0.244E-01,  31.05982
   1400,2020-11-12T03:20:19.176+02:00,   0.284E-01,  33.72597
   1500,2020-11-12T03:20:50.324+02:00,   0.289E-01,  36.36669
   1600,2020-11-12T03:21:22.255+02:00,   0.284E-01,  38.96564
   1700,2020-11-12T03:21:54.221+02:00,   0.276E-01,  41.67382
   1800,2020-11-12T03:22:25.691+02:00,   0.291E-01,  44.39831
   1900,2020-11-12T03:22:57.306+02:00,   0.269E-01,  47.13762
   2000,2020-11-12T03:23:28.784+02:00,   0.264E-01,  49.78386
   2100,2020-11-12T03:24:00.801+02:00,   0.178E-01,  52.35868
   2200,2020-11-12T03:24:32.577+02:00,   0.273E-01,  54.92827
   2300,2020-11-12T03:25:04.481+02:00,   0.250E-01,  57.46909
   2400,2020-11-12T03:25:36.523+02:00,   0.175E-01,  59.40536
   2500,2020-11-12T03:26:08.825+02:00,   0.161E-01,  61.66084
   2600,2020-11-12T03:26:41.107+02:00,   0.274E-01,  64.07499
   2700,2020-11-12T03:27:12.665+02:00,   0.253E-01,  66.74859
   2800,2020-11-12T03:27:44.860+02:00,   0.248E-01,  69.32157
   2900,2020-11-12T03:28:16.706+02:00,   0.210E-01,  71.86300
   3000,2020-11-12T03:28:48.519+02:00,   0.266E-01,  74.42437
   3100,2020-11-12T03:29:20.341+02:00,   0.285E-01,  77.12677
   3200,2020-11-12T03:29:52.348+02:00,   0.282E-01,  79.50656
   3300,2020-11-12T03:30:24.226+02:00,   0.237E-01,  82.17783
   3400,2020-11-12T03:30:56.391+02:00,   0.195E-01,  84.74375
   3500,2020-11-12T03:31:28.345+02:00,   0.246E-01,  87.10215
   3600,2020-11-12T03:32:00.257+02:00,   0.275E-01,  89.67219
   3700,2020-11-12T03:32:31.883+02:00,   0.289E-01,  92.50148
   3800,2020-11-12T03:33:03.680+02:00,   0.242E-01,  94.99734
   3900,2020-11-12T03:33:35.800+02:00,   0.231E-01,  97.53092
   4000,2020-11-12T03:34:07.628+02:00,   0.270E-01, 100.19733
   4100,2020-11-12T03:34:39.406+02:00,   0.284E-01, 102.98276
   4200,2020-11-12T03:35:11.213+02:00,   0.276E-01, 105.74673
   4300,2020-11-12T03:35:43.438+02:00,   0.285E-01, 108.50552
   4400,2020-11-12T03:36:15.378+02:00,   0.194E-01, 110.83434
   4500,2020-11-12T03:36:47.084+02:00,   0.273E-01, 113.32651
   4600,2020-11-12T03:37:19.072+02:00,   0.273E-01, 115.91608
   4700,2020-11-12T03:37:50.935+02:00,   0.215E-01, 118.40084
   4800,2020-11-12T03:38:22.362+02:00,   0.257E-01, 120.90177
   4900,2020-11-12T03:38:53.830+02:00,   0.282E-01, 123.48497
   5000,2020-11-12T03:39:25.325+02:00,   0.243E-01, 126.13750
   5100,2020-11-12T03:39:56.857+02:00,   0.286E-01, 128.76668
   5200,2020-11-12T03:40:28.765+02:00,   0.260E-01, 131.39666
   5300,2020-11-12T03:41:00.305+02:00,   0.240E-01, 134.06674
   5400,2020-11-12T03:41:31.877+02:00,   0.277E-01, 136.47265
   5500,2020-11-12T03:42:03.969+02:00,   0.274E-01, 139.06129
   5600,2020-11-12T03:42:35.522+02:00,   0.264E-01, 141.64101
   5700,2020-11-12T03:43:07.447+02:00,   0.256E-01, 144.22432
   5800,2020-11-12T03:43:39.157+02:00,   0.221E-01, 146.87722
   5900,2020-11-12T03:44:10.973+02:00,   0.266E-01, 149.45470
   6000,2020-11-12T03:44:42.733+02:00,   0.217E-01, 152.07667
   6100,2020-11-12T03:45:14.536+02:00,   0.272E-01, 154.57021
   6200,2020-11-12T03:45:46.456+02:00,   0.247E-01, 157.05146
   6300,2020-11-12T03:46:18.071+02:00,   0.298E-01, 159.73619
   6400,2020-11-12T03:46:49.864+02:00,   0.207E-01, 162.16790
   6500,2020-11-12T03:47:21.358+02:00,   0.290E-01, 164.84076
   6600,2020-11-12T03:47:53.045+02:00,   0.246E-01, 167.56017
   6700,2020-11-12T03:48:24.803+02:00,   0.294E-01, 170.32167
   6800,2020-11-12T03:48:56.762+02:00,   0.248E-01, 173.05301
   6900,2020-11-12T03:49:28.404+02:00,   0.257E-01, 175.47257
