,,s,s
Time Step,Wall Time,Step Size,Simulation Time
      1,2020-11-11T23:42:20.439+02:00,   0.373E-01,   0.03734
      2,2020-11-11T23:42:20.824+02:00,   0.373E-01,   0.07467
      3,2020-11-11T23:42:21.194+02:00,   0.373E-01,   0.11201
      4,2020-11-11T23:42:21.689+02:00,   0.373E-01,   0.14934
      5,2020-11-11T23:42:22.051+02:00,   0.373E-01,   0.18668
      6,2020-11-11T23:42:22.434+02:00,   0.373E-01,   0.22401
      7,2020-11-11T23:42:22.927+02:00,   0.373E-01,   0.26135
      8,2020-11-11T23:42:23.318+02:00,   0.373E-01,   0.29869
      9,2020-11-11T23:42:23.682+02:00,   0.373E-01,   0.33602
     10,2020-11-11T23:42:24.176+02:00,   0.373E-01,   0.37336
     20,2020-11-11T23:42:27.539+02:00,   0.373E-01,   0.74672
     30,2020-11-11T23:42:30.632+02:00,   0.373E-01,   1.12007
     40,2020-11-11T23:42:34.026+02:00,   0.259E-01,   1.45105
     50,2020-11-11T23:42:37.240+02:00,   0.277E-01,   1.71483
     60,2020-11-11T23:42:40.425+02:00,   0.245E-01,   1.96028
     70,2020-11-11T23:42:43.729+02:00,   0.245E-01,   2.20573
     80,2020-11-11T23:42:46.846+02:00,   0.245E-01,   2.45117
     90,2020-11-11T23:42:50.151+02:00,   0.195E-01,   2.66569
    100,2020-11-11T23:42:53.413+02:00,   0.171E-01,   2.85840
    200,2020-11-11T23:43:25.271+02:00,   0.111E-01,   4.17671
    300,2020-11-11T23:43:57.911+02:00,   0.107E-01,   5.43844
    400,2020-11-11T23:44:30.155+02:00,   0.114E-01,   6.81496
    500,2020-11-11T23:45:01.568+02:00,   0.135E-01,   8.17577
    600,2020-11-11T23:45:33.836+02:00,   0.123E-01,   9.43539
    700,2020-11-11T23:46:06.114+02:00,   0.102E-01,  10.49959
    800,2020-11-11T23:46:37.711+02:00,   0.158E-01,  11.97922
    900,2020-11-11T23:47:09.742+02:00,   0.128E-01,  13.22321
   1000,2020-11-11T23:47:41.834+02:00,   0.142E-01,  14.31105
   1100,2020-11-11T23:48:13.726+02:00,   0.117E-01,  15.49619
   1200,2020-11-11T23:48:46.978+02:00,   0.122E-01,  16.60227
   1300,2020-11-11T23:49:18.754+02:00,   0.111E-01,  17.81901
   1400,2020-11-11T23:49:50.380+02:00,   0.106E-01,  19.13853
   1500,2020-11-11T23:50:21.883+02:00,   0.135E-01,  20.29164
   1600,2020-11-11T23:50:54.387+02:00,   0.131E-01,  21.48180
   1700,2020-11-11T23:51:26.971+02:00,   0.115E-01,  22.73364
