Rank,MAIN,DIVG,MASS,VELO,PRES,WALL,DUMP,PART,RADI,FIRE,COMM,EVAC,HVAC,GEOM,Total T_USED (s)
    0, 1.076E+03, 9.492E+03, 4.094E+03, 8.098E+03, 4.977E+03, 2.722E+03, 9.948E+02, 0.000E+00, 4.189E+03, 5.446E+02, 1.155E+01, 0.000E+00, 0.000E+00, 0.000E+00, 3.620E+04
