,,s,s
Time Step,Wall Time,Step Size,Simulation Time
      1,2020-10-31T18:38:44.933+02:00,   0.304E-01,   0.03040
      2,2020-10-31T18:38:45.293+02:00,   0.334E-01,   0.06384
      3,2020-10-31T18:38:45.636+02:00,   0.368E-01,   0.10062
      4,2020-10-31T18:38:46.230+02:00,   0.316E-01,   0.13218
      5,2020-10-31T18:38:46.590+02:00,   0.316E-01,   0.16374
      6,2020-10-31T18:38:46.964+02:00,   0.316E-01,   0.19529
      7,2020-10-31T18:38:47.402+02:00,   0.316E-01,   0.22685
      8,2020-10-31T18:38:47.902+02:00,   0.278E-01,   0.25469
      9,2020-10-31T18:38:48.277+02:00,   0.278E-01,   0.28253
     10,2020-10-31T18:38:48.746+02:00,   0.278E-01,   0.31036
     20,2020-10-31T18:38:52.089+02:00,   0.195E-01,   0.54163
     30,2020-10-31T18:38:55.448+02:00,   0.215E-01,   0.73889
     40,2020-10-31T18:38:58.854+02:00,   0.236E-01,   0.97307
     50,2020-10-31T18:39:02.244+02:00,   0.236E-01,   1.20939
     60,2020-10-31T18:39:05.494+02:00,   0.236E-01,   1.44571
     70,2020-10-31T18:39:08.665+02:00,   0.236E-01,   1.68204
     80,2020-10-31T18:39:11.774+02:00,   0.236E-01,   1.91836
     90,2020-10-31T18:39:14.915+02:00,   0.236E-01,   2.15469
    100,2020-10-31T18:39:18.274+02:00,   0.260E-01,   2.41464
    200,2020-10-31T18:39:50.754+02:00,   0.244E-01,   5.07710
    300,2020-10-31T18:40:22.392+02:00,   0.288E-01,   7.40090
    400,2020-10-31T18:40:54.388+02:00,   0.274E-01,   9.70639
    500,2020-10-31T18:41:25.619+02:00,   0.241E-01,  12.31432
    600,2020-10-31T18:41:57.194+02:00,   0.206E-01,  14.84757
    700,2020-10-31T18:42:28.331+02:00,   0.272E-01,  17.17821
    800,2020-10-31T18:42:59.281+02:00,   0.138E-01,  19.14218
    900,2020-10-31T18:43:30.746+02:00,   0.169E-01,  20.86712
   1000,2020-10-31T18:44:03.337+02:00,   0.207E-01,  23.17131
   1100,2020-10-31T18:44:35.646+02:00,   0.269E-01,  25.63804
   1200,2020-10-31T18:45:08.314+02:00,   0.137E-01,  27.57004
   1300,2020-10-31T18:45:41.248+02:00,   0.232E-01,  29.59606
   1400,2020-10-31T18:46:14.448+02:00,   0.284E-01,  31.99708
   1500,2020-10-31T18:46:48.100+02:00,   0.241E-01,  34.15516
   1600,2020-10-31T18:47:21.794+02:00,   0.266E-01,  36.61726
   1700,2020-10-31T18:47:55.371+02:00,   0.163E-01,  38.66887
   1800,2020-10-31T18:48:28.398+02:00,   0.268E-01,  40.87750
   1900,2020-10-31T18:49:01.752+02:00,   0.156E-01,  42.95142
   2000,2020-10-31T18:49:34.996+02:00,   0.147E-01,  45.05813
   2100,2020-10-31T18:50:07.726+02:00,   0.257E-01,  47.49239
   2200,2020-10-31T18:50:40.954+02:00,   0.236E-01,  49.69819
   2300,2020-10-31T18:51:13.777+02:00,   0.231E-01,  52.18418
   2400,2020-10-31T18:51:46.959+02:00,   0.225E-01,  54.60682
   2500,2020-10-31T18:52:20.376+02:00,   0.226E-01,  56.47585
   2600,2020-10-31T18:52:53.121+02:00,   0.270E-01,  59.10557
   2700,2020-10-31T18:53:26.537+02:00,   0.154E-01,  60.69325
   2800,2020-10-31T18:53:59.344+02:00,   0.259E-01,  63.20975
   2900,2020-10-31T18:54:32.370+02:00,   0.246E-01,  65.59551
   3000,2020-10-31T18:55:06.162+02:00,   0.261E-01,  67.81718
   3100,2020-10-31T18:55:39.251+02:00,   0.266E-01,  70.37350
   3200,2020-10-31T18:56:12.496+02:00,   0.247E-01,  72.53735
   3300,2020-10-31T18:56:45.507+02:00,   0.253E-01,  75.02177
   3400,2020-10-31T18:57:18.745+02:00,   0.264E-01,  77.54700
   3500,2020-10-31T18:57:50.726+02:00,   0.264E-01,  80.19178
   3600,2020-10-31T18:58:23.878+02:00,   0.144E-01,  82.51459
   3700,2020-10-31T18:58:56.968+02:00,   0.208E-01,  84.57795
   3800,2020-10-31T18:59:29.512+02:00,   0.238E-01,  87.16897
   3900,2020-10-31T19:00:01.602+02:00,   0.245E-01,  89.77635
   4000,2020-10-31T19:00:34.005+02:00,   0.253E-01,  92.17476
   4100,2020-10-31T19:01:06.798+02:00,   0.126E-01,  93.89889
   4200,2020-10-31T19:01:39.045+02:00,   0.206E-01,  96.23443
   4300,2020-10-31T19:02:11.526+02:00,   0.262E-01,  98.76254
   4400,2020-10-31T19:02:43.585+02:00,   0.251E-01, 101.32885
   4500,2020-10-31T19:03:15.941+02:00,   0.272E-01, 103.74579
   4600,2020-10-31T19:03:48.703+02:00,   0.249E-01, 106.24358
   4700,2020-10-31T19:04:20.590+02:00,   0.274E-01, 108.80930
   4800,2020-10-31T19:04:52.961+02:00,   0.228E-01, 111.37569
   4900,2020-10-31T19:05:25.145+02:00,   0.229E-01, 113.85024
   5000,2020-10-31T19:05:56.845+02:00,   0.266E-01, 116.41055
   5100,2020-10-31T19:06:29.514+02:00,   0.246E-01, 118.83574
   5200,2020-10-31T19:07:02.182+02:00,   0.262E-01, 120.90392
   5300,2020-10-31T19:07:34.952+02:00,   0.260E-01, 123.51166
   5400,2020-10-31T19:08:08.027+02:00,   0.244E-01, 125.87195
   5500,2020-10-31T19:08:41.570+02:00,   0.240E-01, 127.87533
   5600,2020-10-31T19:09:14.567+02:00,   0.232E-01, 130.41071
   5700,2020-10-31T19:09:47.954+02:00,   0.116E-01, 132.38436
   5800,2020-10-31T19:10:20.638+02:00,   0.270E-01, 134.95429
   5900,2020-10-31T19:10:53.634+02:00,   0.175E-01, 137.45035
   6000,2020-10-31T19:11:26.537+02:00,   0.276E-01, 139.76340
   6100,2020-10-31T19:11:59.596+02:00,   0.228E-01, 142.31261
   6200,2020-10-31T19:12:32.389+02:00,   0.257E-01, 144.81310
   6300,2020-10-31T19:13:05.011+02:00,   0.248E-01, 147.36333
   6400,2020-10-31T19:13:38.117+02:00,   0.259E-01, 149.53858
   6500,2020-10-31T19:14:11.019+02:00,   0.269E-01, 152.04238
   6600,2020-10-31T19:14:43.766+02:00,   0.270E-01, 154.67525
   6700,2020-10-31T19:15:16.512+02:00,   0.270E-01, 157.21799
   6800,2020-10-31T19:15:49.759+02:00,   0.141E-01, 159.36465
   6900,2020-10-31T19:16:23.114+02:00,   0.253E-01, 161.62967
   7000,2020-10-31T19:16:56.002+02:00,   0.268E-01, 164.10303
   7100,2020-10-31T19:17:29.227+02:00,   0.252E-01, 166.75985
   7200,2020-10-31T19:18:02.623+02:00,   0.195E-01, 169.32792
   7300,2020-10-31T19:18:35.415+02:00,   0.243E-01, 171.76938
   7400,2020-10-31T19:19:08.674+02:00,   0.183E-01, 174.00990
   7500,2020-10-31T19:19:42.060+02:00,   0.264E-01, 176.16658
   7600,2020-10-31T19:20:14.712+02:00,   0.225E-01, 178.77235
   7700,2020-10-31T19:20:48.129+02:00,   0.200E-01, 180.65359
   7800,2020-10-31T19:21:21.452+02:00,   0.253E-01, 182.72111
   7900,2020-10-31T19:21:53.854+02:00,   0.263E-01, 185.21242
   8000,2020-10-31T19:22:27.365+02:00,   0.282E-01, 187.16729
   8100,2020-10-31T19:22:59.531+02:00,   0.282E-01, 189.69755
   8200,2020-10-31T19:23:31.807+02:00,   0.246E-01, 192.29905
   8300,2020-10-31T19:24:04.334+02:00,   0.202E-01, 194.83708
   8400,2020-10-31T19:24:36.954+02:00,   0.259E-01, 197.13763
   8500,2020-10-31T19:25:09.169+02:00,   0.251E-01, 199.70799
   8600,2020-10-31T19:25:41.930+02:00,   0.241E-01, 202.12865
   8700,2020-10-31T19:26:14.065+02:00,   0.264E-01, 204.54259
   8800,2020-10-31T19:26:46.232+02:00,   0.266E-01, 207.18600
   8900,2020-10-31T19:27:18.751+02:00,   0.242E-01, 209.78071
   9000,2020-10-31T19:27:51.217+02:00,   0.251E-01, 212.09281
   9100,2020-10-31T19:28:23.276+02:00,   0.142E-01, 214.33096
   9200,2020-10-31T19:28:55.179+02:00,   0.248E-01, 215.98135
   9300,2020-10-31T19:29:26.941+02:00,   0.262E-01, 218.15544
   9400,2020-10-31T19:29:59.328+02:00,   0.196E-01, 220.60196
   9500,2020-10-31T19:30:31.528+02:00,   0.273E-01, 223.12065
   9600,2020-10-31T19:31:03.649+02:00,   0.239E-01, 225.67975
   9700,2020-10-31T19:31:36.552+02:00,   0.205E-01, 228.08334
   9800,2020-10-31T19:32:09.408+02:00,   0.233E-01, 230.68234
   9900,2020-10-31T19:32:42.107+02:00,   0.263E-01, 233.14506
  10000,2020-10-31T19:33:14.651+02:00,   0.211E-01, 235.51044
  10100,2020-10-31T19:33:47.522+02:00,   0.232E-01, 237.58186
  10200,2020-10-31T19:34:19.925+02:00,   0.255E-01, 240.11563
  10300,2020-10-31T19:34:51.890+02:00,   0.234E-01, 242.60208
  10400,2020-10-31T19:35:24.168+02:00,   0.275E-01, 244.88651
  10500,2020-10-31T19:35:56.211+02:00,   0.236E-01, 247.39788
  10600,2020-10-31T19:36:28.489+02:00,   0.186E-01, 249.94609
  10700,2020-10-31T19:37:01.798+02:00,   0.147E-01, 251.39972
  10800,2020-10-31T19:37:34.615+02:00,   0.258E-01, 253.93096
  10900,2020-10-31T19:38:07.518+02:00,   0.266E-01, 256.58035
  11000,2020-10-31T19:38:41.671+02:00,   0.120E-01, 258.94008
  11100,2020-10-31T19:39:14.464+02:00,   0.262E-01, 261.12987
  11200,2020-10-31T19:39:47.539+02:00,   0.235E-01, 263.71762
  11300,2020-10-31T19:40:21.238+02:00,   0.177E-01, 266.20946
  11400,2020-10-31T19:40:54.469+02:00,   0.199E-01, 267.88129
  11500,2020-10-31T19:41:27.231+02:00,   0.280E-01, 270.37424
  11600,2020-10-31T19:41:59.962+02:00,   0.240E-01, 272.86344
  11700,2020-10-31T19:42:32.474+02:00,   0.259E-01, 275.44259
  11800,2020-10-31T19:43:05.299+02:00,   0.247E-01, 277.80580
  11900,2020-10-31T19:43:38.061+02:00,   0.258E-01, 280.39732
  12000,2020-10-31T19:44:10.948+02:00,   0.195E-01, 282.80588
  12100,2020-10-31T19:44:44.054+02:00,   0.239E-01, 284.65850
  12200,2020-10-31T19:45:16.644+02:00,   0.242E-01, 287.19385
  12300,2020-10-31T19:45:49.781+02:00,   0.241E-01, 289.38795
  12400,2020-10-31T19:46:22.340+02:00,   0.265E-01, 292.02011
  12500,2020-10-31T19:46:56.212+02:00,   0.267E-01, 294.62996
  12600,2020-10-31T19:47:29.266+02:00,   0.239E-01, 297.22982
  12700,2020-10-31T19:48:03.348+02:00,   0.126E-01, 299.04876
  12800,2020-10-31T19:48:35.937+02:00,   0.261E-01, 301.07067
  12900,2020-10-31T19:49:08.713+02:00,   0.273E-01, 303.68499
  13000,2020-10-31T19:49:41.395+02:00,   0.283E-01, 306.24847
  13100,2020-10-31T19:50:14.312+02:00,   0.184E-01, 308.56755
  13200,2020-10-31T19:50:46.964+02:00,   0.262E-01, 311.01221
  13300,2020-10-31T19:51:20.021+02:00,   0.260E-01, 313.53016
  13400,2020-10-31T19:51:52.720+02:00,   0.252E-01, 316.09123
  13500,2020-10-31T19:52:25.761+02:00,   0.188E-01, 318.66381
  13600,2020-10-31T19:52:58.789+02:00,   0.215E-01, 320.60039
  13700,2020-10-31T19:53:31.503+02:00,   0.250E-01, 323.17794
  13800,2020-10-31T19:54:04.232+02:00,   0.216E-01, 325.68710
  13900,2020-10-31T19:54:39.227+02:00,   0.237E-01, 328.14222
  14000,2020-10-31T19:55:15.033+02:00,   0.254E-01, 330.72269
  14100,2020-10-31T19:55:50.887+02:00,   0.233E-01, 333.16378
  14200,2020-10-31T19:56:26.304+02:00,   0.273E-01, 335.29833
  14300,2020-10-31T19:56:59.128+02:00,   0.266E-01, 337.81995
  14400,2020-10-31T19:57:32.023+02:00,   0.291E-01, 340.33862
  14500,2020-10-31T19:58:04.816+02:00,   0.240E-01, 342.91982
  14600,2020-10-31T19:58:37.344+02:00,   0.219E-01, 345.34926
  14700,2020-10-31T19:59:10.028+02:00,   0.250E-01, 347.20346
  14800,2020-10-31T19:59:42.540+02:00,   0.257E-01, 349.80476
  14900,2020-10-31T20:00:15.896+02:00,   0.155E-01, 351.95526
  15000,2020-10-31T20:00:48.752+02:00,   0.174E-01, 354.21354
  15100,2020-10-31T20:01:21.998+02:00,   0.162E-01, 356.14409
  15200,2020-10-31T20:01:54.432+02:00,   0.275E-01, 358.20128
  15300,2020-10-31T20:02:27.757+02:00,   0.252E-01, 360.63826
