Rank,MAIN,DIVG,MASS,VELO,PRES,WALL,DUMP,PART,RADI,FIRE,COMM,EVAC,HVAC,GEOM,Total T_USED (s)
    0, 1.225E+03, 1.148E+04, 4.723E+03, 8.975E+03, 5.647E+03, 2.920E+03, 1.070E+03, 0.000E+00, 9.739E+03, 8.793E+02, 1.243E+01, 0.000E+00, 0.000E+00, 0.000E+00, 4.667E+04
