,,s,s
Time Step,Wall Time,Step Size,Simulation Time
      1,2021-10-11T21:58:19.036+03:00,   0.286E-01,   0.02864
      2,2021-10-11T21:58:19.228+03:00,   0.315E-01,   0.06014
      3,2021-10-11T21:58:19.402+03:00,   0.347E-01,   0.09479
      4,2021-10-11T21:58:19.641+03:00,   0.347E-01,   0.12945
      5,2021-10-11T21:58:19.863+03:00,   0.347E-01,   0.16410
      6,2021-10-11T21:58:20.052+03:00,   0.347E-01,   0.19875
      7,2021-10-11T21:58:20.295+03:00,   0.347E-01,   0.23341
      8,2021-10-11T21:58:20.531+03:00,   0.307E-01,   0.26413
      9,2021-10-11T21:58:20.703+03:00,   0.307E-01,   0.29486
     10,2021-10-11T21:58:20.907+03:00,   0.307E-01,   0.32558
     20,2021-10-11T21:58:22.367+03:00,   0.307E-01,   0.63284
     30,2021-10-11T21:58:23.798+03:00,   0.307E-01,   0.94010
     40,2021-10-11T21:58:25.397+03:00,   0.236E-01,   1.19012
     50,2021-10-11T21:58:26.995+03:00,   0.207E-01,   1.39684
     60,2021-10-11T21:58:28.640+03:00,   0.204E-01,   1.59033
     70,2021-10-11T21:58:30.217+03:00,   0.204E-01,   1.79403
     80,2021-10-11T21:58:31.775+03:00,   0.177E-01,   1.99239
     90,2021-10-11T21:58:33.416+03:00,   0.155E-01,   2.16724
    100,2021-10-11T21:58:35.213+03:00,   0.188E-01,   2.33201
    200,2021-10-11T21:58:52.931+03:00,   0.246E-01,   4.46026
    300,2021-10-11T21:59:11.359+03:00,   0.239E-01,   6.84900
    400,2021-10-11T21:59:29.421+03:00,   0.246E-01,   9.05485
    500,2021-10-11T21:59:48.135+03:00,   0.185E-01,  11.33883
    600,2021-10-11T22:00:05.530+03:00,   0.236E-01,  13.63621
    700,2021-10-11T22:00:23.618+03:00,   0.246E-01,  15.91131
    800,2021-10-11T22:00:42.930+03:00,   0.218E-01,  17.99694
    900,2021-10-11T22:01:01.637+03:00,   0.162E-01,  20.20436
   1000,2021-10-11T22:01:19.812+03:00,   0.262E-01,  22.25310
   1100,2021-10-11T22:01:38.836+03:00,   0.232E-01,  24.58762
   1200,2021-10-11T22:01:57.760+03:00,   0.207E-01,  26.98367
