,,s,s
Time Step,Wall Time,Step Size,Simulation Time
      1,2021-10-15T09:56:53.214+03:00,   0.286E-01,   0.02864
      2,2021-10-15T09:56:53.387+03:00,   0.315E-01,   0.06014
      3,2021-10-15T09:56:53.528+03:00,   0.347E-01,   0.09479
      4,2021-10-15T09:56:53.732+03:00,   0.347E-01,   0.12945
      5,2021-10-15T09:56:53.888+03:00,   0.347E-01,   0.16410
      6,2021-10-15T09:56:54.077+03:00,   0.347E-01,   0.19875
      7,2021-10-15T09:56:54.280+03:00,   0.347E-01,   0.23341
      8,2021-10-15T09:56:54.514+03:00,   0.307E-01,   0.26413
      9,2021-10-15T09:56:54.696+03:00,   0.307E-01,   0.29486
     10,2021-10-15T09:56:54.900+03:00,   0.307E-01,   0.32558
     20,2021-10-15T09:56:56.290+03:00,   0.307E-01,   0.63284
     30,2021-10-15T09:56:57.653+03:00,   0.307E-01,   0.94010
     40,2021-10-15T09:56:59.201+03:00,   0.236E-01,   1.19012
     50,2021-10-15T09:57:00.742+03:00,   0.207E-01,   1.39684
     60,2021-10-15T09:57:02.197+03:00,   0.204E-01,   1.59033
     70,2021-10-15T09:57:03.682+03:00,   0.204E-01,   1.79403
     80,2021-10-15T09:57:05.136+03:00,   0.177E-01,   1.99239
     90,2021-10-15T09:57:06.580+03:00,   0.155E-01,   2.16724
    100,2021-10-15T09:57:08.020+03:00,   0.188E-01,   2.33201
    200,2021-10-15T09:57:22.355+03:00,   0.247E-01,   4.46094
    300,2021-10-15T09:57:36.646+03:00,   0.207E-01,   6.84521
    400,2021-10-15T09:57:52.249+03:00,   0.181E-01,   8.93742
    500,2021-10-15T09:58:07.630+03:00,   0.226E-01,  11.03214
    600,2021-10-15T09:58:23.183+03:00,   0.236E-01,  13.07297
    700,2021-10-15T09:58:38.425+03:00,   0.237E-01,  15.45807
    800,2021-10-15T09:58:53.839+03:00,   0.207E-01,  17.72974
    900,2021-10-15T09:59:09.503+03:00,   0.155E-01,  19.81673
