,,s,s
Time Step,Wall Time,Step Size,Simulation Time
      1,2020-11-01T19:05:02.747+02:00,   0.243E-01,   0.02426
      2,2020-11-01T19:05:03.122+02:00,   0.267E-01,   0.05094
      3,2020-11-01T19:05:03.496+02:00,   0.293E-01,   0.08029
      4,2020-11-01T19:05:03.981+02:00,   0.293E-01,   0.10964
      5,2020-11-01T19:05:04.356+02:00,   0.293E-01,   0.13899
      6,2020-11-01T19:05:04.731+02:00,   0.323E-01,   0.17127
      7,2020-11-01T19:05:05.215+02:00,   0.323E-01,   0.20356
      8,2020-11-01T19:05:05.590+02:00,   0.323E-01,   0.23584
      9,2020-11-01T19:05:06.090+02:00,   0.287E-01,   0.26459
     10,2020-11-01T19:05:06.590+02:00,   0.287E-01,   0.29334
     20,2020-11-01T19:05:10.027+02:00,   0.222E-01,   0.54661
     30,2020-11-01T19:05:13.261+02:00,   0.269E-01,   0.78986
     40,2020-11-01T19:05:16.589+02:00,   0.269E-01,   1.05891
     50,2020-11-01T19:05:19.870+02:00,   0.269E-01,   1.32796
     60,2020-11-01T19:05:23.291+02:00,   0.242E-01,   1.58080
     70,2020-11-01T19:05:26.806+02:00,   0.214E-01,   1.81442
     80,2020-11-01T19:05:30.072+02:00,   0.235E-01,   2.04343
     90,2020-11-01T19:05:33.384+02:00,   0.235E-01,   2.27885
    100,2020-11-01T19:05:36.821+02:00,   0.235E-01,   2.51427
    200,2020-11-01T19:06:11.661+02:00,   0.237E-01,   4.71444
    300,2020-11-01T19:06:46.688+02:00,   0.230E-01,   6.96660
    400,2020-11-01T19:07:22.258+02:00,   0.197E-01,   9.21014
    500,2020-11-01T19:07:56.129+02:00,   0.248E-01,  11.45591
    600,2020-11-01T19:08:31.891+02:00,   0.252E-01,  13.61687
    700,2020-11-01T19:09:07.106+02:00,   0.188E-01,  15.97477
    800,2020-11-01T19:09:42.399+02:00,   0.229E-01,  17.75387
    900,2020-11-01T19:10:18.177+02:00,   0.153E-01,  19.65124
   1000,2020-11-01T19:10:52.767+02:00,   0.170E-01,  21.53748
   1100,2020-11-01T19:11:28.777+02:00,   0.237E-01,  23.30680
   1200,2020-11-01T19:12:04.726+02:00,   0.201E-01,  25.52799
   1300,2020-11-01T19:12:41.348+02:00,   0.151E-01,  27.71841
   1400,2020-11-01T19:13:17.109+02:00,   0.193E-01,  29.76360
   1500,2020-11-01T19:13:53.777+02:00,   0.247E-01,  31.72997
   1600,2020-11-01T19:14:29.539+02:00,   0.147E-01,  33.61305
   1700,2020-11-01T19:15:04.941+02:00,   0.233E-01,  35.54746
   1800,2020-11-01T19:15:40.110+02:00,   0.240E-01,  37.46999
   1900,2020-11-01T19:16:15.809+02:00,   0.236E-01,  39.51256
   2000,2020-11-01T19:16:51.336+02:00,   0.121E-01,  41.26691
