,,s,s
Time Step,Wall Time,Step Size,Simulation Time
      1,2021-05-15T21:27:05.062+03:00,   0.177E+00,   0.17678
      2,2021-05-15T21:27:05.359+03:00,   0.177E+00,   0.35355
      3,2021-05-15T21:27:05.635+03:00,   0.177E+00,   0.53033
      4,2021-05-15T21:27:06.026+03:00,   0.177E+00,   0.70711
      5,2021-05-15T21:27:06.308+03:00,   0.177E+00,   0.88388
      6,2021-05-15T21:27:06.625+03:00,   0.177E+00,   1.06066
      7,2021-05-15T21:27:06.996+03:00,   0.177E+00,   1.23744
      8,2021-05-15T21:27:07.299+03:00,   0.177E+00,   1.41421
      9,2021-05-15T21:27:07.589+03:00,   0.177E+00,   1.59099
     10,2021-05-15T21:27:07.987+03:00,   0.177E+00,   1.76777
     20,2021-05-15T21:27:11.147+03:00,   0.177E+00,   3.53553
     30,2021-05-15T21:27:14.277+03:00,   0.177E+00,   5.30330
     40,2021-05-15T21:27:17.473+03:00,   0.177E+00,   7.07107
     50,2021-05-15T21:27:20.642+03:00,   0.177E+00,   8.83883
     60,2021-05-15T21:27:23.773+03:00,   0.177E+00,  10.60660
     70,2021-05-15T21:27:27.047+03:00,   0.177E+00,  12.37437
     80,2021-05-15T21:27:30.282+03:00,   0.177E+00,  14.14214
     90,2021-05-15T21:27:33.407+03:00,   0.177E+00,  15.90990
    100,2021-05-15T21:27:36.695+03:00,   0.177E+00,  17.67767
    200,2021-05-15T21:28:05.223+03:00,   0.913E-01,  32.40622
    300,2021-05-15T21:28:35.464+03:00,   0.113E+00,  43.43326
    400,2021-05-15T21:29:06.028+03:00,   0.118E+00,  55.24415
    500,2021-05-15T21:29:44.812+03:00,   0.117E+00,  66.71426
    600,2021-05-15T21:30:22.893+03:00,   0.122E+00,  78.70645
    700,2021-05-15T21:31:01.487+03:00,   0.130E+00,  91.11989
    800,2021-05-15T21:31:39.677+03:00,   0.123E+00, 102.45901
    900,2021-05-15T21:32:17.781+03:00,   0.121E+00, 114.47348
   1000,2021-05-15T21:32:56.031+03:00,   0.114E+00, 126.24061
   1100,2021-05-15T21:33:33.922+03:00,   0.124E+00, 138.25745
   1200,2021-05-15T21:34:12.036+03:00,   0.125E+00, 150.34218
   1300,2021-05-15T21:34:50.219+03:00,   0.116E+00, 162.35971
   1400,2021-05-15T21:35:27.589+03:00,   0.115E+00, 173.75836
   1500,2021-05-15T21:36:05.453+03:00,   0.122E+00, 185.22771
   1600,2021-05-15T21:36:38.517+03:00,   0.109E+00, 196.48238
   1700,2021-05-15T21:37:24.649+03:00,   0.120E+00, 208.35224
   1800,2021-05-15T21:38:43.858+03:00,   0.118E+00, 220.11793
   1900,2021-05-15T21:40:32.866+03:00,   0.114E+00, 231.49813
   2000,2021-05-15T21:42:51.957+03:00,   0.113E+00, 243.04436
   2100,2021-05-15T21:45:03.659+03:00,   0.113E+00, 254.32650
   2200,2021-05-15T21:47:20.509+03:00,   0.122E+00, 266.03315
   2300,2021-05-15T21:49:34.956+03:00,   0.117E+00, 277.04050
   2400,2021-05-15T21:51:46.646+03:00,   0.125E+00, 288.53129
   2500,2021-05-15T21:54:05.169+03:00,   0.103E+00, 300.15996
   2600,2021-05-15T21:56:19.791+03:00,   0.113E+00, 311.40825
   2700,2021-05-15T21:58:37.372+03:00,   0.122E+00, 322.68453
   2800,2021-05-15T22:00:56.673+03:00,   0.120E+00, 334.63703
   2900,2021-05-15T22:03:09.166+03:00,   0.118E+00, 346.45129
   3000,2021-05-15T22:05:21.023+03:00,   0.118E+00, 358.28473
   3100,2021-05-15T22:07:41.667+03:00,   0.115E+00, 370.05129
   3200,2021-05-15T22:09:54.139+03:00,   0.115E+00, 381.68201
   3300,2021-05-15T22:12:05.987+03:00,   0.113E+00, 393.91351
   3400,2021-05-15T22:14:24.133+03:00,   0.124E+00, 405.64577
   3500,2021-05-15T22:16:38.480+03:00,   0.134E+00, 417.92947
   3600,2021-05-15T22:18:56.054+03:00,   0.125E+00, 430.27103
   3700,2021-05-15T22:21:10.401+03:00,   0.120E+00, 442.89959
   3800,2021-05-15T22:23:18.836+03:00,   0.118E+00, 454.91890
   3900,2021-05-15T22:25:29.242+03:00,   0.109E+00, 467.18338
   4000,2021-05-15T22:27:40.443+03:00,   0.128E+00, 478.96118
   4100,2021-05-15T22:29:49.050+03:00,   0.128E+00, 491.72648
   4200,2021-05-15T22:32:02.017+03:00,   0.114E+00, 504.46359
   4300,2021-05-15T22:34:15.060+03:00,   0.123E+00, 516.00637
   4400,2021-05-15T22:36:17.801+03:00,   0.120E+00, 528.13878
   4500,2021-05-15T22:38:16.172+03:00,   0.129E+00, 540.24330
   4600,2021-05-15T22:40:18.903+03:00,   0.129E+00, 553.09718
   4700,2021-05-15T22:42:18.569+03:00,   0.126E+00, 565.58390
   4800,2021-05-15T22:44:18.709+03:00,   0.111E+00, 577.96235
   4900,2021-05-15T22:46:18.721+03:00,   0.119E+00, 589.78064
   5000,2021-05-15T22:48:17.501+03:00,   0.117E+00, 601.69230
   5100,2021-05-15T22:50:15.695+03:00,   0.129E+00, 613.45734
   5200,2021-05-15T22:52:15.361+03:00,   0.123E+00, 625.70970
   5300,2021-05-15T22:54:14.350+03:00,   0.120E+00, 637.74544
   5400,2021-05-15T22:56:12.081+03:00,   0.132E+00, 649.98088
   5500,2021-05-15T22:58:12.310+03:00,   0.138E+00, 662.68408
   5600,2021-05-15T23:00:08.842+03:00,   0.136E+00, 675.67266
   5700,2021-05-15T23:02:06.819+03:00,   0.122E+00, 688.87043
   5800,2021-05-15T23:04:07.561+03:00,   0.121E+00, 700.84292
   5900,2021-05-15T23:06:08.295+03:00,   0.116E+00, 712.27987
   6000,2021-05-15T23:08:07.131+03:00,   0.121E+00, 724.35394
   6100,2021-05-15T23:10:08.918+03:00,   0.121E+00, 736.44312
   6200,2021-05-15T23:12:07.905+03:00,   0.119E+00, 748.32483
   6300,2021-05-15T23:14:07.277+03:00,   0.119E+00, 760.21971
   6400,2021-05-15T23:16:08.493+03:00,   0.119E+00, 772.11459
   6500,2021-05-15T23:18:06.871+03:00,   0.117E+00, 784.30716
   6600,2021-05-15T23:20:04.686+03:00,   0.117E+00, 796.13665
   6700,2021-05-15T23:22:06.070+03:00,   0.124E+00, 808.03572
   6800,2021-05-15T23:24:06.889+03:00,   0.104E+00, 819.91580
   6900,2021-05-15T23:26:05.231+03:00,   0.126E+00, 832.02287
   7000,2021-05-15T23:28:06.279+03:00,   0.126E+00, 843.58739
   7100,2021-05-15T23:30:05.324+03:00,   0.121E+00, 855.71774
   7200,2021-05-15T23:32:06.198+03:00,   0.105E+00, 867.94058
   7300,2021-05-15T23:34:06.387+03:00,   0.116E+00, 879.49665
   7400,2021-05-15T23:36:05.053+03:00,   0.114E+00, 890.94213
   7500,2021-05-15T23:38:03.607+03:00,   0.108E+00, 902.52100
   7600,2021-05-15T23:40:04.756+03:00,   0.116E+00, 914.52171
   7700,2021-05-15T23:42:02.961+03:00,   0.112E+00, 925.75813
   7800,2021-05-15T23:44:01.298+03:00,   0.107E+00, 937.26311
   7900,2021-05-15T23:46:01.560+03:00,   0.118E+00, 949.03916
   8000,2021-05-15T23:47:59.161+03:00,   0.118E+00, 960.85819
   8100,2021-05-15T23:49:58.513+03:00,   0.115E+00, 972.54708
   8200,2021-05-15T23:51:59.884+03:00,   0.105E+00, 983.53005
   8300,2021-05-15T23:53:58.105+03:00,   0.115E+00, 994.75664
   8400,2021-05-15T23:55:56.204+03:00,   0.115E+00,1006.29799
   8500,2021-05-15T23:57:57.947+03:00,   0.127E+00,1018.13941
   8600,2021-05-15T23:59:57.440+03:00,   0.123E+00,1030.13664
   8700,2021-05-16T00:02:07.533+03:00,   0.110E+00,1041.94884
   8800,2021-05-16T00:04:12.799+03:00,   0.121E+00,1053.13094
   8900,2021-05-16T00:06:11.052+03:00,   0.117E+00,1064.93357
   9000,2021-05-16T00:08:08.312+03:00,   0.113E+00,1076.50323
   9100,2021-05-16T00:10:07.455+03:00,   0.113E+00,1087.82789
   9200,2021-05-16T00:12:10.270+03:00,   0.124E+00,1099.31215
   9300,2021-05-16T00:14:09.258+03:00,   0.116E+00,1110.94488
   9400,2021-05-16T00:16:10.800+03:00,   0.115E+00,1122.70823
   9500,2021-05-16T00:18:08.591+03:00,   0.115E+00,1134.20289
   9600,2021-05-16T00:20:07.232+03:00,   0.125E+00,1145.91950
   9700,2021-05-16T00:22:08.454+03:00,   0.115E+00,1157.46382
   9800,2021-05-16T00:24:07.393+03:00,   0.115E+00,1168.98721
   9900,2021-05-16T00:26:06.563+03:00,   0.127E+00,1181.13286
  10000,2021-05-16T00:28:06.117+03:00,   0.139E+00,1194.46773
  10100,2021-05-16T00:30:04.222+03:00,   0.133E+00,1207.30920
  10200,2021-05-16T00:32:03.274+03:00,   0.110E+00,1219.81352
  10300,2021-05-16T00:34:03.159+03:00,   0.118E+00,1231.57811
  10400,2021-05-16T00:36:01.055+03:00,   0.118E+00,1243.42234
  10500,2021-05-16T00:38:00.331+03:00,   0.124E+00,1255.22911
  10600,2021-05-16T00:40:00.481+03:00,   0.122E+00,1267.44580
  10700,2021-05-16T00:41:57.560+03:00,   0.120E+00,1279.52140
  10800,2021-05-16T00:43:56.201+03:00,   0.105E+00,1291.15116
  10900,2021-05-16T00:45:57.742+03:00,   0.114E+00,1303.22148
  11000,2021-05-16T00:47:55.986+03:00,   0.125E+00,1315.69570
  11100,2021-05-16T00:49:54.256+03:00,   0.125E+00,1328.21545
  11200,2021-05-16T00:51:55.696+03:00,   0.117E+00,1340.75896
  11300,2021-05-16T00:53:54.354+03:00,   0.129E+00,1353.16347
  11400,2021-05-16T00:55:52.185+03:00,   0.117E+00,1365.03614
  11500,2021-05-16T00:57:53.033+03:00,   0.116E+00,1376.40747
  11600,2021-05-16T00:59:51.982+03:00,   0.121E+00,1388.16095
  11700,2021-05-16T01:01:51.498+03:00,   0.113E+00,1399.24751
  11800,2021-05-16T01:03:51.222+03:00,   0.123E+00,1410.88420
  11900,2021-05-16T01:05:49.234+03:00,   0.118E+00,1422.73144
  12000,2021-05-16T01:07:47.941+03:00,   0.118E+00,1434.51539
  12100,2021-05-16T01:09:47.692+03:00,   0.110E+00,1445.37611
  12200,2021-05-16T01:11:45.461+03:00,   0.109E+00,1456.81581
  12300,2021-05-16T01:13:44.411+03:00,   0.107E+00,1468.57976
  12400,2021-05-16T01:15:45.346+03:00,   0.111E+00,1479.95766
  12500,2021-05-16T01:17:43.433+03:00,   0.111E+00,1491.00819
  12600,2021-05-16T01:19:43.009+03:00,   0.122E+00,1502.55600
  12700,2021-05-16T01:21:46.121+03:00,   0.119E+00,1514.00884
  12800,2021-05-16T01:23:47.450+03:00,   0.119E+00,1525.89088
  12900,2021-05-16T01:25:47.790+03:00,   0.110E+00,1537.90758
  13000,2021-05-16T01:27:49.353+03:00,   0.118E+00,1549.51698
  13100,2021-05-16T01:29:46.795+03:00,   0.114E+00,1560.86905
  13200,2021-05-16T01:31:46.715+03:00,   0.122E+00,1572.59780
  13300,2021-05-16T01:33:47.263+03:00,   0.114E+00,1584.05831
  13400,2021-05-16T01:35:46.045+03:00,   0.112E+00,1595.34451
  13500,2021-05-16T01:37:46.020+03:00,   0.116E+00,1607.11390
  13600,2021-05-16T01:39:45.869+03:00,   0.122E+00,1618.39166
  13700,2021-05-16T01:41:43.042+03:00,   0.125E+00,1629.78505
  13800,2021-05-16T01:43:42.045+03:00,   0.120E+00,1641.40953
  13900,2021-05-16T01:45:42.209+03:00,   0.130E+00,1653.08466
  14000,2021-05-16T01:47:41.202+03:00,   0.123E+00,1665.45652
  14100,2021-05-16T01:49:42.474+03:00,   0.119E+00,1677.42232
  14200,2021-05-16T01:51:44.755+03:00,   0.128E+00,1689.05636
  14300,2021-05-16T01:53:43.896+03:00,   0.120E+00,1700.57938
  14400,2021-05-16T01:55:43.460+03:00,   0.116E+00,1712.05115
  14500,2021-05-16T01:57:44.098+03:00,   0.114E+00,1723.49902
  14600,2021-05-16T01:59:42.798+03:00,   0.112E+00,1734.67526
  14700,2021-05-16T02:01:43.577+03:00,   0.106E+00,1746.69679
  14800,2021-05-16T02:03:43.639+03:00,   0.117E+00,1758.16913
  14900,2021-05-16T02:05:41.763+03:00,   0.117E+00,1769.83232
  15000,2021-05-16T02:07:39.054+03:00,   0.105E+00,1781.47151
  15100,2021-05-16T02:09:40.513+03:00,   0.115E+00,1792.91863
  15200,2021-05-16T02:11:39.005+03:00,   0.115E+00,1804.42853
  15300,2021-05-16T02:13:37.088+03:00,   0.115E+00,1815.93844
  15400,2021-05-16T02:15:37.675+03:00,   0.113E+00,1827.04795
  15500,2021-05-16T02:17:36.673+03:00,   0.116E+00,1838.39289
  15600,2021-05-16T02:19:33.755+03:00,   0.122E+00,1850.42735
  15700,2021-05-16T02:21:32.153+03:00,   0.115E+00,1861.97215
  15800,2021-05-16T02:23:14.915+03:00,   0.114E+00,1874.09924
  15900,2021-05-16T02:24:55.834+03:00,   0.114E+00,1885.46252
  16000,2021-05-16T02:26:36.976+03:00,   0.114E+00,1896.82579
  16100,2021-05-16T02:28:08.388+03:00,   0.114E+00,1908.18907
  16200,2021-05-16T02:29:40.130+03:00,   0.114E+00,1919.55234
  16300,2021-05-16T02:31:12.795+03:00,   0.125E+00,1931.09743
  16400,2021-05-16T02:32:45.795+03:00,   0.112E+00,1942.33172
  16500,2021-05-16T02:34:12.929+03:00,   0.117E+00,1953.62890
  16600,2021-05-16T02:35:36.199+03:00,   0.115E+00,1965.06844
  16700,2021-05-16T02:36:48.647+03:00,   0.127E+00,1976.81685
  16800,2021-05-16T02:37:45.201+03:00,   0.124E+00,1989.11635
  16900,2021-05-16T02:38:28.444+03:00,   0.120E+00,2001.11118
  17000,2021-05-16T02:39:11.496+03:00,   0.120E+00,2013.13057
  17100,2021-05-16T02:39:53.836+03:00,   0.129E+00,2025.37453
  17200,2021-05-16T02:40:36.415+03:00,   0.129E+00,2038.23919
  17300,2021-05-16T02:41:19.793+03:00,   0.142E+00,2051.74709
  17400,2021-05-16T02:42:03.379+03:00,   0.156E+00,2066.03973
  17500,2021-05-16T02:42:47.080+03:00,   0.177E+00,2082.38432
  17600,2021-05-16T02:43:30.099+03:00,   0.115E+00,2100.00000
