,,s,s
Time Step,Wall Time,Step Size,Simulation Time
      1,2020-11-06T22:31:09.869+02:00,   0.349E-01,   0.03488
      2,2020-11-06T22:31:10.238+02:00,   0.384E-01,   0.07325
      3,2020-11-06T22:31:10.592+02:00,   0.384E-01,   0.11161
      4,2020-11-06T22:31:11.025+02:00,   0.384E-01,   0.14998
      5,2020-11-06T22:31:11.379+02:00,   0.384E-01,   0.18835
      6,2020-11-06T22:31:11.734+02:00,   0.384E-01,   0.22671
      7,2020-11-06T22:31:12.307+02:00,   0.344E-01,   0.26114
      8,2020-11-06T22:31:12.676+02:00,   0.344E-01,   0.29556
      9,2020-11-06T22:31:13.016+02:00,   0.344E-01,   0.32999
     10,2020-11-06T22:31:13.464+02:00,   0.344E-01,   0.36441
     20,2020-11-06T22:31:16.474+02:00,   0.344E-01,   0.70866
     30,2020-11-06T22:31:19.781+02:00,   0.270E-01,   1.02060
     40,2020-11-06T22:31:22.807+02:00,   0.238E-01,   1.27489
     50,2020-11-06T22:31:25.708+02:00,   0.238E-01,   1.51325
     60,2020-11-06T22:31:28.624+02:00,   0.238E-01,   1.75162
     70,2020-11-06T22:31:31.737+02:00,   0.238E-01,   1.98999
     80,2020-11-06T22:31:34.794+02:00,   0.209E-01,   2.20495
     90,2020-11-06T22:31:37.767+02:00,   0.209E-01,   2.41406
    100,2020-11-06T22:31:40.835+02:00,   0.209E-01,   2.62317
    200,2020-11-06T22:32:11.664+02:00,   0.155E-01,   4.68582
    300,2020-11-06T22:32:42.795+02:00,   0.196E-01,   6.47714
    400,2020-11-06T22:33:14.229+02:00,   0.167E-01,   8.34478
    500,2020-11-06T22:33:45.927+02:00,   0.201E-01,  10.32977
    600,2020-11-06T22:34:18.027+02:00,   0.199E-01,  12.05940
    700,2020-11-06T22:34:49.960+02:00,   0.205E-01,  13.93036
    800,2020-11-06T22:35:21.640+02:00,   0.200E-01,  15.86606
    900,2020-11-06T22:35:53.403+02:00,   0.114E-01,  17.56532
   1000,2020-11-06T22:36:25.192+02:00,   0.167E-01,  19.27001
   1100,2020-11-06T22:36:57.018+02:00,   0.170E-01,  20.95364
   1200,2020-11-06T22:37:29.088+02:00,   0.182E-01,  22.59811
   1300,2020-11-06T22:38:01.592+02:00,   0.194E-01,  24.29341
   1400,2020-11-06T22:38:33.803+02:00,   0.183E-01,  25.93647
   1500,2020-11-06T22:39:06.112+02:00,   0.193E-01,  27.62026
   1600,2020-11-06T22:39:38.145+02:00,   0.182E-01,  29.38485
   1700,2020-11-06T22:40:10.289+02:00,   0.162E-01,  31.16030
   1800,2020-11-06T22:40:42.041+02:00,   0.173E-01,  32.95075
   1900,2020-11-06T22:41:13.788+02:00,   0.192E-01,  34.81770
   2000,2020-11-06T22:41:45.628+02:00,   0.173E-01,  36.62949
   2100,2020-11-06T22:42:17.668+02:00,   0.139E-01,  38.37858
   2200,2020-11-06T22:42:49.216+02:00,   0.170E-01,  40.21661
   2300,2020-11-06T22:43:20.902+02:00,   0.189E-01,  42.01105
