s,kW,kW,kW,kW,kW,kW,kW,kW,kW,kg/s,kg/s
Time,HRR,Q_RADI,Q_CONV,Q_COND,Q_DIFF,Q_PRES,Q_PART,Q_ENTH,Q_TOTAL,MLR_FUEL,MLR_TOTAL
 0.0000000E+000, 0.0000000E+000,-8.9728331E-004, 3.4907609E-005, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-8.6237570E-004, 0.0000000E+000, 0.0000000E+000
 2.1000000E+003, 3.2548635E+002,-6.6570561E+001,-2.3320801E+002,-1.6459154E+001,-3.5581653E-002, 0.0000000E+000, 0.0000000E+000, 8.2870629E-001, 9.2130479E+000, 1.9844405E-002, 1.9844405E-002
