,,s,s
Time Step,Wall Time,Step Size,Simulation Time
      1,2021-10-13T09:10:05.182+03:00,   0.286E-01,   0.02864
      2,2021-10-13T09:10:05.512+03:00,   0.315E-01,   0.06014
      3,2021-10-13T09:10:05.815+03:00,   0.347E-01,   0.09479
      4,2021-10-13T09:10:06.226+03:00,   0.347E-01,   0.12945
      5,2021-10-13T09:10:06.547+03:00,   0.347E-01,   0.16410
      6,2021-10-13T09:10:06.921+03:00,   0.347E-01,   0.19875
      7,2021-10-13T09:10:07.350+03:00,   0.347E-01,   0.23341
      8,2021-10-13T09:10:07.857+03:00,   0.307E-01,   0.26413
      9,2021-10-13T09:10:08.219+03:00,   0.307E-01,   0.29486
     10,2021-10-13T09:10:08.720+03:00,   0.307E-01,   0.32558
     20,2021-10-13T09:10:11.832+03:00,   0.307E-01,   0.63284
     30,2021-10-13T09:10:14.880+03:00,   0.307E-01,   0.94010
     40,2021-10-13T09:10:18.229+03:00,   0.236E-01,   1.19012
     50,2021-10-13T09:10:21.428+03:00,   0.207E-01,   1.39684
     60,2021-10-13T09:10:24.695+03:00,   0.204E-01,   1.59033
     70,2021-10-13T09:10:27.910+03:00,   0.204E-01,   1.79403
     80,2021-10-13T09:10:31.266+03:00,   0.177E-01,   1.99240
     90,2021-10-13T09:10:34.497+03:00,   0.155E-01,   2.16724
    100,2021-10-13T09:10:37.703+03:00,   0.188E-01,   2.33201
    200,2021-10-13T09:11:09.714+03:00,   0.246E-01,   4.46029
    300,2021-10-13T09:11:41.811+03:00,   0.258E-01,   6.85243
    400,2021-10-13T09:12:14.375+03:00,   0.241E-01,   9.15475
    500,2021-10-13T09:12:46.673+03:00,   0.218E-01,  11.48253
    600,2021-10-13T09:13:18.965+03:00,   0.214E-01,  13.57424
    700,2021-10-13T09:13:51.235+03:00,   0.218E-01,  15.65508
    800,2021-10-13T09:14:24.533+03:00,   0.198E-01,  17.77929
    900,2021-10-13T09:14:56.708+03:00,   0.191E-01,  19.89650
   1000,2021-10-13T09:15:28.782+03:00,   0.249E-01,  21.98952
   1100,2021-10-13T09:16:01.372+03:00,   0.224E-01,  24.02481
   1200,2021-10-13T09:16:34.108+03:00,   0.173E-01,  26.20325
   1300,2021-10-13T09:17:06.171+03:00,   0.207E-01,  28.19792
   1400,2021-10-13T09:17:37.671+03:00,   0.226E-01,  30.40326
   1500,2021-10-13T09:18:08.954+03:00,   0.246E-01,  32.65379
   1600,2021-10-13T09:18:41.126+03:00,   0.197E-01,  34.84744
   1700,2021-10-13T09:19:13.054+03:00,   0.259E-01,  36.85061
   1800,2021-10-13T09:19:45.409+03:00,   0.221E-01,  39.01009
   1900,2021-10-13T09:20:17.689+03:00,   0.241E-01,  41.16683
   2000,2021-10-13T09:20:50.393+03:00,   0.159E-01,  43.44213
   2100,2021-10-13T09:21:23.105+03:00,   0.163E-01,  45.47731
   2200,2021-10-13T09:21:55.497+03:00,   0.193E-01,  47.66528
   2300,2021-10-13T09:22:28.048+03:00,   0.205E-01,  49.79684
   2400,2021-10-13T09:23:01.203+03:00,   0.177E-01,  51.74722
   2500,2021-10-13T09:23:33.870+03:00,   0.182E-01,  53.86640
   2600,2021-10-13T09:24:07.187+03:00,   0.214E-01,  55.78055
   2700,2021-10-13T09:24:40.409+03:00,   0.232E-01,  57.73310
   2800,2021-10-13T09:25:13.124+03:00,   0.125E-01,  59.66162
   2900,2021-10-13T09:25:45.426+03:00,   0.255E-01,  61.44271
   3000,2021-10-13T09:26:17.804+03:00,   0.222E-01,  63.69724
   3100,2021-10-13T09:26:50.235+03:00,   0.215E-01,  65.86194
   3200,2021-10-13T09:27:23.387+03:00,   0.210E-01,  67.95738
   3300,2021-10-13T09:27:56.927+03:00,   0.187E-01,  70.10726
   3400,2021-10-13T09:28:30.061+03:00,   0.196E-01,  72.02690
   3500,2021-10-13T09:29:02.754+03:00,   0.198E-01,  74.12434
   3600,2021-10-13T09:29:34.813+03:00,   0.222E-01,  76.30349
   3700,2021-10-13T09:30:06.707+03:00,   0.234E-01,  78.55455
   3800,2021-10-13T09:30:38.463+03:00,   0.248E-01,  80.81886
   3900,2021-10-13T09:31:12.854+03:00,   0.241E-01,  83.08764
   4000,2021-10-13T09:31:45.875+03:00,   0.224E-01,  85.24515
   4100,2021-10-13T09:32:19.195+03:00,   0.228E-01,  87.36188
   4200,2021-10-13T09:32:52.023+03:00,   0.227E-01,  89.55561
   4300,2021-10-13T09:33:25.236+03:00,   0.255E-01,  91.76170
   4400,2021-10-13T09:33:58.126+03:00,   0.208E-01,  93.92622
   4500,2021-10-13T09:34:31.617+03:00,   0.190E-01,  96.10280
   4600,2021-10-13T09:35:05.073+03:00,   0.252E-01,  98.17574
   4700,2021-10-13T09:35:38.398+03:00,   0.231E-01, 100.48865
   4800,2021-10-13T09:36:11.603+03:00,   0.226E-01, 102.61760
   4900,2021-10-13T09:36:45.074+03:00,   0.233E-01, 104.83575
   5000,2021-10-13T09:37:18.144+03:00,   0.223E-01, 107.02208
   5100,2021-10-13T09:37:50.675+03:00,   0.183E-01, 109.15968
   5200,2021-10-13T09:38:25.281+03:00,   0.171E-01, 111.05057
   5300,2021-10-13T09:39:02.135+03:00,   0.203E-01, 113.25249
   5400,2021-10-13T09:39:38.506+03:00,   0.242E-01, 115.46585
   5500,2021-10-13T09:40:15.270+03:00,   0.263E-01, 117.69936
   5600,2021-10-13T09:40:51.762+03:00,   0.240E-01, 120.03926
   5700,2021-10-13T09:41:28.426+03:00,   0.227E-01, 122.17190
