,,s,s
Time Step,Wall Time,Step Size,Simulation Time
      1,2020-11-08T22:01:08.146+02:00,   0.339E-01,   0.03395
      2,2020-11-08T22:01:08.521+02:00,   0.373E-01,   0.07129
      3,2020-11-08T22:01:08.896+02:00,   0.373E-01,   0.10864
      4,2020-11-08T22:01:09.458+02:00,   0.373E-01,   0.14598
      5,2020-11-08T22:01:09.818+02:00,   0.373E-01,   0.18333
      6,2020-11-08T22:01:10.208+02:00,   0.373E-01,   0.22067
      7,2020-11-08T22:01:10.849+02:00,   0.336E-01,   0.25427
      8,2020-11-08T22:01:11.239+02:00,   0.336E-01,   0.28788
      9,2020-11-08T22:01:11.599+02:00,   0.336E-01,   0.32148
     10,2020-11-08T22:01:12.099+02:00,   0.336E-01,   0.35508
     20,2020-11-08T22:01:15.494+02:00,   0.295E-01,   0.65456
     30,2020-11-08T22:01:19.050+02:00,   0.258E-01,   0.91604
     40,2020-11-08T22:01:22.612+02:00,   0.258E-01,   1.17375
     50,2020-11-08T22:01:25.971+02:00,   0.258E-01,   1.43146
     60,2020-11-08T22:01:29.268+02:00,   0.258E-01,   1.68917
     70,2020-11-08T22:01:32.705+02:00,   0.207E-01,   1.94184
     80,2020-11-08T22:01:36.111+02:00,   0.207E-01,   2.14911
     90,2020-11-08T22:01:39.719+02:00,   0.165E-01,   2.33280
    100,2020-11-08T22:01:43.261+02:00,   0.160E-01,   2.48161
    200,2020-11-08T22:02:17.111+02:00,   0.144E-01,   3.96369
    300,2020-11-08T22:02:50.451+02:00,   0.121E-01,   5.37490
    400,2020-11-08T22:03:21.917+02:00,   0.187E-01,   6.75878
    500,2020-11-08T22:03:53.585+02:00,   0.149E-01,   8.29951
    600,2020-11-08T22:04:24.566+02:00,   0.152E-01,   9.84306
    700,2020-11-08T22:04:56.016+02:00,   0.109E-01,  11.14343
    800,2020-11-08T22:05:27.341+02:00,   0.126E-01,  12.50457
    900,2020-11-08T22:05:58.744+02:00,   0.126E-01,  13.68342
   1000,2020-11-08T22:06:30.428+02:00,   0.935E-02,  15.03714
   1100,2020-11-08T22:07:02.227+02:00,   0.152E-01,  16.31231
   1200,2020-11-08T22:07:35.517+02:00,   0.136E-01,  17.63015
   1300,2020-11-08T22:08:07.883+02:00,   0.104E-01,  18.85063
   1400,2020-11-08T22:08:40.634+02:00,   0.109E-01,  20.11404
   1500,2020-11-08T22:09:13.322+02:00,   0.145E-01,  21.22344
