,,s,s
Time Step,Wall Time,Step Size,Simulation Time
      1,2020-11-11T01:09:00.429+02:00,   0.360E-01,   0.03595
      2,2020-11-11T01:09:00.812+02:00,   0.360E-01,   0.07191
      3,2020-11-11T01:09:01.185+02:00,   0.360E-01,   0.10786
      4,2020-11-11T01:09:01.708+02:00,   0.360E-01,   0.14382
      5,2020-11-11T01:09:02.071+02:00,   0.360E-01,   0.17977
      6,2020-11-11T01:09:02.472+02:00,   0.360E-01,   0.21572
      7,2020-11-11T01:09:02.968+02:00,   0.360E-01,   0.25168
      8,2020-11-11T01:09:03.350+02:00,   0.360E-01,   0.28763
      9,2020-11-11T01:09:03.733+02:00,   0.360E-01,   0.32358
     10,2020-11-11T01:09:04.255+02:00,   0.360E-01,   0.35954
     20,2020-11-11T01:09:07.651+02:00,   0.360E-01,   0.71908
     30,2020-11-11T01:09:11.148+02:00,   0.360E-01,   1.07861
     40,2020-11-11T01:09:14.845+02:00,   0.258E-01,   1.39173
     50,2020-11-11T01:09:18.039+02:00,   0.258E-01,   1.64944
     60,2020-11-11T01:09:21.128+02:00,   0.283E-01,   1.92518
     70,2020-11-11T01:09:24.329+02:00,   0.283E-01,   2.20865
     80,2020-11-11T01:09:27.443+02:00,   0.283E-01,   2.49213
     90,2020-11-11T01:09:30.876+02:00,   0.188E-01,   2.72647
    100,2020-11-11T01:09:34.077+02:00,   0.188E-01,   2.91426
    200,2020-11-11T01:10:06.463+02:00,   0.121E-01,   4.38049
    300,2020-11-11T01:10:38.545+02:00,   0.128E-01,   5.41769
    400,2020-11-11T01:11:13.601+02:00,   0.166E-01,   6.91316
    500,2020-11-11T01:11:48.939+02:00,   0.107E-01,   8.20577
    600,2020-11-11T01:12:24.530+02:00,   0.102E-01,   9.28720
    700,2020-11-11T01:12:59.307+02:00,   0.108E-01,  10.31254
    800,2020-11-11T01:13:33.560+02:00,   0.108E-01,  11.52275
    900,2020-11-11T01:14:05.635+02:00,   0.106E-01,  12.69237
   1000,2020-11-11T01:14:37.796+02:00,   0.113E-01,  13.75787
   1100,2020-11-11T01:15:09.698+02:00,   0.126E-01,  15.03641
   1200,2020-11-11T01:15:42.002+02:00,   0.136E-01,  15.98937
   1300,2020-11-11T01:16:14.245+02:00,   0.140E-01,  17.27515
   1400,2020-11-11T01:16:45.908+02:00,   0.144E-01,  18.66695
   1500,2020-11-11T01:17:17.417+02:00,   0.111E-01,  19.90527
   1600,2020-11-11T01:17:49.507+02:00,   0.118E-01,  20.90411
   1700,2020-11-11T01:18:21.362+02:00,   0.102E-01,  22.14244
   1800,2020-11-11T01:18:54.060+02:00,   0.146E-01,  23.21723
   1900,2020-11-11T01:19:26.854+02:00,   0.100E-01,  24.38486
   2000,2020-11-11T01:19:59.117+02:00,   0.139E-01,  25.59980
   2100,2020-11-11T01:20:31.721+02:00,   0.105E-01,  26.88930
   2200,2020-11-11T01:21:04.365+02:00,   0.107E-01,  28.03760
   2300,2020-11-11T01:21:36.703+02:00,   0.143E-01,  29.25533
   2400,2020-11-11T01:22:09.296+02:00,   0.131E-01,  30.43999
   2500,2020-11-11T01:22:41.940+02:00,   0.102E-01,  31.47779
   2600,2020-11-11T01:23:14.088+02:00,   0.878E-02,  32.45670
   2700,2020-11-11T01:23:45.879+02:00,   0.151E-01,  33.60236
   2800,2020-11-11T01:24:17.918+02:00,   0.114E-01,  34.94243
   2900,2020-11-11T01:24:50.316+02:00,   0.878E-02,  35.91952
   3000,2020-11-11T01:25:22.017+02:00,   0.141E-01,  37.23797
   3100,2020-11-11T01:25:54.008+02:00,   0.110E-01,  38.52513
   3200,2020-11-11T01:26:25.719+02:00,   0.150E-01,  39.75998
   3300,2020-11-11T01:26:57.754+02:00,   0.110E-01,  40.90531
   3400,2020-11-11T01:27:29.725+02:00,   0.872E-02,  41.99517
   3500,2020-11-11T01:28:01.609+02:00,   0.972E-02,  43.09432
   3600,2020-11-11T01:28:33.342+02:00,   0.135E-01,  44.27132
   3700,2020-11-11T01:29:05.366+02:00,   0.126E-01,  45.44473
   3800,2020-11-11T01:29:36.999+02:00,   0.105E-01,  46.65474
   3900,2020-11-11T01:30:08.539+02:00,   0.136E-01,  47.86035
   4000,2020-11-11T01:30:40.586+02:00,   0.112E-01,  49.10431
   4100,2020-11-11T01:31:12.363+02:00,   0.112E-01,  50.29797
   4200,2020-11-11T01:31:44.018+02:00,   0.103E-01,  51.41468
   4300,2020-11-11T01:32:15.888+02:00,   0.118E-01,  52.57502
   4400,2020-11-11T01:32:47.519+02:00,   0.123E-01,  53.75299
   4500,2020-11-11T01:33:19.314+02:00,   0.131E-01,  55.00486
   4600,2020-11-11T01:33:51.799+02:00,   0.100E-01,  56.23258
   4700,2020-11-11T01:34:23.938+02:00,   0.129E-01,  57.30144
   4800,2020-11-11T01:34:55.950+02:00,   0.115E-01,  58.61181
   4900,2020-11-11T01:35:27.714+02:00,   0.108E-01,  59.89153
   5000,2020-11-11T01:35:59.278+02:00,   0.113E-01,  60.95464
   5100,2020-11-11T01:36:30.947+02:00,   0.129E-01,  62.09880
   5200,2020-11-11T01:37:02.652+02:00,   0.115E-01,  63.34818
   5300,2020-11-11T01:37:34.245+02:00,   0.101E-01,  64.50234
   5400,2020-11-11T01:38:05.790+02:00,   0.108E-01,  65.57327
   5500,2020-11-11T01:38:37.439+02:00,   0.904E-02,  66.61605
   5600,2020-11-11T01:39:09.274+02:00,   0.110E-01,  67.83145
   5700,2020-11-11T01:39:41.084+02:00,   0.119E-01,  69.03579
   5800,2020-11-11T01:40:12.871+02:00,   0.149E-01,  70.03827
   5900,2020-11-11T01:40:44.510+02:00,   0.135E-01,  71.46590
   6000,2020-11-11T01:41:16.170+02:00,   0.932E-02,  72.56580
   6100,2020-11-11T01:41:48.004+02:00,   0.111E-01,  73.74545
   6200,2020-11-11T01:42:19.517+02:00,   0.143E-01,  74.96442
   6300,2020-11-11T01:42:51.078+02:00,   0.149E-01,  76.35275
   6400,2020-11-11T01:43:22.928+02:00,   0.116E-01,  77.60290
   6500,2020-11-11T01:43:54.607+02:00,   0.143E-01,  78.79714
   6600,2020-11-11T01:44:26.334+02:00,   0.141E-01,  80.07995
   6700,2020-11-11T01:44:58.022+02:00,   0.123E-01,  81.35656
   6800,2020-11-11T01:45:29.654+02:00,   0.132E-01,  82.46246
   6900,2020-11-11T01:46:01.189+02:00,   0.102E-01,  83.59069
   7000,2020-11-11T01:46:32.633+02:00,   0.106E-01,  84.68539
   7100,2020-11-11T01:47:04.306+02:00,   0.114E-01,  85.82388
   7200,2020-11-11T01:47:36.127+02:00,   0.101E-01,  87.08222
   7300,2020-11-11T01:48:07.884+02:00,   0.119E-01,  88.17519
   7400,2020-11-11T01:48:39.581+02:00,   0.111E-01,  89.35958
