Rank,MAIN,DIVG,MASS,VELO,PRES,WALL,DUMP,PART,RADI,FIRE,COMM,EVAC,HVAC,GEOM,Total T_USED (s)
    0, 1.393E+03, 1.322E+04, 5.625E+03, 1.071E+04, 6.584E+03, 3.850E+03, 1.400E+03, 0.000E+00, 6.104E+03, 4.347E+02, 1.642E+01, 0.000E+00, 0.000E+00, 0.000E+00, 4.933E+04
