,,s,s
Time Step,Wall Time,Step Size,Simulation Time
      1,2021-05-17T22:33:12.860+03:00,   0.177E+00,   0.17678
      2,2021-05-17T22:33:12.970+03:00,   0.177E+00,   0.35355
      3,2021-05-17T22:33:13.079+03:00,   0.177E+00,   0.53033
      4,2021-05-17T22:33:13.236+03:00,   0.177E+00,   0.70711
      5,2021-05-17T22:33:13.346+03:00,   0.177E+00,   0.88388
      6,2021-05-17T22:33:13.472+03:00,   0.177E+00,   1.06066
      7,2021-05-17T22:33:13.631+03:00,   0.177E+00,   1.23744
      8,2021-05-17T22:33:13.741+03:00,   0.177E+00,   1.41421
      9,2021-05-17T22:33:13.851+03:00,   0.177E+00,   1.59099
     10,2021-05-17T22:33:14.005+03:00,   0.177E+00,   1.76777
     20,2021-05-17T22:33:15.218+03:00,   0.177E+00,   3.53553
     30,2021-05-17T22:33:16.472+03:00,   0.177E+00,   5.30330
     40,2021-05-17T22:33:17.774+03:00,   0.177E+00,   7.07107
     50,2021-05-17T22:33:18.968+03:00,   0.177E+00,   8.83883
     60,2021-05-17T22:33:20.196+03:00,   0.177E+00,  10.60660
     70,2021-05-17T22:33:21.442+03:00,   0.177E+00,  12.37437
     80,2021-05-17T22:33:22.641+03:00,   0.177E+00,  14.14214
     90,2021-05-17T22:33:23.943+03:00,   0.177E+00,  15.90990
    100,2021-05-17T22:33:25.182+03:00,   0.177E+00,  17.67767
    200,2021-05-17T22:33:37.547+03:00,   0.116E+00,  33.05551
    300,2021-05-17T22:33:49.932+03:00,   0.128E+00,  45.44017
    400,2021-05-17T22:34:03.270+03:00,   0.128E+00,  58.19591
    500,2021-05-17T22:34:16.863+03:00,   0.116E+00,  70.73368
    600,2021-05-17T22:34:30.401+03:00,   0.135E+00,  83.02958
    700,2021-05-17T22:34:44.104+03:00,   0.133E+00,  95.33889
    800,2021-05-17T22:34:57.634+03:00,   0.125E+00, 107.47523
    900,2021-05-17T22:35:11.423+03:00,   0.127E+00, 119.95344
   1000,2021-05-17T22:35:24.928+03:00,   0.130E+00, 132.68207
   1100,2021-05-17T22:35:38.443+03:00,   0.115E+00, 144.67063
   1200,2021-05-17T22:35:52.028+03:00,   0.123E+00, 156.99850
   1300,2021-05-17T22:36:05.615+03:00,   0.123E+00, 169.27687
   1400,2021-05-17T22:36:19.133+03:00,   0.123E+00, 181.55525
   1500,2021-05-17T22:36:32.735+03:00,   0.120E+00, 193.53898
   1600,2021-05-17T22:36:46.383+03:00,   0.118E+00, 206.15202
   1700,2021-05-17T22:37:00.052+03:00,   0.116E+00, 218.76656
   1800,2021-05-17T22:37:14.841+03:00,   0.128E+00, 231.38476
   1900,2021-05-17T22:37:29.206+03:00,   0.137E+00, 244.04383
   2000,2021-05-17T22:37:42.942+03:00,   0.128E+00, 256.75833
   2100,2021-05-17T22:37:56.437+03:00,   0.128E+00, 269.51997
   2200,2021-05-17T22:38:10.445+03:00,   0.126E+00, 282.09665
   2300,2021-05-17T22:38:23.876+03:00,   0.126E+00, 294.66698
   2400,2021-05-17T22:38:37.506+03:00,   0.126E+00, 307.23731
   2500,2021-05-17T22:38:51.023+03:00,   0.126E+00, 319.80765
   2600,2021-05-17T22:39:04.602+03:00,   0.126E+00, 332.37798
   2700,2021-05-17T22:39:18.240+03:00,   0.126E+00, 344.94831
   2800,2021-05-17T22:39:31.787+03:00,   0.126E+00, 357.51864
   2900,2021-05-17T22:39:45.386+03:00,   0.111E+00, 370.02931
   3000,2021-05-17T22:39:58.794+03:00,   0.122E+00, 382.17170
   3100,2021-05-17T22:40:12.379+03:00,   0.122E+00, 394.35840
   3200,2021-05-17T22:40:25.994+03:00,   0.122E+00, 406.54510
   3300,2021-05-17T22:40:39.639+03:00,   0.122E+00, 418.73180
   3400,2021-05-17T22:40:53.370+03:00,   0.122E+00, 430.91850
   3500,2021-05-17T22:41:07.032+03:00,   0.130E+00, 443.06056
   3600,2021-05-17T22:41:20.585+03:00,   0.127E+00, 455.78889
   3700,2021-05-17T22:41:34.399+03:00,   0.127E+00, 468.52849
   3800,2021-05-17T22:41:49.546+03:00,   0.120E+00, 480.46605
   3900,2021-05-17T22:42:05.525+03:00,   0.120E+00, 492.46106
   4000,2021-05-17T22:42:21.177+03:00,   0.118E+00, 504.34941
   4100,2021-05-17T22:42:36.504+03:00,   0.130E+00, 516.86415
   4200,2021-05-17T22:42:51.935+03:00,   0.127E+00, 529.48474
   4300,2021-05-17T22:43:07.324+03:00,   0.127E+00, 542.17204
   4400,2021-05-17T22:43:22.951+03:00,   0.127E+00, 554.85935
   4500,2021-05-17T22:43:38.431+03:00,   0.133E+00, 567.63150
   4600,2021-05-17T22:43:53.324+03:00,   0.133E+00, 580.93190
   4700,2021-05-17T22:44:08.369+03:00,   0.129E+00, 594.11941
   4800,2021-05-17T22:44:23.422+03:00,   0.129E+00, 606.97887
   4900,2021-05-17T22:44:38.430+03:00,   0.129E+00, 619.83834
   5000,2021-05-17T22:44:53.634+03:00,   0.127E+00, 632.59353
   5100,2021-05-17T22:45:09.031+03:00,   0.123E+00, 644.87909
   5200,2021-05-17T22:45:24.504+03:00,   0.141E+00, 657.50767
