,,s,s
Time Step,Wall Time,Step Size,Simulation Time
      1,2020-11-01T21:29:54.284+02:00,   0.235E-01,   0.02353
      2,2020-11-01T21:29:54.596+02:00,   0.259E-01,   0.04940
      3,2020-11-01T21:29:54.893+02:00,   0.285E-01,   0.07787
      4,2020-11-01T21:29:55.268+02:00,   0.285E-01,   0.10633
      5,2020-11-01T21:29:55.565+02:00,   0.285E-01,   0.13480
      6,2020-11-01T21:29:55.877+02:00,   0.313E-01,   0.16611
      7,2020-11-01T21:29:56.237+02:00,   0.313E-01,   0.19742
      8,2020-11-01T21:29:56.533+02:00,   0.313E-01,   0.22874
      9,2020-11-01T21:29:56.846+02:00,   0.313E-01,   0.26005
     10,2020-11-01T21:29:57.252+02:00,   0.313E-01,   0.29136
     20,2020-11-01T21:29:59.924+02:00,   0.313E-01,   0.60448
     30,2020-11-01T21:30:02.470+02:00,   0.313E-01,   0.91760
     40,2020-11-01T21:30:04.986+02:00,   0.276E-01,   1.20071
     50,2020-11-01T21:30:07.360+02:00,   0.276E-01,   1.47631
     60,2020-11-01T21:30:09.954+02:00,   0.246E-01,   1.72570
     70,2020-11-01T21:30:12.454+02:00,   0.246E-01,   1.97217
     80,2020-11-01T21:30:14.891+02:00,   0.246E-01,   2.21864
     90,2020-11-01T21:30:17.375+02:00,   0.221E-01,   2.46255
    100,2020-11-01T21:30:19.953+02:00,   0.199E-01,   2.66555
    200,2020-11-01T21:30:44.872+02:00,   0.239E-01,   4.68806
    300,2020-11-01T21:31:10.041+02:00,   0.229E-01,   6.95472
    400,2020-11-01T21:31:35.460+02:00,   0.123E-01,   9.10367
    500,2020-11-01T21:32:00.286+02:00,   0.108E-01,  10.12661
    600,2020-11-01T21:32:25.517+02:00,   0.177E-01,  11.42140
    700,2020-11-01T21:32:51.108+02:00,   0.145E-01,  13.12902
    800,2020-11-01T21:33:16.028+02:00,   0.219E-01,  14.73547
    900,2020-11-01T21:33:40.791+02:00,   0.204E-01,  16.89933
   1000,2020-11-01T21:34:05.960+02:00,   0.214E-01,  18.62765
   1100,2020-11-01T21:34:30.488+02:00,   0.241E-01,  20.79133
   1200,2020-11-01T21:34:55.486+02:00,   0.120E-01,  23.02754
   1300,2020-11-01T21:35:21.452+02:00,   0.147E-01,  24.42149
   1400,2020-11-01T21:35:47.433+02:00,   0.146E-01,  26.23219
   1500,2020-11-01T21:36:13.493+02:00,   0.226E-01,  28.33272
   1600,2020-11-01T21:36:39.959+02:00,   0.184E-01,  30.26537
   1700,2020-11-01T21:37:06.706+02:00,   0.966E-02,  31.94514
   1800,2020-11-01T21:37:33.135+02:00,   0.205E-01,  33.86264
   1900,2020-11-01T21:37:59.773+02:00,   0.111E-01,  35.68310
   2000,2020-11-01T21:38:25.895+02:00,   0.146E-01,  37.05956
   2100,2020-11-01T21:38:52.220+02:00,   0.142E-01,  38.79314
   2200,2020-11-01T21:39:18.233+02:00,   0.229E-01,  40.97835
   2300,2020-11-01T21:39:44.043+02:00,   0.120E-01,  42.95329
   2400,2020-11-01T21:40:10.680+02:00,   0.177E-01,  44.89437
   2500,2020-11-01T21:40:36.599+02:00,   0.214E-01,  46.97617
   2600,2020-11-01T21:41:02.597+02:00,   0.236E-01,  48.83517
   2700,2020-11-01T21:41:28.938+02:00,   0.232E-01,  50.10148
   2800,2020-11-01T21:41:54.870+02:00,   0.140E-01,  52.33854
   2900,2020-11-01T21:42:20.648+02:00,   0.158E-01,  53.62922
   3000,2020-11-01T21:42:46.443+02:00,   0.175E-01,  55.62278
   3100,2020-11-01T21:43:12.362+02:00,   0.210E-01,  57.58235
   3200,2020-11-01T21:43:38.531+02:00,   0.170E-01,  59.38625
   3300,2020-11-01T21:44:04.590+02:00,   0.196E-01,  60.89408
   3400,2020-11-01T21:44:31.103+02:00,   0.131E-01,  62.36123
   3500,2020-11-01T21:44:57.194+02:00,   0.120E-01,  63.83131
   3600,2020-11-01T21:45:23.144+02:00,   0.212E-01,  65.85899
   3700,2020-11-01T21:45:49.563+02:00,   0.244E-01,  67.63822
   3800,2020-11-01T21:46:15.092+02:00,   0.237E-01,  69.83485
   3900,2020-11-01T21:46:41.839+02:00,   0.152E-01,  71.53322
