Rank,MAIN,DIVG,MASS,VELO,PRES,WALL,DUMP,PART,RADI,FIRE,COMM,EVAC,HVAC,GEOM,Total T_USED (s)
    0, 2.652E+02, 3.460E+03, 1.276E+03, 2.075E+03, 5.146E+02, 6.076E+02, 2.635E+02, 0.000E+00, 1.128E+04, 5.602E+01, 1.327E+00, 0.000E+00, 0.000E+00, 0.000E+00, 1.980E+04
