s,kW,kW,kW,kW,kW,kW,kW,kW,kW,kg/s,kg/s
Time,HRR,Q_RADI,Q_CONV,Q_COND,Q_DIFF,Q_PRES,Q_PART,Q_ENTH,Q_TOTAL,MLR_FUEL,MLR_TOTAL
 0.0000000E+000, 0.0000000E+000,-8.9328343E-004, 3.4907609E-005, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-8.5837582E-004, 0.0000000E+000, 0.0000000E+000
 2.1000000E+003, 2.1697388E+002,-4.9746724E+001,-1.4407515E+002,-1.6186453E+001,-2.3650933E-002, 0.0000000E+000, 0.0000000E+000, 5.7988042E-001, 6.9419080E+000, 1.3229747E-002, 1.3229747E-002
