,,s,s
Time Step,Wall Time,Step Size,Simulation Time
      1,2021-05-15T21:42:25.371+03:00,   0.177E+00,   0.17678
      2,2021-05-15T21:42:25.761+03:00,   0.177E+00,   0.35355
      3,2021-05-15T21:42:26.171+03:00,   0.177E+00,   0.53033
      4,2021-05-15T21:42:28.897+03:00,   0.177E+00,   0.70711
      5,2021-05-15T21:42:29.281+03:00,   0.177E+00,   0.88388
      6,2021-05-15T21:42:29.726+03:00,   0.177E+00,   1.06066
      7,2021-05-15T21:42:32.555+03:00,   0.177E+00,   1.23744
      8,2021-05-15T21:42:32.961+03:00,   0.177E+00,   1.41421
      9,2021-05-15T21:42:33.372+03:00,   0.177E+00,   1.59099
     10,2021-05-15T21:42:35.984+03:00,   0.177E+00,   1.76777
     20,2021-05-15T21:42:47.782+03:00,   0.177E+00,   3.53553
     30,2021-05-15T21:42:59.139+03:00,   0.177E+00,   5.30330
     40,2021-05-15T21:43:12.483+03:00,   0.177E+00,   7.07107
     50,2021-05-15T21:43:23.737+03:00,   0.177E+00,   8.83883
     60,2021-05-15T21:43:35.195+03:00,   0.177E+00,  10.60660
     70,2021-05-15T21:43:48.639+03:00,   0.177E+00,  12.37437
     80,2021-05-15T21:43:59.569+03:00,   0.177E+00,  14.14214
     90,2021-05-15T21:44:10.385+03:00,   0.177E+00,  15.90990
    100,2021-05-15T21:44:23.577+03:00,   0.177E+00,  17.67767
    200,2021-05-15T21:46:22.159+03:00,   0.120E+00,  32.98614
    300,2021-05-15T21:48:20.121+03:00,   0.132E+00,  45.78681
    400,2021-05-15T21:50:20.992+03:00,   0.132E+00,  58.95869
    500,2021-05-15T21:52:19.061+03:00,   0.145E+00,  72.90772
    600,2021-05-15T21:54:19.569+03:00,   0.145E+00,  87.39679
    700,2021-05-15T21:56:21.903+03:00,   0.140E+00, 101.58867
    800,2021-05-15T21:58:18.035+03:00,   0.145E+00, 116.07541
    900,2021-05-15T22:00:13.987+03:00,   0.145E+00, 130.58907
   1000,2021-05-15T22:02:11.921+03:00,   0.145E+00, 145.10272
   1100,2021-05-15T22:04:09.475+03:00,   0.145E+00, 159.61638
   1200,2021-05-15T22:06:05.743+03:00,   0.145E+00, 174.13003
   1300,2021-05-15T22:08:00.436+03:00,   0.145E+00, 188.64368
   1400,2021-05-15T22:09:57.328+03:00,   0.145E+00, 203.15734
   1500,2021-05-15T22:11:54.761+03:00,   0.145E+00, 217.67099
   1600,2021-05-15T22:13:54.227+03:00,   0.160E+00, 233.62150
   1700,2021-05-15T22:15:49.147+03:00,   0.135E+00, 248.33431
   1800,2021-05-15T22:17:45.907+03:00,   0.145E+00, 262.29333
   1900,2021-05-15T22:19:44.937+03:00,   0.126E+00, 276.73206
   2000,2021-05-15T22:21:39.902+03:00,   0.134E+00, 291.14572
   2100,2021-05-15T22:23:37.995+03:00,   0.144E+00, 305.49419
   2200,2021-05-15T22:25:37.960+03:00,   0.158E+00, 319.99651
   2300,2021-05-15T22:27:35.621+03:00,   0.155E+00, 335.35178
   2400,2021-05-15T22:29:33.639+03:00,   0.156E+00, 350.19471
   2500,2021-05-15T22:31:38.370+03:00,   0.154E+00, 364.92920
   2600,2021-05-15T22:33:37.217+03:00,   0.152E+00, 380.21026
   2700,2021-05-15T22:35:33.857+03:00,   0.132E+00, 395.05138
   2800,2021-05-15T22:37:35.094+03:00,   0.160E+00, 410.48555
   2900,2021-05-15T22:39:31.217+03:00,   0.156E+00, 425.85170
   3000,2021-05-15T22:41:26.229+03:00,   0.156E+00, 441.46684
   3100,2021-05-15T22:43:26.159+03:00,   0.156E+00, 457.08199
   3200,2021-05-15T22:45:23.657+03:00,   0.141E+00, 471.41004
   3300,2021-05-15T22:47:21.809+03:00,   0.143E+00, 485.76763
   3400,2021-05-15T22:49:20.625+03:00,   0.137E+00, 500.17056
   3500,2021-05-15T22:51:16.187+03:00,   0.148E+00, 514.60923
   3600,2021-05-15T22:53:12.273+03:00,   0.145E+00, 529.03231
   3700,2021-05-15T22:55:09.717+03:00,   0.145E+00, 543.51097
   3800,2021-05-15T22:57:06.670+03:00,   0.145E+00, 557.98963
   3900,2021-05-15T22:59:01.444+03:00,   0.159E+00, 572.87370
   4000,2021-05-15T23:00:59.722+03:00,   0.154E+00, 588.35619
   4100,2021-05-15T23:02:55.244+03:00,   0.148E+00, 603.36310
   4200,2021-05-15T23:04:50.231+03:00,   0.141E+00, 617.72560
   4300,2021-05-15T23:06:49.268+03:00,   0.147E+00, 631.86172
   4400,2021-05-15T23:08:45.999+03:00,   0.147E+00, 646.57132
   4500,2021-05-15T23:10:42.380+03:00,   0.147E+00, 661.28092
   4600,2021-05-15T23:12:41.235+03:00,   0.153E+00, 676.03057
   4700,2021-05-15T23:14:37.541+03:00,   0.125E+00, 690.52825
   4800,2021-05-15T23:16:34.880+03:00,   0.149E+00, 704.89153
   4900,2021-05-15T23:18:33.544+03:00,   0.142E+00, 719.11192
   5000,2021-05-15T23:20:29.843+03:00,   0.154E+00, 733.79831
   5100,2021-05-15T23:22:26.102+03:00,   0.151E+00, 748.41123
   5200,2021-05-15T23:24:25.225+03:00,   0.148E+00, 763.29947
   5300,2021-05-15T23:26:22.251+03:00,   0.132E+00, 778.05525
   5400,2021-05-15T23:28:19.337+03:00,   0.143E+00, 791.86378
   5500,2021-05-15T23:30:17.092+03:00,   0.152E+00, 806.94091
   5600,2021-05-15T23:32:12.547+03:00,   0.148E+00, 821.93500
   5700,2021-05-15T23:34:09.194+03:00,   0.148E+00, 836.74038
   5800,2021-05-15T23:36:08.345+03:00,   0.146E+00, 851.07713
   5900,2021-05-15T23:38:04.695+03:00,   0.152E+00, 865.63236
   6000,2021-05-15T23:40:01.455+03:00,   0.144E+00, 880.02599
   6100,2021-05-15T23:41:59.235+03:00,   0.150E+00, 894.21296
   6200,2021-05-15T23:43:55.737+03:00,   0.144E+00, 908.39372
   6300,2021-05-15T23:45:52.319+03:00,   0.140E+00, 922.98359
   6400,2021-05-15T23:47:49.580+03:00,   0.154E+00, 938.34686
   6500,2021-05-15T23:49:46.367+03:00,   0.154E+00, 953.78029
   6600,2021-05-15T23:51:40.594+03:00,   0.154E+00, 969.21371
   6700,2021-05-15T23:53:37.661+03:00,   0.152E+00, 984.22853
   6800,2021-05-15T23:55:35.557+03:00,   0.145E+00, 998.69205
   6900,2021-05-15T23:57:31.648+03:00,   0.145E+00,1013.23022
   7000,2021-05-15T23:59:30.229+03:00,   0.147E+00,1027.52412
   7100,2021-05-16T00:01:36.679+03:00,   0.149E+00,1042.21053
   7200,2021-05-16T00:03:38.258+03:00,   0.149E+00,1057.13238
   7300,2021-05-16T00:05:37.604+03:00,   0.149E+00,1072.05423
   7400,2021-05-16T00:07:33.159+03:00,   0.143E+00,1086.36201
   7500,2021-05-16T00:09:29.394+03:00,   0.154E+00,1100.50759
   7600,2021-05-16T00:11:27.276+03:00,   0.148E+00,1115.28114
   7700,2021-05-16T00:13:26.599+03:00,   0.174E+00,1130.79741
   7800,2021-05-16T00:15:24.676+03:00,   0.153E+00,1146.45000
   7900,2021-05-16T00:17:24.493+03:00,   0.153E+00,1161.75644
   8000,2021-05-16T00:19:21.143+03:00,   0.152E+00,1176.97540
   8100,2021-05-16T00:21:18.118+03:00,   0.141E+00,1191.05382
