,,s,s
Time Step,Wall Time,Step Size,Simulation Time
      1,2020-11-03T16:48:58.278+02:00,   0.267E-01,   0.02675
      2,2020-11-03T16:48:58.653+02:00,   0.294E-01,   0.05617
      3,2020-11-03T16:48:59.027+02:00,   0.324E-01,   0.08854
      4,2020-11-03T16:48:59.496+02:00,   0.324E-01,   0.12090
      5,2020-11-03T16:48:59.856+02:00,   0.324E-01,   0.15327
      6,2020-11-03T16:49:00.230+02:00,   0.324E-01,   0.18564
      7,2020-11-03T16:49:00.715+02:00,   0.324E-01,   0.21800
      8,2020-11-03T16:49:01.086+02:00,   0.324E-01,   0.25037
      9,2020-11-03T16:49:01.445+02:00,   0.324E-01,   0.28274
     10,2020-11-03T16:49:01.930+02:00,   0.324E-01,   0.31510
     20,2020-11-03T16:49:05.242+02:00,   0.255E-01,   0.61721
     30,2020-11-03T16:49:08.565+02:00,   0.231E-01,   0.83854
     40,2020-11-03T16:49:11.845+02:00,   0.254E-01,   1.07596
     50,2020-11-03T16:49:15.010+02:00,   0.254E-01,   1.32951
     60,2020-11-03T16:49:18.198+02:00,   0.254E-01,   1.58307
     70,2020-11-03T16:49:21.629+02:00,   0.227E-01,   1.81228
     80,2020-11-03T16:49:24.785+02:00,   0.227E-01,   2.03878
     90,2020-11-03T16:49:28.014+02:00,   0.227E-01,   2.26529
    100,2020-11-03T16:49:31.451+02:00,   0.203E-01,   2.47334
    200,2020-11-03T16:50:03.218+02:00,   0.203E-01,   4.50771
    300,2020-11-03T16:50:34.359+02:00,   0.203E-01,   6.54209
    400,2020-11-03T16:51:05.621+02:00,   0.203E-01,   8.57647
    500,2020-11-03T16:51:36.793+02:00,   0.203E-01,  10.61084
    600,2020-11-03T16:52:07.930+02:00,   0.203E-01,  12.64522
    700,2020-11-03T16:52:39.180+02:00,   0.203E-01,  14.67960
    800,2020-11-03T16:53:10.348+02:00,   0.203E-01,  16.71397
    900,2020-11-03T16:53:41.501+02:00,   0.203E-01,  18.74835
   1000,2020-11-03T16:54:13.310+02:00,   0.156E-01,  20.47198
   1100,2020-11-03T16:54:44.794+02:00,   0.187E-01,  22.25446
   1200,2020-11-03T16:55:16.390+02:00,   0.187E-01,  24.12043
   1300,2020-11-03T16:55:47.984+02:00,   0.187E-01,  25.98641
   1400,2020-11-03T16:56:19.579+02:00,   0.187E-01,  27.85238
   1500,2020-11-03T16:56:51.470+02:00,   0.187E-01,  29.71836
   1600,2020-11-03T16:57:23.234+02:00,   0.187E-01,  31.58434
   1700,2020-11-03T16:57:54.810+02:00,   0.187E-01,  33.45031
   1800,2020-11-03T16:58:26.494+02:00,   0.187E-01,  35.31629
   1900,2020-11-03T16:58:58.463+02:00,   0.187E-01,  37.18226
   2000,2020-11-03T16:59:30.018+02:00,   0.187E-01,  39.04824
   2100,2020-11-03T17:00:02.864+02:00,   0.187E-01,  40.91421
   2200,2020-11-03T17:00:34.883+02:00,   0.137E-01,  42.48039
   2300,2020-11-03T17:01:06.396+02:00,   0.186E-01,  43.99946
   2400,2020-11-03T17:01:37.658+02:00,   0.186E-01,  45.86259
   2500,2020-11-03T17:02:09.760+02:00,   0.186E-01,  47.51426
   2600,2020-11-03T17:02:41.475+02:00,   0.186E-01,  49.37206
   2700,2020-11-03T17:03:13.109+02:00,   0.186E-01,  51.22985
   2800,2020-11-03T17:03:44.808+02:00,   0.186E-01,  53.08765
   2900,2020-11-03T17:04:16.342+02:00,   0.186E-01,  54.94545
   3000,2020-11-03T17:04:47.745+02:00,   0.186E-01,  56.80325
   3100,2020-11-03T17:05:19.259+02:00,   0.186E-01,  58.66104
   3200,2020-11-03T17:05:50.584+02:00,   0.186E-01,  60.51884
   3300,2020-11-03T17:06:22.071+02:00,   0.186E-01,  62.37664
   3400,2020-11-03T17:06:53.714+02:00,   0.166E-01,  64.22859
   3500,2020-11-03T17:07:25.311+02:00,   0.177E-01,  65.98680
   3600,2020-11-03T17:07:56.836+02:00,   0.192E-01,  67.80468
   3700,2020-11-03T17:08:28.734+02:00,   0.184E-01,  69.56214
   3800,2020-11-03T17:09:00.090+02:00,   0.184E-01,  71.40529
   3900,2020-11-03T17:09:31.527+02:00,   0.184E-01,  73.24844
   4000,2020-11-03T17:10:02.542+02:00,   0.184E-01,  75.09159
   4100,2020-11-03T17:10:33.492+02:00,   0.184E-01,  76.93474
   4200,2020-11-03T17:11:05.391+02:00,   0.184E-01,  78.77788
   4300,2020-11-03T17:11:36.447+02:00,   0.184E-01,  80.62103
   4400,2020-11-03T17:12:07.377+02:00,   0.184E-01,  82.46418
   4500,2020-11-03T17:12:38.259+02:00,   0.184E-01,  84.30733
   4600,2020-11-03T17:13:09.977+02:00,   0.178E-01,  85.92883
   4700,2020-11-03T17:13:40.917+02:00,   0.178E-01,  87.70454
   4800,2020-11-03T17:14:12.352+02:00,   0.178E-01,  89.48026
   4900,2020-11-03T17:14:43.922+02:00,   0.178E-01,  91.25597
   5000,2020-11-03T17:15:15.555+02:00,   0.178E-01,  93.03169
