,,s,s
Time Step,Wall Time,Step Size,Simulation Time
      1,2020-11-08T01:33:00.475+02:00,   0.302E-01,   0.03019
      2,2020-11-08T01:33:00.862+02:00,   0.332E-01,   0.06340
      3,2020-11-08T01:33:01.221+02:00,   0.365E-01,   0.09992
      4,2020-11-08T01:33:01.690+02:00,   0.365E-01,   0.13645
      5,2020-11-08T01:33:02.065+02:00,   0.365E-01,   0.17298
      6,2020-11-08T01:33:02.565+02:00,   0.305E-01,   0.20346
      7,2020-11-08T01:33:03.049+02:00,   0.305E-01,   0.23395
      8,2020-11-08T01:33:03.424+02:00,   0.305E-01,   0.26443
      9,2020-11-08T01:33:03.768+02:00,   0.305E-01,   0.29491
     10,2020-11-08T01:33:04.252+02:00,   0.305E-01,   0.32539
     20,2020-11-08T01:33:07.674+02:00,   0.235E-01,   0.57777
     30,2020-11-08T01:33:11.024+02:00,   0.235E-01,   0.81285
     40,2020-11-08T01:33:14.457+02:00,   0.235E-01,   1.04793
     50,2020-11-08T01:33:17.707+02:00,   0.235E-01,   1.28301
     60,2020-11-08T01:33:21.004+02:00,   0.235E-01,   1.51809
     70,2020-11-08T01:33:24.550+02:00,   0.180E-01,   1.73041
     80,2020-11-08T01:33:27.878+02:00,   0.156E-01,   1.89156
     90,2020-11-08T01:33:31.393+02:00,   0.138E-01,   2.04064
    100,2020-11-08T01:33:34.971+02:00,   0.133E-01,   2.18801
    200,2020-11-08T01:34:07.734+02:00,   0.137E-01,   3.36120
    300,2020-11-08T01:34:39.481+02:00,   0.156E-01,   4.57467
    400,2020-11-08T01:35:11.582+02:00,   0.109E-01,   5.93420
    500,2020-11-08T01:35:42.984+02:00,   0.195E-01,   7.44952
    600,2020-11-08T01:36:14.477+02:00,   0.145E-01,   8.82811
    700,2020-11-08T01:36:46.031+02:00,   0.158E-01,  10.49400
    800,2020-11-08T01:37:17.695+02:00,   0.163E-01,  11.86467
    900,2020-11-08T01:37:49.239+02:00,   0.167E-01,  13.32678
   1000,2020-11-08T01:38:21.200+02:00,   0.127E-01,  14.91970
   1100,2020-11-08T01:38:53.051+02:00,   0.130E-01,  16.45602
   1200,2020-11-08T01:39:24.434+02:00,   0.197E-01,  18.16939
   1300,2020-11-08T01:39:56.040+02:00,   0.177E-01,  19.88825
   1400,2020-11-08T01:40:27.986+02:00,   0.151E-01,  21.42027
   1500,2020-11-08T01:40:59.389+02:00,   0.172E-01,  23.12672
   1600,2020-11-08T01:41:31.584+02:00,   0.180E-01,  24.76850
   1700,2020-11-08T01:42:03.952+02:00,   0.147E-01,  26.27992
   1800,2020-11-08T01:42:36.526+02:00,   0.179E-01,  27.84944
   1900,2020-11-08T01:43:09.003+02:00,   0.128E-01,  29.38062
   2000,2020-11-08T01:43:40.593+02:00,   0.164E-01,  30.92062
   2100,2020-11-08T01:44:12.539+02:00,   0.151E-01,  32.60359
   2200,2020-11-08T01:44:44.643+02:00,   0.196E-01,  34.39714
   2300,2020-11-08T01:45:17.401+02:00,   0.630E-02,  35.70630
   2400,2020-11-08T01:45:48.960+02:00,   0.198E-01,  36.60076
   2500,2020-11-08T01:46:21.125+02:00,   0.755E-02,  38.21213
   2600,2020-11-08T01:46:52.840+02:00,   0.209E-01,  39.18769
   2700,2020-11-08T01:47:25.317+02:00,   0.580E-02,  40.41281
   2800,2020-11-08T01:47:56.673+02:00,   0.220E-01,  41.66447
   2900,2020-11-08T01:48:28.384+02:00,   0.114E-01,  42.95182
   3000,2020-11-08T01:48:59.953+02:00,   0.171E-01,  44.21828
   3100,2020-11-08T01:49:31.727+02:00,   0.125E-01,  45.89235
   3200,2020-11-08T01:50:03.204+02:00,   0.167E-01,  47.37785
   3300,2020-11-08T01:50:34.779+02:00,   0.101E-01,  48.36063
   3400,2020-11-08T01:51:06.474+02:00,   0.902E-02,  49.58513
   3500,2020-11-08T01:51:37.862+02:00,   0.188E-01,  51.14954
   3600,2020-11-08T01:52:09.526+02:00,   0.134E-01,  52.81897
   3700,2020-11-08T01:52:41.788+02:00,   0.697E-02,  54.00892
   3800,2020-11-08T01:53:12.906+02:00,   0.112E-01,  54.82921
   3900,2020-11-08T01:53:44.168+02:00,   0.118E-01,  55.77353
   4000,2020-11-08T01:54:16.598+02:00,   0.616E-02,  57.00021
   4100,2020-11-08T01:54:48.016+02:00,   0.131E-01,  57.66410
   4200,2020-11-08T01:55:19.712+02:00,   0.954E-02,  58.55735
   4300,2020-11-08T01:55:51.903+02:00,   0.731E-02,  59.63637
   4400,2020-11-08T01:56:23.378+02:00,   0.192E-01,  60.76292
   4500,2020-11-08T01:56:55.124+02:00,   0.169E-01,  62.36129
   4600,2020-11-08T01:57:27.146+02:00,   0.811E-02,  63.23698
   4700,2020-11-08T01:57:58.563+02:00,   0.176E-01,  64.88397
