,,s,s
Time Step,Wall Time,Step Size,Simulation Time
      1,2020-11-07T07:35:39.992+02:00,   0.323E-01,   0.03231
      2,2020-11-07T07:35:40.377+02:00,   0.355E-01,   0.06785
      3,2020-11-07T07:35:40.731+02:00,   0.355E-01,   0.10340
      4,2020-11-07T07:35:41.242+02:00,   0.355E-01,   0.13894
      5,2020-11-07T07:35:41.627+02:00,   0.355E-01,   0.17448
      6,2020-11-07T07:35:42.028+02:00,   0.355E-01,   0.21002
      7,2020-11-07T07:35:42.539+02:00,   0.355E-01,   0.24556
      8,2020-11-07T07:35:42.924+02:00,   0.355E-01,   0.28111
      9,2020-11-07T07:35:43.309+02:00,   0.355E-01,   0.31665
     10,2020-11-07T07:35:43.835+02:00,   0.355E-01,   0.35219
     20,2020-11-07T07:35:47.345+02:00,   0.319E-01,   0.67100
     30,2020-11-07T07:35:50.856+02:00,   0.280E-01,   0.98195
     40,2020-11-07T07:35:54.275+02:00,   0.248E-01,   1.23040
     50,2020-11-07T07:35:57.499+02:00,   0.221E-01,   1.47050
     60,2020-11-07T07:36:00.572+02:00,   0.221E-01,   1.69111
     70,2020-11-07T07:36:03.765+02:00,   0.209E-01,   1.91383
     80,2020-11-07T07:36:06.931+02:00,   0.226E-01,   2.11012
     90,2020-11-07T07:36:09.973+02:00,   0.226E-01,   2.33565
    100,2020-11-07T07:36:13.139+02:00,   0.226E-01,   2.56118
    200,2020-11-07T07:36:44.193+02:00,   0.187E-01,   4.73239
    300,2020-11-07T07:37:15.379+02:00,   0.153E-01,   6.67569
    400,2020-11-07T07:37:46.673+02:00,   0.166E-01,   8.48977
    500,2020-11-07T07:38:17.827+02:00,   0.211E-01,  10.18336
    600,2020-11-07T07:38:48.818+02:00,   0.189E-01,  12.13739
    700,2020-11-07T07:39:20.139+02:00,   0.186E-01,  14.05783
    800,2020-11-07T07:39:51.573+02:00,   0.175E-01,  16.06576
    900,2020-11-07T07:40:22.909+02:00,   0.188E-01,  18.03397
   1000,2020-11-07T07:40:56.285+02:00,   0.169E-01,  19.96857
   1100,2020-11-07T07:41:28.494+02:00,   0.144E-01,  21.56554
   1200,2020-11-07T07:42:03.017+02:00,   0.219E-01,  23.49592
   1300,2020-11-07T07:42:37.638+02:00,   0.198E-01,  25.42157
   1400,2020-11-07T07:43:12.662+02:00,   0.204E-01,  27.39682
   1500,2020-11-07T07:43:47.211+02:00,   0.173E-01,  29.20917
   1600,2020-11-07T07:44:22.064+02:00,   0.225E-01,  31.07900
   1700,2020-11-07T07:44:56.785+02:00,   0.197E-01,  32.95681
   1800,2020-11-07T07:45:31.049+02:00,   0.155E-01,  34.71849
   1900,2020-11-07T07:46:04.439+02:00,   0.173E-01,  36.64376
   2000,2020-11-07T07:46:35.884+02:00,   0.200E-01,  38.41483
   2100,2020-11-07T07:47:07.424+02:00,   0.188E-01,  40.24291
   2200,2020-11-07T07:47:38.842+02:00,   0.147E-01,  42.15922
   2300,2020-11-07T07:48:10.886+02:00,   0.149E-01,  43.99050
   2400,2020-11-07T07:48:42.864+02:00,   0.191E-01,  45.74233
   2500,2020-11-07T07:49:14.921+02:00,   0.190E-01,  47.60718
   2600,2020-11-07T07:49:47.043+02:00,   0.149E-01,  49.39048
   2700,2020-11-07T07:50:18.869+02:00,   0.207E-01,  51.13622
   2800,2020-11-07T07:50:51.053+02:00,   0.155E-01,  52.91923
   2900,2020-11-07T07:51:22.873+02:00,   0.198E-01,  54.77884
   3000,2020-11-07T07:51:54.698+02:00,   0.168E-01,  56.57305
   3100,2020-11-07T07:52:26.024+02:00,   0.198E-01,  58.45148
   3200,2020-11-07T07:52:57.505+02:00,   0.192E-01,  60.27016
   3300,2020-11-07T07:53:29.154+02:00,   0.223E-01,  62.25286
   3400,2020-11-07T07:54:01.100+02:00,   0.213E-01,  64.13343
   3500,2020-11-07T07:54:32.851+02:00,   0.191E-01,  65.84592
   3600,2020-11-07T07:55:04.766+02:00,   0.170E-01,  67.70944
   3700,2020-11-07T07:55:36.772+02:00,   0.175E-01,  69.59941
   3800,2020-11-07T07:56:07.982+02:00,   0.215E-01,  71.48886
   3900,2020-11-07T07:56:39.493+02:00,   0.154E-01,  73.23479
   4000,2020-11-07T07:57:11.078+02:00,   0.202E-01,  75.26057
   4100,2020-11-07T07:57:42.776+02:00,   0.197E-01,  77.19422
   4200,2020-11-07T07:58:14.392+02:00,   0.161E-01,  79.07977
   4300,2020-11-07T07:58:46.109+02:00,   0.202E-01,  80.85885
   4400,2020-11-07T07:59:17.902+02:00,   0.159E-01,  82.73358
   4500,2020-11-07T07:59:49.184+02:00,   0.187E-01,  84.45741
   4600,2020-11-07T08:00:20.595+02:00,   0.215E-01,  86.53844
   4700,2020-11-07T08:00:52.371+02:00,   0.143E-01,  88.40387
   4800,2020-11-07T08:01:23.878+02:00,   0.185E-01,  90.40078
   4900,2020-11-07T08:01:55.811+02:00,   0.174E-01,  92.25695
   5000,2020-11-07T08:02:27.651+02:00,   0.165E-01,  94.05990
