,,s,s
Time Step,Wall Time,Step Size,Simulation Time
      1,2020-11-06T13:28:06.529+02:00,   0.385E-01,   0.03850
      2,2020-11-06T13:28:06.884+02:00,   0.423E-01,   0.08085
      3,2020-11-06T13:28:07.238+02:00,   0.423E-01,   0.12319
      4,2020-11-06T13:28:07.824+02:00,   0.376E-01,   0.16081
      5,2020-11-06T13:28:08.179+02:00,   0.376E-01,   0.19843
      6,2020-11-06T13:28:08.533+02:00,   0.376E-01,   0.23604
      7,2020-11-06T13:28:08.981+02:00,   0.376E-01,   0.27366
      8,2020-11-06T13:28:09.354+02:00,   0.376E-01,   0.31128
      9,2020-11-06T13:28:09.708+02:00,   0.376E-01,   0.34889
     10,2020-11-06T13:28:10.156+02:00,   0.376E-01,   0.38651
     20,2020-11-06T13:28:13.260+02:00,   0.335E-01,   0.73394
     30,2020-11-06T13:28:16.348+02:00,   0.290E-01,   1.05546
     40,2020-11-06T13:28:19.624+02:00,   0.216E-01,   1.29990
     50,2020-11-06T13:28:22.650+02:00,   0.216E-01,   1.51583
     60,2020-11-06T13:28:25.644+02:00,   0.238E-01,   1.74040
     70,2020-11-06T13:28:28.998+02:00,   0.187E-01,   1.95194
     80,2020-11-06T13:28:32.086+02:00,   0.205E-01,   2.15158
     90,2020-11-06T13:28:35.148+02:00,   0.205E-01,   2.35682
    100,2020-11-06T13:28:38.333+02:00,   0.205E-01,   2.56206
    200,2020-11-06T13:29:09.579+02:00,   0.184E-01,   4.61027
    300,2020-11-06T13:29:40.747+02:00,   0.184E-01,   6.45276
    400,2020-11-06T13:30:12.426+02:00,   0.209E-01,   8.34437
    500,2020-11-06T13:30:44.515+02:00,   0.143E-01,  10.16169
    600,2020-11-06T13:31:16.085+02:00,   0.188E-01,  11.96341
    700,2020-11-06T13:31:47.894+02:00,   0.167E-01,  13.64806
    800,2020-11-06T13:32:19.449+02:00,   0.197E-01,  15.43876
    900,2020-11-06T13:32:51.288+02:00,   0.151E-01,  17.06069
   1000,2020-11-06T13:33:23.045+02:00,   0.151E-01,  18.80476
   1100,2020-11-06T13:33:55.151+02:00,   0.159E-01,  20.55163
   1200,2020-11-06T13:34:27.045+02:00,   0.195E-01,  22.25945
   1300,2020-11-06T13:34:59.145+02:00,   0.211E-01,  24.01814
   1400,2020-11-06T13:35:31.309+02:00,   0.197E-01,  25.91265
   1500,2020-11-06T13:36:03.651+02:00,   0.168E-01,  27.55341
   1600,2020-11-06T13:36:35.694+02:00,   0.164E-01,  29.27251
   1700,2020-11-06T13:37:07.660+02:00,   0.152E-01,  30.85803
   1800,2020-11-06T13:37:39.813+02:00,   0.190E-01,  32.74375
   1900,2020-11-06T13:38:12.194+02:00,   0.162E-01,  34.55764
   2000,2020-11-06T13:38:44.670+02:00,   0.129E-01,  36.19752
   2100,2020-11-06T13:39:16.819+02:00,   0.203E-01,  37.84569
   2200,2020-11-06T13:39:49.143+02:00,   0.162E-01,  39.64408
   2300,2020-11-06T13:40:21.245+02:00,   0.193E-01,  41.39578
   2400,2020-11-06T13:40:53.398+02:00,   0.177E-01,  43.24026
   2500,2020-11-06T13:41:25.531+02:00,   0.208E-01,  45.07548
   2600,2020-11-06T13:41:57.543+02:00,   0.166E-01,  46.80658
   2700,2020-11-06T13:42:29.458+02:00,   0.179E-01,  48.53824
   2800,2020-11-06T13:43:01.700+02:00,   0.135E-01,  50.29873
   2900,2020-11-06T13:43:33.735+02:00,   0.165E-01,  51.98392
   3000,2020-11-06T13:44:06.540+02:00,   0.122E-01,  53.67272
   3100,2020-11-06T13:44:38.349+02:00,   0.179E-01,  55.42050
   3200,2020-11-06T13:45:10.300+02:00,   0.161E-01,  57.23443
   3300,2020-11-06T13:45:41.735+02:00,   0.179E-01,  59.04789
   3400,2020-11-06T13:46:13.602+02:00,   0.163E-01,  60.77898
   3500,2020-11-06T13:46:45.442+02:00,   0.179E-01,  62.44732
   3600,2020-11-06T13:47:17.216+02:00,   0.164E-01,  64.10159
   3700,2020-11-06T13:47:49.041+02:00,   0.192E-01,  65.80872
   3800,2020-11-06T13:48:20.877+02:00,   0.207E-01,  67.54770
   3900,2020-11-06T13:48:53.075+02:00,   0.180E-01,  69.33141
   4000,2020-11-06T13:49:25.273+02:00,   0.195E-01,  71.04117
   4100,2020-11-06T13:49:57.020+02:00,   0.186E-01,  72.72671
   4200,2020-11-06T13:50:28.856+02:00,   0.170E-01,  74.52229
   4300,2020-11-06T13:51:00.692+02:00,   0.208E-01,  76.30445
   4400,2020-11-06T13:51:32.662+02:00,   0.222E-01,  78.15563
   4500,2020-11-06T13:52:04.532+02:00,   0.182E-01,  79.90198
   4600,2020-11-06T13:52:36.310+02:00,   0.174E-01,  81.78712
   4700,2020-11-06T13:53:07.974+02:00,   0.175E-01,  83.48528
   4800,2020-11-06T13:53:39.595+02:00,   0.140E-01,  85.15680
   4900,2020-11-06T13:54:11.354+02:00,   0.172E-01,  86.92087
   5000,2020-11-06T13:54:43.383+02:00,   0.168E-01,  88.68686
   5100,2020-11-06T13:55:14.999+02:00,   0.185E-01,  90.46305
   5200,2020-11-06T13:55:46.875+02:00,   0.205E-01,  92.22927
   5300,2020-11-06T13:56:18.978+02:00,   0.125E-01,  94.00327
   5400,2020-11-06T13:56:50.755+02:00,   0.202E-01,  95.76174
   5500,2020-11-06T13:57:23.149+02:00,   0.189E-01,  97.42335
   5600,2020-11-06T13:57:55.331+02:00,   0.177E-01,  99.23276
   5700,2020-11-06T13:58:27.371+02:00,   0.124E-01, 101.03718
   5800,2020-11-06T13:58:59.724+02:00,   0.175E-01, 102.80340
   5900,2020-11-06T13:59:31.637+02:00,   0.173E-01, 104.55649
   6000,2020-11-06T14:00:03.880+02:00,   0.165E-01, 106.29725
   6100,2020-11-06T14:00:35.891+02:00,   0.220E-01, 108.17348
   6200,2020-11-06T14:01:07.710+02:00,   0.176E-01, 109.90105
   6300,2020-11-06T14:01:39.627+02:00,   0.149E-01, 111.61113
   6400,2020-11-06T14:02:11.316+02:00,   0.195E-01, 113.25366
   6500,2020-11-06T14:02:43.087+02:00,   0.167E-01, 115.01635
   6600,2020-11-06T14:03:14.916+02:00,   0.176E-01, 116.82463
   6700,2020-11-06T14:03:46.609+02:00,   0.212E-01, 118.52921
   6800,2020-11-06T14:04:18.246+02:00,   0.158E-01, 120.37728
   6900,2020-11-06T14:04:49.914+02:00,   0.157E-01, 121.89384
   7000,2020-11-06T14:05:21.548+02:00,   0.211E-01, 123.61904
   7100,2020-11-06T14:05:53.077+02:00,   0.184E-01, 125.43850
   7200,2020-11-06T14:06:24.507+02:00,   0.184E-01, 127.11558
   7300,2020-11-06T14:06:56.363+02:00,   0.161E-01, 128.80502
   7400,2020-11-06T14:07:27.715+02:00,   0.157E-01, 130.61821
   7500,2020-11-06T14:07:59.818+02:00,   0.163E-01, 132.28631
   7600,2020-11-06T14:08:32.085+02:00,   0.167E-01, 133.87496
   7700,2020-11-06T14:09:03.450+02:00,   0.188E-01, 135.70307
   7800,2020-11-06T14:09:35.171+02:00,   0.179E-01, 137.35559
   7900,2020-11-06T14:10:06.809+02:00,   0.186E-01, 139.19056
   8000,2020-11-06T14:10:38.321+02:00,   0.180E-01, 141.11540
   8100,2020-11-06T14:11:10.081+02:00,   0.198E-01, 142.83801
   8200,2020-11-06T14:11:41.343+02:00,   0.206E-01, 144.67435
   8300,2020-11-06T14:12:12.741+02:00,   0.167E-01, 146.39036
   8400,2020-11-06T14:12:44.567+02:00,   0.136E-01, 148.16173
