Rank,MAIN,DIVG,MASS,VELO,PRES,WALL,DUMP,PART,RADI,FIRE,COMM,EVAC,HVAC,GEOM,Total T_USED (s)
    0, 9.460E+02, 8.555E+03, 3.692E+03, 6.935E+03, 4.237E+03, 2.448E+03, 9.031E+02, 0.000E+00, 3.841E+03, 3.575E+02, 9.436E+00, 0.000E+00, 0.000E+00, 0.000E+00, 3.193E+04
