,,s,s
Time Step,Wall Time,Step Size,Simulation Time
      1,2020-11-06T22:17:14.415+02:00,   0.323E-01,   0.03231
      2,2020-11-06T22:17:14.800+02:00,   0.355E-01,   0.06785
      3,2020-11-06T22:17:15.170+02:00,   0.355E-01,   0.10340
      4,2020-11-06T22:17:15.665+02:00,   0.355E-01,   0.13894
      5,2020-11-06T22:17:16.050+02:00,   0.355E-01,   0.17448
      6,2020-11-06T22:17:16.435+02:00,   0.355E-01,   0.21002
      7,2020-11-06T22:17:16.930+02:00,   0.355E-01,   0.24556
      8,2020-11-06T22:17:17.315+02:00,   0.355E-01,   0.28111
      9,2020-11-06T22:17:17.685+02:00,   0.355E-01,   0.31665
     10,2020-11-06T22:17:18.180+02:00,   0.355E-01,   0.35219
     20,2020-11-06T22:17:21.612+02:00,   0.319E-01,   0.67100
     30,2020-11-06T22:17:25.075+02:00,   0.280E-01,   0.98195
     40,2020-11-06T22:17:28.366+02:00,   0.248E-01,   1.23040
     50,2020-11-06T22:17:31.517+02:00,   0.221E-01,   1.47050
     60,2020-11-06T22:17:34.610+02:00,   0.243E-01,   1.69773
     70,2020-11-06T22:17:37.896+02:00,   0.205E-01,   1.93277
     80,2020-11-06T22:17:40.969+02:00,   0.225E-01,   2.14137
     90,2020-11-06T22:17:44.041+02:00,   0.225E-01,   2.36632
    100,2020-11-06T22:17:47.239+02:00,   0.225E-01,   2.59128
    200,2020-11-06T22:18:18.517+02:00,   0.202E-01,   4.69106
    300,2020-11-06T22:18:50.685+02:00,   0.202E-01,   6.51254
    400,2020-11-06T22:19:22.553+02:00,   0.190E-01,   8.30005
    500,2020-11-06T22:19:54.180+02:00,   0.225E-01,  10.14517
    600,2020-11-06T22:20:26.104+02:00,   0.166E-01,  11.90227
    700,2020-11-06T22:20:58.279+02:00,   0.143E-01,  13.56494
    800,2020-11-06T22:21:30.026+02:00,   0.186E-01,  15.41374
    900,2020-11-06T22:22:01.357+02:00,   0.144E-01,  17.23441
   1000,2020-11-06T22:22:33.031+02:00,   0.187E-01,  19.12748
   1100,2020-11-06T22:23:04.586+02:00,   0.164E-01,  20.91722
   1200,2020-11-06T22:23:36.254+02:00,   0.216E-01,  22.85512
   1300,2020-11-06T22:24:07.939+02:00,   0.192E-01,  24.69498
   1400,2020-11-06T22:24:39.327+02:00,   0.198E-01,  26.59436
   1500,2020-11-06T22:25:11.009+02:00,   0.221E-01,  28.52079
   1600,2020-11-06T22:25:42.582+02:00,   0.206E-01,  30.41451
   1700,2020-11-06T22:26:15.385+02:00,   0.168E-01,  32.24708
   1800,2020-11-06T22:26:49.150+02:00,   0.212E-01,  34.09789
   1900,2020-11-06T22:27:22.133+02:00,   0.231E-01,  35.90847
   2000,2020-11-06T22:27:53.966+02:00,   0.227E-01,  37.95239
   2100,2020-11-06T22:28:26.352+02:00,   0.214E-01,  39.78564
   2200,2020-11-06T22:28:58.212+02:00,   0.182E-01,  41.79344
   2300,2020-11-06T22:29:29.772+02:00,   0.162E-01,  43.61089
   2400,2020-11-06T22:30:01.340+02:00,   0.201E-01,  45.38825
   2500,2020-11-06T22:30:33.200+02:00,   0.178E-01,  47.22998
   2600,2020-11-06T22:31:04.961+02:00,   0.183E-01,  49.09536
   2700,2020-11-06T22:31:37.273+02:00,   0.189E-01,  51.01324
   2800,2020-11-06T22:32:09.487+02:00,   0.210E-01,  52.77279
   2900,2020-11-06T22:32:42.081+02:00,   0.168E-01,  54.61857
