,,s,s
Time Step,Wall Time,Step Size,Simulation Time
      1,2020-11-11T01:07:06.791+02:00,   0.393E-01,   0.03933
      2,2020-11-11T01:07:07.165+02:00,   0.393E-01,   0.07866
      3,2020-11-11T01:07:07.566+02:00,   0.393E-01,   0.11800
      4,2020-11-11T01:07:08.112+02:00,   0.393E-01,   0.15733
      5,2020-11-11T01:07:08.494+02:00,   0.393E-01,   0.19666
      6,2020-11-11T01:07:08.889+02:00,   0.393E-01,   0.23599
      7,2020-11-11T01:07:09.414+02:00,   0.393E-01,   0.27533
      8,2020-11-11T01:07:09.817+02:00,   0.393E-01,   0.31466
      9,2020-11-11T01:07:10.210+02:00,   0.393E-01,   0.35399
     10,2020-11-11T01:07:10.754+02:00,   0.393E-01,   0.39332
     20,2020-11-11T01:07:14.222+02:00,   0.393E-01,   0.78665
     30,2020-11-11T01:07:17.839+02:00,   0.341E-01,   1.16955
     40,2020-11-11T01:07:21.639+02:00,   0.264E-01,   1.48364
     50,2020-11-11T01:07:24.974+02:00,   0.252E-01,   1.75611
     60,2020-11-11T01:07:28.146+02:00,   0.252E-01,   2.00825
     70,2020-11-11T01:07:31.350+02:00,   0.252E-01,   2.26038
     80,2020-11-11T01:07:34.672+02:00,   0.204E-01,   2.48632
     90,2020-11-11T01:07:37.902+02:00,   0.183E-01,   2.67783
    100,2020-11-11T01:07:41.227+02:00,   0.164E-01,   2.84352
    200,2020-11-11T01:08:13.222+02:00,   0.149E-01,   4.13544
    300,2020-11-11T01:08:44.924+02:00,   0.155E-01,   5.43466
    400,2020-11-11T01:09:18.795+02:00,   0.145E-01,   6.91650
    500,2020-11-11T01:09:49.902+02:00,   0.143E-01,   8.24948
    600,2020-11-11T01:10:22.358+02:00,   0.135E-01,   9.57024
    700,2020-11-11T01:10:54.175+02:00,   0.141E-01,  11.06054
    800,2020-11-11T01:11:25.439+02:00,   0.134E-01,  12.51351
    900,2020-11-11T01:11:56.749+02:00,   0.148E-01,  13.90713
   1000,2020-11-11T01:12:28.202+02:00,   0.158E-01,  15.24566
   1100,2020-11-11T01:12:59.911+02:00,   0.135E-01,  16.58630
   1200,2020-11-11T01:13:31.688+02:00,   0.154E-01,  17.99148
   1300,2020-11-11T01:14:03.803+02:00,   0.113E-01,  19.22871
   1400,2020-11-11T01:14:35.411+02:00,   0.129E-01,  20.47961
   1500,2020-11-11T01:15:07.824+02:00,   0.136E-01,  21.76612
   1600,2020-11-11T01:15:40.613+02:00,   0.128E-01,  23.07021
   1700,2020-11-11T01:16:13.087+02:00,   0.143E-01,  24.41083
   1800,2020-11-11T01:16:45.858+02:00,   0.133E-01,  25.72966
   1900,2020-11-11T01:17:18.735+02:00,   0.126E-01,  27.01748
   2000,2020-11-11T01:17:51.653+02:00,   0.147E-01,  28.20168
   2100,2020-11-11T01:18:24.494+02:00,   0.132E-01,  29.47479
   2200,2020-11-11T01:18:57.717+02:00,   0.113E-01,  30.69598
   2300,2020-11-11T01:19:30.489+02:00,   0.126E-01,  31.78886
   2400,2020-11-11T01:20:02.771+02:00,   0.139E-01,  33.05214
   2500,2020-11-11T01:20:35.108+02:00,   0.107E-01,  34.27396
   2600,2020-11-11T01:21:07.785+02:00,   0.156E-01,  35.40313
   2700,2020-11-11T01:21:40.048+02:00,   0.115E-01,  36.63437
   2800,2020-11-11T01:22:12.418+02:00,   0.123E-01,  37.83984
   2900,2020-11-11T01:22:44.266+02:00,   0.125E-01,  39.01022
   3000,2020-11-11T01:23:15.952+02:00,   0.141E-01,  40.29356
   3100,2020-11-11T01:23:47.942+02:00,   0.161E-01,  41.56298
   3200,2020-11-11T01:24:20.172+02:00,   0.130E-01,  42.84055
   3300,2020-11-11T01:24:52.050+02:00,   0.112E-01,  44.05478
   3400,2020-11-11T01:25:23.657+02:00,   0.127E-01,  45.23579
   3500,2020-11-11T01:25:55.286+02:00,   0.120E-01,  46.32219
   3600,2020-11-11T01:26:27.331+02:00,   0.113E-01,  47.56174
   3700,2020-11-11T01:26:59.767+02:00,   0.112E-01,  48.83010
   3800,2020-11-11T01:27:31.454+02:00,   0.116E-01,  50.09973
   3900,2020-11-11T01:28:03.323+02:00,   0.146E-01,  51.31980
   4000,2020-11-11T01:28:35.536+02:00,   0.114E-01,  52.58096
   4100,2020-11-11T01:29:07.818+02:00,   0.142E-01,  53.84987
   4200,2020-11-11T01:29:39.911+02:00,   0.141E-01,  55.05765
   4300,2020-11-11T01:30:12.124+02:00,   0.131E-01,  56.37476
   4400,2020-11-11T01:30:44.039+02:00,   0.125E-01,  57.66082
   4500,2020-11-11T01:31:16.218+02:00,   0.119E-01,  58.87335
   4600,2020-11-11T01:31:48.658+02:00,   0.118E-01,  60.00819
   4700,2020-11-11T01:32:20.447+02:00,   0.130E-01,  61.25494
   4800,2020-11-11T01:32:52.544+02:00,   0.140E-01,  62.58942
   4900,2020-11-11T01:33:24.370+02:00,   0.144E-01,  63.93061
   5000,2020-11-11T01:33:57.165+02:00,   0.821E-02,  65.21070
   5100,2020-11-11T01:34:29.909+02:00,   0.107E-01,  66.45329
   5200,2020-11-11T01:35:02.431+02:00,   0.130E-01,  67.68320
   5300,2020-11-11T01:35:34.721+02:00,   0.923E-02,  68.81504
   5400,2020-11-11T01:36:06.697+02:00,   0.103E-01,  70.01802
   5500,2020-11-11T01:36:38.589+02:00,   0.959E-02,  71.11666
   5600,2020-11-11T01:37:10.518+02:00,   0.985E-02,  72.25353
   5700,2020-11-11T01:37:42.281+02:00,   0.149E-01,  73.39473
   5800,2020-11-11T01:38:14.216+02:00,   0.129E-01,  74.61718
   5900,2020-11-11T01:38:46.230+02:00,   0.142E-01,  75.78719
   6000,2020-11-11T01:39:18.391+02:00,   0.101E-01,  77.05537
   6100,2020-11-11T01:39:50.235+02:00,   0.116E-01,  78.18539
   6200,2020-11-11T01:40:22.081+02:00,   0.115E-01,  79.35559
   6300,2020-11-11T01:40:54.144+02:00,   0.107E-01,  80.60315
   6400,2020-11-11T01:41:25.983+02:00,   0.132E-01,  81.73252
   6500,2020-11-11T01:41:57.872+02:00,   0.110E-01,  82.98739
   6600,2020-11-11T01:42:29.702+02:00,   0.132E-01,  84.23260
   6700,2020-11-11T01:43:01.456+02:00,   0.124E-01,  85.56382
   6800,2020-11-11T01:43:33.355+02:00,   0.110E-01,  86.77545
   6900,2020-11-11T01:44:05.065+02:00,   0.133E-01,  87.94932
   7000,2020-11-11T01:44:37.014+02:00,   0.130E-01,  89.27778
   7100,2020-11-11T01:45:09.068+02:00,   0.121E-01,  90.45317
   7200,2020-11-11T01:45:41.246+02:00,   0.111E-01,  91.78785
   7300,2020-11-11T01:46:13.359+02:00,   0.147E-01,  93.13429
   7400,2020-11-11T01:46:45.418+02:00,   0.974E-02,  94.46076
   7500,2020-11-11T01:47:17.033+02:00,   0.123E-01,  95.68487
   7600,2020-11-11T01:47:48.900+02:00,   0.133E-01,  97.00833
   7700,2020-11-11T01:48:20.830+02:00,   0.106E-01,  98.22559
   7800,2020-11-11T01:48:52.553+02:00,   0.144E-01,  99.38629
   7900,2020-11-11T01:49:24.387+02:00,   0.133E-01, 100.70030
   8000,2020-11-11T01:49:56.597+02:00,   0.121E-01, 101.78732
   8100,2020-11-11T01:50:28.562+02:00,   0.120E-01, 103.00000
   8200,2020-11-11T01:51:00.595+02:00,   0.121E-01, 104.18227
   8300,2020-11-11T01:51:32.266+02:00,   0.134E-01, 105.41337
   8400,2020-11-11T01:52:04.192+02:00,   0.990E-02, 106.62930
   8500,2020-11-11T01:52:36.115+02:00,   0.121E-01, 107.77245
   8600,2020-11-11T01:53:08.019+02:00,   0.126E-01, 109.05682
   8700,2020-11-11T01:53:39.821+02:00,   0.122E-01, 110.37344
   8800,2020-11-11T01:54:11.701+02:00,   0.127E-01, 111.62465
   8900,2020-11-11T01:54:43.636+02:00,   0.111E-01, 112.89908
   9000,2020-11-11T01:55:15.558+02:00,   0.105E-01, 114.10959
   9100,2020-11-11T01:55:47.285+02:00,   0.121E-01, 115.20186
   9200,2020-11-11T01:56:18.723+02:00,   0.133E-01, 116.47231
   9300,2020-11-11T01:56:51.072+02:00,   0.107E-01, 117.67526
   9400,2020-11-11T01:57:23.195+02:00,   0.133E-01, 118.88632
   9500,2020-11-11T01:57:55.358+02:00,   0.138E-01, 120.08553
   9600,2020-11-11T01:58:27.294+02:00,   0.114E-01, 121.31153
   9700,2020-11-11T01:58:59.324+02:00,   0.131E-01, 122.33408
   9800,2020-11-11T01:59:31.281+02:00,   0.145E-01, 123.59232
   9900,2020-11-11T02:00:03.122+02:00,   0.113E-01, 124.86507
  10000,2020-11-11T02:00:35.047+02:00,   0.131E-01, 126.05692
  10100,2020-11-11T02:01:07.090+02:00,   0.113E-01, 127.28161
  10200,2020-11-11T02:01:38.814+02:00,   0.121E-01, 128.40020
  10300,2020-11-11T02:02:10.551+02:00,   0.126E-01, 129.69667
  10400,2020-11-11T02:02:42.497+02:00,   0.133E-01, 130.80552
  10500,2020-11-11T02:03:14.665+02:00,   0.118E-01, 132.04918
  10600,2020-11-11T02:03:46.950+02:00,   0.123E-01, 133.22076
  10700,2020-11-11T02:04:19.077+02:00,   0.103E-01, 134.47345
  10800,2020-11-11T02:04:51.061+02:00,   0.154E-01, 135.74305
  10900,2020-11-11T02:05:23.137+02:00,   0.103E-01, 136.91135
  11000,2020-11-11T02:05:54.913+02:00,   0.109E-01, 138.01976
  11100,2020-11-11T02:06:26.573+02:00,   0.112E-01, 139.22458
  11200,2020-11-11T02:06:58.696+02:00,   0.113E-01, 140.36630
  11300,2020-11-11T02:07:30.679+02:00,   0.131E-01, 141.62231
