Rank,MAIN,DIVG,MASS,VELO,PRES,WALL,DUMP,PART,RADI,FIRE,COMM,EVAC,HVAC,GEOM,Total T_USED (s)
    0, 9.511E+02, 8.745E+03, 3.728E+03, 7.003E+03, 4.319E+03, 2.492E+03, 9.123E+02, 0.000E+00, 3.913E+03, 4.169E+02, 9.909E+00, 0.000E+00, 0.000E+00, 0.000E+00, 3.249E+04
