Rank,MAIN,DIVG,MASS,VELO,PRES,WALL,DUMP,PART,RADI,FIRE,COMM,EVAC,HVAC,GEOM,Total T_USED (s)
    0, 1.697E+02, 2.120E+03, 8.496E+02, 1.187E+03, 2.863E+02, 4.948E+02, 2.223E+02, 0.000E+00, 2.777E+03, 5.522E+01, 1.124E+00, 0.000E+00, 0.000E+00, 0.000E+00, 8.164E+03
