s,kW,kW,kW,kW,kW,kW,kW,kW,kW,kg/s,kg/s
Time,HRR,Q_RADI,Q_CONV,Q_COND,Q_DIFF,Q_PRES,Q_PART,Q_ENTH,Q_TOTAL,MLR_FUEL,MLR_TOTAL
 0.0000000E+000, 0.0000000E+000,-7.2198299E-001, 4.4409549E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-7.1754204E-001, 0.0000000E+000, 0.0000000E+000
 2.1000000E+003, 2.1696712E+002,-3.6888745E+001,-2.3502563E+002,-3.4041675E+001,-2.4837946E-002, 0.0000000E+000, 0.0000000E+000, 3.1605863E-002,-8.9013774E+001, 1.3229531E-002, 1.3229531E-002
