,,s,s
Time Step,Wall Time,Step Size,Simulation Time
      1,2020-10-28T06:08:10.776+02:00,   0.304E-01,   0.03040
      2,2020-10-28T06:08:11.104+02:00,   0.334E-01,   0.06384
      3,2020-10-28T06:08:11.416+02:00,   0.368E-01,   0.10062
      4,2020-10-28T06:08:11.916+02:00,   0.316E-01,   0.13218
      5,2020-10-28T06:08:12.213+02:00,   0.316E-01,   0.16374
      6,2020-10-28T06:08:12.525+02:00,   0.316E-01,   0.19529
      7,2020-10-28T06:08:12.900+02:00,   0.316E-01,   0.22685
      8,2020-10-28T06:08:13.307+02:00,   0.278E-01,   0.25469
      9,2020-10-28T06:08:13.619+02:00,   0.278E-01,   0.28252
     10,2020-10-28T06:08:14.010+02:00,   0.278E-01,   0.31036
     20,2020-10-28T06:08:16.869+02:00,   0.195E-01,   0.54163
     30,2020-10-28T06:08:19.539+02:00,   0.215E-01,   0.73889
     40,2020-10-28T06:08:22.257+02:00,   0.236E-01,   0.97307
     50,2020-10-28T06:08:24.913+02:00,   0.236E-01,   1.20939
     60,2020-10-28T06:08:27.647+02:00,   0.236E-01,   1.44572
     70,2020-10-28T06:08:30.225+02:00,   0.236E-01,   1.68204
     80,2020-10-28T06:08:32.662+02:00,   0.236E-01,   1.91836
     90,2020-10-28T06:08:35.100+02:00,   0.236E-01,   2.15469
    100,2020-10-28T06:08:37.615+02:00,   0.260E-01,   2.41465
    200,2020-10-28T06:09:02.376+02:00,   0.274E-01,   5.05356
    300,2020-10-28T06:09:27.341+02:00,   0.290E-01,   7.49422
    400,2020-10-28T06:09:52.430+02:00,   0.177E-01,   9.70513
    500,2020-10-28T06:10:17.552+02:00,   0.269E-01,  12.03897
    600,2020-10-28T06:10:42.229+02:00,   0.274E-01,  14.44460
    700,2020-10-28T06:11:07.227+02:00,   0.287E-01,  17.09751
    800,2020-10-28T06:11:31.614+02:00,   0.242E-01,  19.41332
    900,2020-10-28T06:11:57.110+02:00,   0.241E-01,  21.74695
   1000,2020-10-28T06:12:23.139+02:00,   0.227E-01,  23.96029
   1100,2020-10-28T06:12:48.993+02:00,   0.244E-01,  26.46700
   1200,2020-10-28T06:13:15.160+02:00,   0.257E-01,  28.88448
   1300,2020-10-28T06:13:41.437+02:00,   0.249E-01,  31.50776
   1400,2020-10-28T06:14:07.511+02:00,   0.231E-01,  33.99016
   1500,2020-10-28T06:14:33.100+02:00,   0.264E-01,  36.47205
   1600,2020-10-28T06:14:59.204+02:00,   0.189E-01,  38.97955
   1700,2020-10-28T06:15:25.061+02:00,   0.245E-01,  41.48870
   1800,2020-10-28T06:15:50.821+02:00,   0.236E-01,  44.03603
   1900,2020-10-28T06:16:16.584+02:00,   0.283E-01,  46.48251
   2000,2020-10-28T06:16:42.313+02:00,   0.269E-01,  49.14943
   2100,2020-10-28T06:17:08.542+02:00,   0.252E-01,  51.62571
   2200,2020-10-28T06:17:34.570+02:00,   0.147E-01,  53.39464
   2300,2020-10-28T06:17:59.943+02:00,   0.250E-01,  55.59909
   2400,2020-10-28T06:18:25.471+02:00,   0.261E-01,  58.17127
   2500,2020-10-28T06:18:51.500+02:00,   0.199E-01,  60.59582
   2600,2020-10-28T06:19:17.059+02:00,   0.262E-01,  62.90787
   2700,2020-10-28T06:19:42.619+02:00,   0.215E-01,  65.53461
   2800,2020-10-28T06:20:09.148+02:00,   0.149E-01,  67.31477
   2900,2020-10-28T06:20:35.452+02:00,   0.146E-01,  69.51276
   3000,2020-10-28T06:21:01.074+02:00,   0.275E-01,  71.63621
   3100,2020-10-28T06:21:26.962+02:00,   0.228E-01,  74.27992
   3200,2020-10-28T06:21:53.116+02:00,   0.261E-01,  76.74079
   3300,2020-10-28T06:22:18.988+02:00,   0.174E-01,  79.25095
   3400,2020-10-28T06:22:44.594+02:00,   0.255E-01,  81.17268
   3500,2020-10-28T06:23:10.014+02:00,   0.243E-01,  83.69809
   3600,2020-10-28T06:23:35.823+02:00,   0.260E-01,  86.22816
   3700,2020-10-28T06:24:01.399+02:00,   0.271E-01,  88.82434
   3800,2020-10-28T06:24:27.536+02:00,   0.105E-01,  90.92369
   3900,2020-10-28T06:24:53.081+02:00,   0.240E-01,  92.90935
