,,s,s
Time Step,Wall Time,Step Size,Simulation Time
      1,2020-11-05T19:40:49.267+02:00,   0.449E-01,   0.04491
      2,2020-11-05T19:40:49.626+02:00,   0.449E-01,   0.08982
      3,2020-11-05T19:40:49.970+02:00,   0.449E-01,   0.13473
      4,2020-11-05T19:40:50.439+02:00,   0.449E-01,   0.17964
      5,2020-11-05T19:40:50.782+02:00,   0.449E-01,   0.22455
      6,2020-11-05T19:40:51.126+02:00,   0.449E-01,   0.26946
      7,2020-11-05T19:40:51.720+02:00,   0.397E-01,   0.30911
      8,2020-11-05T19:40:52.079+02:00,   0.397E-01,   0.34876
      9,2020-11-05T19:40:52.423+02:00,   0.397E-01,   0.38841
     10,2020-11-05T19:40:52.876+02:00,   0.397E-01,   0.42806
     20,2020-11-05T19:40:55.969+02:00,   0.357E-01,   0.79668
     30,2020-11-05T19:40:59.156+02:00,   0.266E-01,   1.09896
     40,2020-11-05T19:41:02.515+02:00,   0.184E-01,   1.33374
     50,2020-11-05T19:41:05.515+02:00,   0.184E-01,   1.51756
     60,2020-11-05T19:41:08.499+02:00,   0.202E-01,   1.70322
     70,2020-11-05T19:41:11.608+02:00,   0.202E-01,   1.90543
     80,2020-11-05T19:41:14.655+02:00,   0.202E-01,   2.10763
     90,2020-11-05T19:41:17.670+02:00,   0.202E-01,   2.30983
    100,2020-11-05T19:41:20.842+02:00,   0.202E-01,   2.51204
    200,2020-11-05T19:41:51.807+02:00,   0.202E-01,   4.53407
    300,2020-11-05T19:42:22.554+02:00,   0.182E-01,   6.49666
    400,2020-11-05T19:42:53.066+02:00,   0.182E-01,   8.31373
    500,2020-11-05T19:43:23.797+02:00,   0.182E-01,  10.13080
    600,2020-11-05T19:43:54.778+02:00,   0.176E-01,  11.88365
    700,2020-11-05T19:44:25.806+02:00,   0.172E-01,  13.59963
    800,2020-11-05T19:44:56.663+02:00,   0.172E-01,  15.31932
    900,2020-11-05T19:45:27.581+02:00,   0.181E-01,  16.97519
   1000,2020-11-05T19:45:58.578+02:00,   0.179E-01,  18.75887
   1100,2020-11-05T19:46:29.043+02:00,   0.176E-01,  20.52054
   1200,2020-11-05T19:46:59.587+02:00,   0.176E-01,  22.27697
   1300,2020-11-05T19:47:30.521+02:00,   0.151E-01,  23.99232
   1400,2020-11-05T19:48:01.393+02:00,   0.177E-01,  25.67697
   1500,2020-11-05T19:48:32.339+02:00,   0.177E-01,  27.45094
   1600,2020-11-05T19:49:03.414+02:00,   0.174E-01,  29.18223
   1700,2020-11-05T19:49:34.270+02:00,   0.174E-01,  30.92714
   1800,2020-11-05T19:50:05.798+02:00,   0.165E-01,  32.49648
   1900,2020-11-05T19:50:36.810+02:00,   0.181E-01,  34.30804
   2000,2020-11-05T19:51:08.119+02:00,   0.163E-01,  36.03591
   2100,2020-11-05T19:51:39.147+02:00,   0.176E-01,  37.76096
