s,kW,kW,kW,kW,kW,kW,kW,kW,kW,kg/s,kg/s
Time,HRR,Q_RADI,Q_CONV,Q_COND,Q_DIFF,Q_PRES,Q_PART,Q_ENTH,Q_TOTAL,MLR_FUEL,MLR_TOTAL
 0.0000000E+000, 0.0000000E+000,-7.2199668E-001, 4.8680123E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-7.1712866E-001, 0.0000000E+000, 0.0000000E+000
 2.1000000E+003, 2.1697196E+002,-3.6685306E+001,-2.4378714E+002,-1.3476483E+001,-2.4795627E-002, 0.0000000E+000, 0.0000000E+000,-3.7199019E-001,-7.7001765E+001, 1.3229545E-002, 1.3229545E-002
