,,s,s
Time Step,Wall Time,Step Size,Simulation Time
      1,2021-10-13T09:09:32.135+03:00,   0.286E-01,   0.02864
      2,2021-10-13T09:09:32.308+03:00,   0.315E-01,   0.06014
      3,2021-10-13T09:09:32.481+03:00,   0.347E-01,   0.09479
      4,2021-10-13T09:09:32.684+03:00,   0.347E-01,   0.12945
      5,2021-10-13T09:09:32.841+03:00,   0.347E-01,   0.16410
      6,2021-10-13T09:09:33.032+03:00,   0.347E-01,   0.19875
      7,2021-10-13T09:09:33.237+03:00,   0.347E-01,   0.23341
      8,2021-10-13T09:09:33.468+03:00,   0.307E-01,   0.26413
      9,2021-10-13T09:09:33.656+03:00,   0.307E-01,   0.29486
     10,2021-10-13T09:09:33.893+03:00,   0.307E-01,   0.32558
     20,2021-10-13T09:09:35.365+03:00,   0.307E-01,   0.63284
     30,2021-10-13T09:09:36.855+03:00,   0.307E-01,   0.94010
     40,2021-10-13T09:09:38.455+03:00,   0.236E-01,   1.19012
     50,2021-10-13T09:09:39.950+03:00,   0.207E-01,   1.39684
     60,2021-10-13T09:09:41.430+03:00,   0.204E-01,   1.59033
     70,2021-10-13T09:09:42.974+03:00,   0.204E-01,   1.79403
     80,2021-10-13T09:09:44.562+03:00,   0.177E-01,   1.99240
     90,2021-10-13T09:09:46.120+03:00,   0.155E-01,   2.16724
    100,2021-10-13T09:09:47.693+03:00,   0.188E-01,   2.33201
    200,2021-10-13T09:10:06.515+03:00,   0.247E-01,   4.45662
    300,2021-10-13T09:10:38.730+03:00,   0.229E-01,   6.71403
    400,2021-10-13T09:11:10.661+03:00,   0.247E-01,   9.08756
    500,2021-10-13T09:11:43.166+03:00,   0.154E-01,  11.07931
    600,2021-10-13T09:12:15.326+03:00,   0.212E-01,  13.17017
    700,2021-10-13T09:12:47.101+03:00,   0.266E-01,  15.57842
    800,2021-10-13T09:13:19.134+03:00,   0.233E-01,  17.94002
    900,2021-10-13T09:13:51.453+03:00,   0.231E-01,  20.15617
   1000,2021-10-13T09:14:22.647+03:00,   0.206E-01,  22.27788
   1100,2021-10-13T09:14:54.425+03:00,   0.237E-01,  24.47186
   1200,2021-10-13T09:15:26.250+03:00,   0.198E-01,  26.79630
   1300,2021-10-13T09:15:58.383+03:00,   0.250E-01,  29.07841
   1400,2021-10-13T09:16:30.083+03:00,   0.236E-01,  31.51624
   1500,2021-10-13T09:17:02.066+03:00,   0.258E-01,  33.73744
   1600,2021-10-13T09:17:34.313+03:00,   0.214E-01,  36.09775
   1700,2021-10-13T09:18:06.731+03:00,   0.207E-01,  38.14969
   1800,2021-10-13T09:18:38.946+03:00,   0.162E-01,  40.04254
   1900,2021-10-13T09:19:10.827+03:00,   0.217E-01,  42.23258
   2000,2021-10-13T09:19:42.715+03:00,   0.251E-01,  44.43356
   2100,2021-10-13T09:20:14.861+03:00,   0.232E-01,  46.58777
   2200,2021-10-13T09:20:47.760+03:00,   0.183E-01,  48.67692
   2300,2021-10-13T09:21:20.150+03:00,   0.216E-01,  50.81458
   2400,2021-10-13T09:21:52.866+03:00,   0.243E-01,  52.83041
   2500,2021-10-13T09:22:25.379+03:00,   0.202E-01,  54.80007
   2600,2021-10-13T09:22:57.707+03:00,   0.202E-01,  57.03921
   2700,2021-10-13T09:23:30.033+03:00,   0.229E-01,  59.29662
   2800,2021-10-13T09:24:02.579+03:00,   0.224E-01,  61.55500
   2900,2021-10-13T09:24:35.046+03:00,   0.237E-01,  63.79228
   3000,2021-10-13T09:25:05.901+03:00,   0.248E-01,  66.19758
   3100,2021-10-13T09:25:37.269+03:00,   0.238E-01,  68.42096
   3200,2021-10-13T09:26:08.896+03:00,   0.202E-01,  70.51095
   3300,2021-10-13T09:26:40.291+03:00,   0.220E-01,  72.75837
   3400,2021-10-13T09:27:11.981+03:00,   0.216E-01,  74.89437
   3500,2021-10-13T09:27:43.033+03:00,   0.186E-01,  77.05494
   3600,2021-10-13T09:28:14.062+03:00,   0.186E-01,  79.16005
   3700,2021-10-13T09:28:45.806+03:00,   0.180E-01,  81.27140
   3800,2021-10-13T09:29:17.657+03:00,   0.165E-01,  83.36666
   3900,2021-10-13T09:29:49.164+03:00,   0.211E-01,  85.40447
   4000,2021-10-13T09:30:20.359+03:00,   0.241E-01,  87.43280
   4100,2021-10-13T09:30:52.210+03:00,   0.213E-01,  89.68936
   4200,2021-10-13T09:31:24.448+03:00,   0.224E-01,  91.83985
   4300,2021-10-13T09:31:55.725+03:00,   0.233E-01,  94.06788
   4400,2021-10-13T09:32:27.497+03:00,   0.238E-01,  96.39233
   4500,2021-10-13T09:32:59.038+03:00,   0.218E-01,  98.76996
   4600,2021-10-13T09:33:31.404+03:00,   0.253E-01, 101.07288
   4700,2021-10-13T09:34:03.538+03:00,   0.232E-01, 103.35093
   4800,2021-10-13T09:34:36.313+03:00,   0.213E-01, 105.62434
   4900,2021-10-13T09:35:09.091+03:00,   0.219E-01, 107.66406
   5000,2021-10-13T09:35:41.954+03:00,   0.199E-01, 109.76841
   5100,2021-10-13T09:36:15.211+03:00,   0.239E-01, 111.92855
   5200,2021-10-13T09:36:48.332+03:00,   0.229E-01, 114.12106
   5300,2021-10-13T09:37:22.741+03:00,   0.209E-01, 116.10688
   5400,2021-10-13T09:37:55.559+03:00,   0.242E-01, 118.23069
   5500,2021-10-13T09:38:28.771+03:00,   0.213E-01, 120.27843
   5600,2021-10-13T09:39:00.887+03:00,   0.242E-01, 122.37241
   5700,2021-10-13T09:39:33.158+03:00,   0.213E-01, 124.30525
   5800,2021-10-13T09:40:05.331+03:00,   0.209E-01, 126.44916
   5900,2021-10-13T09:40:37.340+03:00,   0.233E-01, 128.78337
   6000,2021-10-13T09:41:09.699+03:00,   0.248E-01, 130.81712
   6100,2021-10-13T09:41:41.018+03:00,   0.255E-01, 133.20556
   6200,2021-10-13T09:42:11.092+03:00,   0.172E-01, 135.31798
   6300,2021-10-13T09:42:40.941+03:00,   0.213E-01, 137.40057
