s,kW,kW,kW,kW,kW,kW,kW,kW,kW,kg/s,kg/s
Time,HRR,Q_RADI,Q_CONV,Q_COND,Q_DIFF,Q_PRES,Q_PART,Q_ENTH,Q_TOTAL,MLR_FUEL,MLR_TOTAL
 0.0000000E+000, 0.0000000E+000,-8.9642026E-004, 3.4907609E-005, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-8.6151265E-004, 0.0000000E+000, 0.0000000E+000
 2.1000000E+003, 3.2550058E+002,-6.9084191E+001,-2.3020567E+002,-1.7199549E+001,-3.5513502E-002, 0.0000000E+000, 0.0000000E+000, 8.4743297E-001, 8.9756564E+000, 1.9844319E-002, 1.9844319E-002
