Rank,MAIN,DIVG,MASS,VELO,PRES,WALL,DUMP,PART,RADI,FIRE,COMM,EVAC,HVAC,GEOM,Total T_USED (s)
    0, 1.083E+02, 1.288E+03, 5.609E+02, 7.356E+02, 1.668E+02, 3.822E+02, 1.675E+02, 0.000E+00, 5.360E+02, 4.259E+01, 7.971E-01, 0.000E+00, 0.000E+00, 0.000E+00, 3.989E+03
