Rank,MAIN,DIVG,MASS,VELO,PRES,WALL,DUMP,PART,RADI,FIRE,COMM,EVAC,HVAC,GEOM,Total T_USED (s)
    0, 1.032E+03, 8.894E+03, 3.942E+03, 7.333E+03, 4.482E+03, 2.573E+03, 9.516E+02, 0.000E+00, 4.024E+03, 4.030E+02, 9.580E+00, 0.000E+00, 0.000E+00, 0.000E+00, 3.364E+04
