s,kW,kW,kW,kW,kW,kW,kW,kW,kW,kg/s,kg/s
Time,HRR,Q_RADI,Q_CONV,Q_COND,Q_DIFF,Q_PRES,Q_PART,Q_ENTH,Q_TOTAL,MLR_FUEL,MLR_TOTAL
 0.0000000E+000, 0.0000000E+000,-8.9692802E-004, 3.4907609E-005, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-8.6202041E-004, 0.0000000E+000, 0.0000000E+000
 2.1000000E+003, 3.2548806E+002,-7.0256935E+001,-2.3015189E+002,-1.6232512E+001,-3.5532485E-002, 0.0000000E+000, 0.0000000E+000, 7.9614325E-001, 8.8111892E+000, 1.9844428E-002, 1.9844428E-002
