Rank,MAIN,DIVG,MASS,VELO,PRES,WALL,DUMP,PART,RADI,FIRE,COMM,EVAC,HVAC,GEOM,Total T_USED (s)
    0, 9.752E+02, 8.624E+03, 3.738E+03, 6.981E+03, 4.289E+03, 2.465E+03, 9.055E+02, 0.000E+00, 3.864E+03, 4.898E+02, 9.412E+00, 0.000E+00, 0.000E+00, 0.000E+00, 3.234E+04
