,,s,s
Time Step,Wall Time,Step Size,Simulation Time
      1,2020-10-28T09:46:17.082+02:00,   0.275E-01,   0.02749
      2,2020-10-28T09:46:17.410+02:00,   0.302E-01,   0.05773
      3,2020-10-28T09:46:17.738+02:00,   0.333E-01,   0.09100
      4,2020-10-28T09:46:18.098+02:00,   0.333E-01,   0.12426
      5,2020-10-28T09:46:18.348+02:00,   0.333E-01,   0.15753
      6,2020-10-28T09:46:18.629+02:00,   0.333E-01,   0.19079
      7,2020-10-28T09:46:19.035+02:00,   0.291E-01,   0.21986
      8,2020-10-28T09:46:19.301+02:00,   0.291E-01,   0.24892
      9,2020-10-28T09:46:19.535+02:00,   0.291E-01,   0.27799
     10,2020-10-28T09:46:19.926+02:00,   0.261E-01,   0.30406
     20,2020-10-28T09:46:22.300+02:00,   0.223E-01,   0.53434
     30,2020-10-28T09:46:24.769+02:00,   0.231E-01,   0.74121
     40,2020-10-28T09:46:27.206+02:00,   0.231E-01,   0.97235
     50,2020-10-28T09:46:29.628+02:00,   0.231E-01,   1.20349
     60,2020-10-28T09:46:32.062+02:00,   0.231E-01,   1.43462
     70,2020-10-28T09:46:34.593+02:00,   0.254E-01,   1.67038
     80,2020-10-28T09:46:37.046+02:00,   0.254E-01,   1.92463
     90,2020-10-28T09:46:39.452+02:00,   0.254E-01,   2.17888
    100,2020-10-28T09:46:41.983+02:00,   0.254E-01,   2.43313
    200,2020-10-28T09:47:06.197+02:00,   0.254E-01,   4.97564
    300,2020-10-28T09:47:31.132+02:00,   0.252E-01,   7.44144
    400,2020-10-28T09:47:56.161+02:00,   0.174E-01,   9.16609
    500,2020-10-28T09:48:20.502+02:00,   0.236E-01,  11.51891
    600,2020-10-28T09:48:44.905+02:00,   0.223E-01,  13.80837
    700,2020-10-28T09:49:10.168+02:00,   0.197E-01,  15.79158
    800,2020-10-28T09:49:34.619+02:00,   0.220E-01,  18.17393
    900,2020-10-28T09:49:59.351+02:00,   0.255E-01,  20.44692
   1000,2020-10-28T09:50:25.001+02:00,   0.266E-01,  22.93442
   1100,2020-10-28T09:50:50.810+02:00,   0.263E-01,  25.28972
   1200,2020-10-28T09:51:16.745+02:00,   0.256E-01,  27.74358
   1300,2020-10-28T09:51:42.977+02:00,   0.267E-01,  30.26135
   1400,2020-10-28T09:52:09.005+02:00,   0.260E-01,  32.67718
   1500,2020-10-28T09:52:35.690+02:00,   0.180E-01,  35.05254
   1600,2020-10-28T09:53:01.593+02:00,   0.233E-01,  37.49639
   1700,2020-10-28T09:53:27.856+02:00,   0.223E-01,  39.22406
   1800,2020-10-28T09:53:54.197+02:00,   0.273E-01,  41.54673
   1900,2020-10-28T09:54:20.460+02:00,   0.210E-01,  43.38818
   2000,2020-10-28T09:54:47.066+02:00,   0.226E-01,  45.56373
   2100,2020-10-28T09:55:13.204+02:00,   0.261E-01,  47.89562
   2200,2020-10-28T09:55:39.529+02:00,   0.252E-01,  50.38225
   2300,2020-10-28T09:56:05.261+02:00,   0.250E-01,  52.74061
   2400,2020-10-28T09:56:31.508+02:00,   0.271E-01,  55.07376
   2500,2020-10-28T09:56:57.552+02:00,   0.259E-01,  57.46106
   2600,2020-10-28T09:57:23.784+02:00,   0.251E-01,  59.85733
   2700,2020-10-28T09:57:50.287+02:00,   0.135E-01,  61.78595
   2800,2020-10-28T09:58:16.489+02:00,   0.231E-01,  63.86633
   2900,2020-10-28T09:58:43.002+02:00,   0.175E-01,  66.23045
   3000,2020-10-28T09:59:09.234+02:00,   0.121E-01,  67.83656
   3100,2020-10-28T09:59:35.122+02:00,   0.253E-01,  69.56238
   3200,2020-10-28T10:00:01.259+02:00,   0.177E-01,  71.83986
   3300,2020-10-28T10:00:27.639+02:00,   0.111E-01,  73.98790
   3400,2020-10-28T10:00:53.808+02:00,   0.147E-01,  75.39035
   3500,2020-10-28T10:01:20.196+02:00,   0.245E-01,  77.20487
   3600,2020-10-28T10:01:46.271+02:00,   0.197E-01,  79.59567
   3700,2020-10-28T10:02:12.112+02:00,   0.277E-01,  82.11147
   3800,2020-10-28T10:02:38.250+02:00,   0.236E-01,  84.58056
   3900,2020-10-28T10:03:04.591+02:00,   0.256E-01,  86.71908
   4000,2020-10-28T10:03:30.776+02:00,   0.249E-01,  89.13442
   4100,2020-10-28T10:03:56.429+02:00,   0.244E-01,  91.42598
   4200,2020-10-28T10:04:22.067+02:00,   0.218E-01,  93.94859
   4300,2020-10-28T10:04:47.986+02:00,   0.225E-01,  96.30239
   4400,2020-10-28T10:05:13.811+02:00,   0.247E-01,  98.72014
   4500,2020-10-28T10:05:39.824+02:00,   0.221E-01, 101.10428
   4600,2020-10-28T10:06:06.103+02:00,   0.232E-01, 102.73371
   4700,2020-10-28T10:06:32.194+02:00,   0.219E-01, 104.95184
   4800,2020-10-28T10:06:58.456+02:00,   0.186E-01, 107.13940
   4900,2020-10-28T10:07:24.737+02:00,   0.257E-01, 109.47379
   5000,2020-10-28T10:07:50.985+02:00,   0.126E-01, 111.55033
   5100,2020-10-28T10:08:16.995+02:00,   0.268E-01, 113.80900
   5200,2020-10-28T10:08:43.131+02:00,   0.259E-01, 116.35438
   5300,2020-10-28T10:09:09.220+02:00,   0.124E-01, 118.47910
   5400,2020-10-28T10:09:35.091+02:00,   0.258E-01, 120.35765
   5500,2020-10-28T10:10:01.383+02:00,   0.201E-01, 122.85006
   5600,2020-10-28T10:10:27.389+02:00,   0.209E-01, 125.28729
   5700,2020-10-28T10:10:53.729+02:00,   0.253E-01, 127.14547
   5800,2020-10-28T10:11:19.772+02:00,   0.271E-01, 129.59266
   5900,2020-10-28T10:11:46.189+02:00,   0.115E-01, 131.02978
   6000,2020-10-28T10:12:12.606+02:00,   0.164E-01, 133.05628
   6100,2020-10-28T10:12:39.241+02:00,   0.160E-01, 135.34061
   6200,2020-10-28T10:13:05.689+02:00,   0.220E-01, 137.59210
   6300,2020-10-28T10:13:31.966+02:00,   0.208E-01, 139.96878
   6400,2020-10-28T10:13:58.275+02:00,   0.236E-01, 142.42887
